,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
0,1968-69,22,SDR,NBA,PG,77,1448,11.4,.450,.454,,,,20.3,,,,0.2,2.1,2.2,.074,,,,,,adelmri01
1,1969-70,23,SDR,NBA,PG,35,717,10.2,.453,.368,,,,18.7,,,,-0.2,0.9,0.7,.048,,,,,,adelmri01
2,1970-71,24,POR,NBA,PG,81,2303,13.4,.484,.412,,,5.3,21.2,,,,1.5,1.9,3.4,.071,,,,,,adelmri01
3,1971-72,25,POR,NBA,PG,80,2445,11.5,.481,.267,,,4.4,22.8,,,,1.0,0.5,1.6,.030,,,,,,adelmri01
4,1972-73,26,POR,NBA,PG,76,1822,9.5,.440,.194,,,4.2,20.4,,,,-0.4,0.5,0.1,.003,,,,,,adelmri01
5,1973-74,27,CHI,NBA,PG,55,618,10.0,.447,.447,2.6,9.0,5.8,12.4,2.7,0.1,,-0.3,0.9,0.7,.053,,-3.8,0.8,-3.0,-0.2,adelmri01
6,1974-75,28,TOT,NBA,PG,58,1074,11.1,.474,.354,2.3,6.8,4.5,14.7,2.9,0.4,,0.2,1.2,1.3,.059,,-2.7,0.5,-2.3,-0.1,adelmri01
7,1974-75,28,CHI,NBA,PG,12,340,11.3,.470,.375,1.9,6.2,4.0,15.4,2.3,0.2,,0.1,0.4,0.5,.075,,-2.1,-0.3,-2.4,0.0,adelmri01
8,1974-75,28,NOJ,NBA,PG,28,613,11.2,.473,.371,2.1,7.1,4.5,15.5,3.4,0.5,,0.0,0.6,0.6,.047,,-2.9,0.9,-2.0,0.0,adelmri01
9,1974-75,28,KCO,NBA,PG,18,121,10.0,.497,.179,5.1,6.9,6.0,9.2,2.7,0.4,,0.1,0.1,0.2,.077,,-3.5,0.3,-3.2,0.0,adelmri01
10,1974-75,24,POR,NBA,SG,43,453,11.2,.508,.286,1.9,4.6,3.4,23.7,1.6,0.1,,0.2,0.2,0.5,.050,,-2.8,-2.6,-5.4,-0.4,anderda02
11,1975-76,25,POR,NBA,PG,52,614,13.1,.546,.337,2.6,7.6,5.2,19.2,1.5,0.2,,0.7,0.4,1.1,.086,,-1.5,-1.7,-3.3,-0.2,anderda02
12,1975-76,22,BOS,NBA,SG,22,126,13.0,.586,.356,3.1,7.0,5.1,6.9,1.1,1.2,,0.2,0.1,0.3,.120,,-0.9,-1.8,-2.7,0.0,anderje01
13,1976-77,23,IND,NBA,SG,27,164,10.1,.487,.339,5.2,1.8,3.6,8.3,1.6,0.6,,0.1,0.0,0.1,.027,,-2.8,-3.1,-5.9,-0.2,anderje01
14,1959-60,23,SYR,NBA,SG,57,1235,15.1,.452,.257,,,,,,,,1.1,1.1,2.2,.084,,,,,,barnedi01
15,1960-61,24,SYR,NBA,SG,78,2070,17.1,.492,.282,,,,,,,,4.1,1.7,5.8,.135,,,,,,barnedi01
16,1962-63,26,LAL,NBA,SG,80,2544,16.3,.533,.362,,,,,,,,5.9,2.1,8.0,.150,,,,,,barnedi01
17,1963-64,27,LAL,NBA,SG,78,2620,15.7,.513,.379,,,,,,,,5.3,1.2,6.5,.119,,,,,,barnedi01
18,1964-65,28,LAL,NBA,SG,74,2026,13.3,.483,.372,,,,11.6,,,,2.5,0.9,3.4,.081,,,,,,barnedi01
19,1965-66,29,NYK,NBA,SG,75,2589,18.4,.537,.450,,,,14.7,,,,7.5,0.5,8.0,.149,,,,,,barnedi01
20,1966-67,30,NYK,NBA,SG,67,1969,15.6,.528,.311,,,,11.6,,,,4.2,0.5,4.7,.114,,,,,,barnedi01
21,,31,NYK,NBA,SG,81,2488,16.4,.540,.380,,,,13.9,,,,6.0,1.8,7.7,.149,,,,,,barnedi01
22,1968-69,32,NYK,NBA,SG,82,2953,14.3,.516,.330,,,,13.7,,,,5.2,2.6,7.8,.126,,,,,,barnedi01
23,1969-70,33,NYK,NBA,SG,82,2772,12.9,.516,.313,,,,13.7,,,,3.1,3.7,6.8,.117,,,,,,barnedi01
24,1970-71,34,NYK,NBA,SG,82,2843,12.3,.487,.235,,,3.8,10.8,,,,2.0,3.5,5.5,.093,,,,,,barnedi01
25,1971-72,35,NYK,NBA,SG,79,2256,10.9,.476,.234,,,3.3,12.3,,,,0.7,1.9,2.6,.055,,,,,,barnedi01
26,1972-73,36,NYK,NBA,SG,51,514,8.1,.401,.133,,,3.9,13.0,,,,-0.8,0.6,-0.2,-0.022,,,,,,barnedi01
27,1973-74,37,NYK,NBA,SG,5,58,9.4,.403,.115,1.8,5.4,3.6,14.6,0.8,0.0,,0.0,0.0,0.0,.005,,-5.2,-3.0,-8.2,-0.1,barnedi01
28,1966-67,22,BOS,NBA,SG,48,383,10.4,.415,.294,,,,14.4,,,,-0.5,0.5,0.0,.003,,,,,,barneji02
29,1967-68,23,SDR,NBA,SG,47,1068,11.2,.435,.259,,,,17.1,,,,-0.6,0.8,0.3,.012,,,,,,barneji02
30,1968-69,24,SDR,NBA,SG,80,2346,14.7,.473,.284,,,,19.7,,,,1.6,3.2,4.8,.098,,,,,,barneji02
31,1969-70,25,SDR,NBA,SG,80,2105,16.0,.513,.367,,,,17.9,,,,2.6,2.7,5.4,.122,,,,,,barneji02
32,1970-71,26,POR,NBA,SG,78,2371,17.0,.495,.313,,,6.9,19.3,,,,2.7,2.0,4.7,.094,,,,,,barneji02
33,1971-72,27,GSW,NBA,PG,80,2200,14.1,.475,.319,,,5.1,19.7,,,,0.8,2.9,3.7,.081,,,,,,barneji02
34,1972-73,28,GSW,NBA,PG,82,2215,15.2,.517,.257,,,5.2,17.8,,,,3.3,2.8,6.1,.132,,,,,,barneji02
35,1973-74,29,GSW,NBA,SG,77,1689,16.4,.517,.299,4.3,8.0,6.2,16.8,1.5,0.3,,3.2,1.0,4.1,.118,,1.2,-1.9,-0.7,0.6,barneji02
36,1974-75,30,TOT,NBA,SG,73,1776,13.2,.508,.365,3.3,7.0,5.1,14.7,1.2,0.5,,1.8,0.8,2.5,.069,,-0.9,-1.7,-2.5,-0.2,barneji02
37,1974-75,30,NOJ,NBA,SG,45,1238,14.6,.521,.392,3.5,6.9,5.2,16.7,1.2,0.7,,1.5,0.5,2.1,.080,,0.0,-1.6,-1.6,0.1,barneji02
38,1974-75,30,NYK,NBA,SG,28,538,9.8,.472,.291,2.9,7.1,4.9,10.1,1.0,0.0,,0.2,0.2,0.5,.042,,-2.9,-1.9,-4.8,-0.4,barneji02
39,1975-76,31,NYK,NBA,SG,71,1026,12.5,.496,.307,4.7,4.1,4.4,12.4,1.1,0.2,,1.2,0.4,1.5,.072,,-0.9,-2.2,-3.1,-0.3,barneji02
40,1976-77,32,PHI,NBA,SG,16,231,7.4,.459,.281,3.2,2.9,3.0,13.0,0.8,0.0,,0.0,0.1,0.1,.014,,-4.5,-2.7,-7.2,-0.3,barneji02
41,1976-77,23,SEA,NBA,SG,4,10,4.7,.333,.000,19.8,10.7,15.4,15.0,0.0,0.0,,0.0,0.0,0.0,-0.198,,-3.0,-4.2,-7.2,0.0,barnhno01
42,1975-76,24,PHI,NBA,SF,21,105,8.0,.393,.615,12.0,13.8,12.9,3.6,2.6,2.4,,-0.2,0.2,0.0,-0.019,,-4.9,0.2,-4.7,-0.1,baskeje01
43,1973-74,22,NYK,NBA,SF,1,4,-6.8,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.222,,-15.1,-1.7,-16.8,0.0,bellde01
44,1974-75,23,NYK,NBA,SF,52,465,11.2,.396,.199,10.6,13.0,11.8,7.6,2.2,1.0,,-0.4,0.5,0.1,.013,,-3.5,-0.7,-4.2,-0.3,bellde01
45,1975-76,24,NYK,NBA,SF,10,76,8.8,.395,.333,5.3,13.7,9.5,5.2,3.6,0.7,,-0.1,0.1,0.0,.009,,-5.0,1.3,-3.7,0.0,bellde01
46,,22,CHP,NBA,C,79,3344,26.3,.554,.455,,,,,,,,13.4,2.8,16.3,.233,,,,,,bellawa01
47,,23,CHZ,NBA,C,80,3306,24.9,.571,.515,,,,,,,,12.6,1.1,13.7,.199,,,,,,bellawa01
48,,24,BAL,NBA,C,80,3394,23.3,.555,.521,,,,,,,,11.4,2.9,14.4,.203,,,,,,bellawa01
49,,25,BAL,NBA,C,80,3301,21.7,.559,.522,,,,8.8,,,,11.2,0.9,12.1,.175,,,,,,bellawa01
50,1965-66,26,TOT,NBA,C,80,3352,19.3,.543,.502,,,,9.8,,,,8.3,1.2,9.5,.136,,,,,,bellawa01
51,1965-66,26,BAL,NBA,C,8,268,17.7,.495,.540,,,,9.3,,,,0.4,0.2,0.6,.108,,,,,,bellawa01
52,1965-66,26,NYK,NBA,C,72,3084,19.4,.548,.498,,,,9.8,,,,7.9,1.0,8.9,.139,,,,,,bellawa01
53,1966-67,27,NYK,NBA,C,79,3010,18.4,.560,.535,,,,9.2,,,,7.4,1.4,8.8,.140,,,,,,bellawa01
54,1967-68,28,NYK,NBA,C,82,2695,19.1,.583,.560,,,,8.3,,,,7.9,3.3,11.1,.198,,,,,,bellawa01
55,1968-69,29,TOT,NBA,C,88,3159,18.0,.555,.560,,,,7.6,,,,7.7,2.6,10.4,.157,,,,,,bellawa01
56,1968-69,29,NYK,NBA,C,35,1136,17.9,.543,.502,,,,9.3,,,,2.5,1.8,4.3,.181,,,,,,bellawa01
57,1968-69,29,DET,NBA,C,53,2023,18.0,.562,.593,,,,6.6,,,,5.2,0.9,6.1,.144,,,,,,bellawa01
58,1969-70,30,TOT,NBA,C,79,2028,16.4,.549,.556,,,,9.2,,,,3.5,1.3,4.9,.115,,,,,,bellawa01
59,1969-70,30,DET,NBA,C,56,1173,16.7,.567,.648,,,,6.5,,,,2.6,0.7,3.3,.133,,,,,,bellawa01
60,1969-70,30,ATL,NBA,C,23,855,16.0,.523,.432,,,,12.9,,,,1.0,0.6,1.6,.090,,,,,,bellawa01
61,1970-71,31,ATL,NBA,C,82,2908,16.5,.535,.633,,,16.5,10.3,,,,4.6,1.6,6.2,.102,,,,,,bellawa01
62,1971-72,32,ATL,NBA,C,82,3187,19.0,.567,.534,,,16.1,11.8,,,,7.8,2.5,10.3,.155,,,,,,bellawa01
63,1972-73,33,ATL,NBA,C,74,2802,15.9,.527,.584,,,16.4,8.3,,,,4.2,2.9,7.1,.122,,,,,,bellawa01
64,1973-74,34,ATL,NBA,C,77,2440,15.2,.521,.478,10.7,20.0,15.3,10.3,0.9,1.0,,3.2,2.2,5.4,.107,,0.2,0.1,0.3,1.4,bellawa01
65,1974-75,35,NOJ,NBA,C,1,14,16.4,1.042,1.000,0.0,37.0,17.9,0.0,0.0,0.0,,0.0,0.0,0.1,.222,,-3.1,-5.5,-8.6,0.0,bellawa01
66,1974-75,24,CHI,NBA,SG,39,252,10.8,.417,.191,5.9,10.0,7.9,15.1,2.1,1.3,,-0.2,0.4,0.2,.033,,-3.2,-0.2,-3.4,-0.1,benbole01
67,1975-76,25,CHI,NBA,SG,76,1586,10.9,.443,.254,3.9,7.6,5.6,15.4,1.9,0.4,,0.1,1.4,1.5,.045,,-2.0,-0.4,-2.4,-0.2,benbole01
68,1966-67,22,LAL,NBA,PF,22,118,15.1,.478,.654,,,,5.3,,,,0.1,0.1,0.2,.079,,,,,,blockjo01
69,1967-68,23,SDR,NBA,C,52,1805,17.1,.505,.455,,,,5.6,,,,2.5,1.6,4.1,.109,,,,,,blockjo01
70,1968-69,24,SDR,NBA,PF,78,2489,14.5,.483,.377,,,,7.5,,,,2.0,3.5,5.5,.107,,,,,,blockjo01
71,1969-70,25,SDR,NBA,PF,82,2152,15.5,.503,.358,,,,8.3,,,,1.9,3.1,5.1,.113,,,,,,blockjo01
72,1970-71,26,SDR,NBA,PF,73,1464,15.2,.499,.462,,,13.2,9.2,,,,1.5,2.6,4.1,.133,,,,,,blockjo01
73,1971-72,27,MIL,NBA,PF,79,1524,14.3,.516,.519,,,13.0,7.7,,,,1.9,2.2,4.2,.131,,,,,,blockjo01
74,,28,TOT,NBA,PF,73,2041,16.7,.514,.427,,,12.7,8.0,,,,3.2,0.9,4.2,.099,,,,,,blockjo01
75,,28,PHI,NBA,PF,48,1558,17.6,.511,.428,,,12.6,8.9,,,,2.5,0.9,3.4,.104,,,,,,blockjo01
76,,28,KCO,NBA,PF,25,483,13.9,.525,.422,,,13.0,5.2,,,,0.8,0.0,0.8,.082,,,,,,blockjo01
77,1973-74,29,KCO,NBA,PF,82,1777,13.2,.493,.325,7.6,15.3,11.5,7.6,1.7,1.0,,0.8,1.5,2.3,.062,,-1.7,-0.7,-2.4,-0.2,blockjo01
78,1974-75,30,TOT,NBA,PF,54,939,17.0,.528,.416,7.7,18.2,13.0,8.6,2.1,1.9,,1.4,1.7,3.1,.159,,-0.1,0.7,0.6,0.6,blockjo01
79,1974-75,30,NOJ,NBA,PF,4,57,15.2,.404,.345,10.2,21.8,15.8,18.1,3.1,0.9,,-0.1,0.1,0.0,.002,,-1.6,0.4,-1.2,0.0,blockjo01
80,1974-75,30,CHI,NBA,PF,50,882,17.2,.539,.423,7.6,17.9,12.8,8.0,2.1,2.0,,1.5,1.6,3.1,.170,,0.0,0.7,0.7,0.6,blockjo01
81,1975-76,31,CHI,NBA,PF,2,7,12.9,.410,.500,0.0,30.9,14.4,0.0,6.8,0.0,,0.0,0.0,0.0,-0.121,,-8.2,-4.2,-12.4,0.0,blockjo01
82,1974-75,22,NOJ,NBA,SF,6,25,25.3,.533,.846,11.6,8.3,10.0,14.4,5.3,0.0,,0.0,0.0,0.1,.109,,5.4,-0.9,4.5,0.0,boydke01
83,1972-73,22,ATL,NBA,PG,70,1050,12.7,.515,.278,,,4.9,15.9,,,,1.4,0.7,2.1,.097,,,,,,bracest01
84,1973-74,23,ATL,NBA,PG,75,1463,12.5,.490,.185,1.8,8.4,5.0,21.1,1.8,0.2,,0.6,0.9,1.5,.050,,-1.6,-1.6,-3.3,-0.5,bracest01
85,1974-75,24,GSW,NBA,SG,42,340,12.4,.453,.292,2.9,8.1,5.4,19.6,1.8,0.2,,0.0,0.2,0.3,.037,,-2.5,-2.5,-5.0,-0.3,bracest01
86,1967-68,24,NYK,NBA,SF,45,874,11.7,.465,.305,,,,20.5,,,,0.2,0.8,1.1,.058,,,,,,bradlbi01
87,1968-69,25,NYK,NBA,SF,82,2413,13.1,.481,.267,,,,16.9,,,,1.9,2.7,4.7,.093,,,,,,bradlbi01
88,1969-70,26,NYK,NBA,SF,67,2098,13.7,.498,.196,,,,16.7,,,,1.6,3.3,4.9,.112,,,,,,bradlbi01
89,1970-71,27,NYK,NBA,SF,78,2300,13.3,.490,.192,,,5.2,16.5,,,,1.8,3.6,5.4,.114,,,,,,bradlbi01
90,1971-72,28,NYK,NBA,SF,78,2780,12.9,.502,.183,,,4.4,16.0,,,,2.7,2.8,5.4,.094,,,,,,bradlbi01
91,,29,NYK,NBA,SF,82,2998,13.8,.493,.155,,,5.0,16.8,,,,2.9,4.1,7.0,.112,,,,,,bradlbi01
92,1973-74,30,NYK,NBA,SF,82,2813,11.1,.485,.150,2.2,7.2,4.7,12.3,0.7,0.4,,1.6,2.6,4.2,.071,,-1.5,-0.7,-2.2,-0.2,bradlbi01
93,1974-75,31,NYK,NBA,SF,79,2787,11.1,.473,.159,2.4,7.1,4.7,12.9,1.2,0.3,,1.4,1.4,2.8,.048,,-1.3,-0.8,-2.2,-0.1,bradlbi01
94,1975-76,32,NYK,NBA,SF,82,2709,10.2,.471,.163,1.8,7.2,4.4,12.6,1.2,0.4,,1.0,1.5,2.5,.044,,-1.8,-0.3,-2.1,-0.1,bradlbi01
95,1976-77,33,NYK,NBA,SF,67,1027,9.5,.492,.153,2.8,7.6,5.3,15.5,1.1,0.4,,0.3,0.5,0.8,.038,,-2.8,-0.8,-3.6,-0.4,bradlbi01
96,1962-63,23,STL,NBA,PF,27,374,14.3,.449,.319,,,,,,,,-0.1,0.7,0.6,.079,,,,,,bridgbi01
97,1963-64,24,STL,NBA,PF,80,1949,13.1,.441,.332,,,,,,,,-0.2,2.8,2.6,.064,,,,,,bridgbi01
98,1964-65,25,STL,NBA,PF,79,2362,14.1,.430,.293,,,,11.4,,,,-0.7,3.8,3.1,.063,,,,,,bridgbi01
99,1965-66,26,STL,NBA,PF,78,2677,13.9,.465,.393,,,,10.5,,,,1.1,2.9,3.9,.070,,,,,,bridgbi01
100,,27,STL,NBA,PF,79,3130,16.8,.514,.473,,,,9.5,,,,4.3,3.3,7.6,.117,,,,,,bridgbi01
101,,28,STL,NBA,PF,82,3197,15.6,.523,.480,,,,10.8,,,,4.5,4.2,8.6,.129,,,,,,bridgbi01
102,1968-69,29,ATL,NBA,PF,80,2930,15.4,.506,.455,,,,12.8,,,,3.0,3.7,6.7,.110,,,,,,bridgbi01
103,,30,ATL,NBA,PF,82,3269,15.9,.538,.484,,,,12.7,,,,4.2,2.4,6.6,.097,,,,,,bridgbi01
104,1970-71,31,ATL,NBA,PF,82,3140,13.8,.498,.396,,,17.7,9.6,,,,2.1,1.8,3.9,.059,,,,,,bridgbi01
105,1971-72,32,TOT,NBA,PF,78,2756,15.3,.534,.406,,,17.5,9.4,,,,3.5,3.0,6.5,.113,,,,,,bridgbi01
106,1971-72,32,ATL,NBA,PF,14,546,11.0,.434,.328,,,17.0,9.3,,,,-0.3,0.4,0.2,.016,,,,,,bridgbi01
107,1971-72,32,PHI,NBA,PF,64,2210,16.4,.554,.422,,,17.6,9.5,,,,3.7,2.6,6.3,.137,,,,,,bridgbi01
108,1972-73,33,TOT,NBA,PF,82,2867,12.8,.506,.353,,,14.3,9.3,,,,2.4,4.4,6.7,.113,,,,,,bridgbi01
109,1972-73,33,PHI,NBA,PF,10,376,13.3,.456,.520,,,14.5,8.1,,,,0.0,0.2,0.2,.028,,,,,,bridgbi01
110,1972-73,33,LAL,NBA,PF,72,2491,12.7,.518,.318,,,14.3,9.5,,,,2.4,4.1,6.5,.126,,,,,,bridgbi01
111,1973-74,34,LAL,NBA,PF,65,1812,11.6,.468,.320,10.1,14.8,12.6,10.5,1.4,0.8,,0.8,2.0,2.8,.074,,-2.0,0.8,-1.3,0.3,bridgbi01
112,1974-75,35,TOT,NBA,PF,32,415,9.8,.403,.366,14.9,16.2,15.5,9.4,1.2,0.6,,-0.1,0.3,0.2,.022,,-3.3,-0.3,-3.6,-0.2,bridgbi01
113,1974-75,35,LAL,NBA,PF,17,307,9.6,.399,.526,14.4,14.8,14.6,11.1,1.0,0.8,,-0.1,0.2,0.1,.014,,-3.1,0.3,-2.9,-0.1,bridgbi01
114,1974-75,35,GSW,NBA,PF,15,108,10.6,.410,.111,16.2,20.0,18.1,4.6,1.7,0.0,,0.0,0.1,0.1,.047,,-3.7,-2.0,-5.7,-0.1,bridgbi01
115,1975-76,24,SEA,NBA,C,28,279,9.0,.392,.367,10.8,16.3,13.5,5.8,1.1,2.1,,-0.2,0.3,0.1,.012,,-5.0,-0.3,-5.3,-0.2,carlsal01
116,1969-70,24,BAL,NBA,SG,76,1219,7.9,.402,.264,,,,11.6,,,,-1.7,1.4,-0.3,-0.013,,,,,,cartefr01
117,1970-71,25,BAL,NBA,SG,77,1707,12.3,.446,.225,,,6.5,13.2,,,,-0.7,2.0,1.3,.036,,,,,,cartefr01
118,1971-72,26,TOT,NBA,SG,79,2215,12.5,.468,.288,,,6.7,13.5,,,,0.2,1.6,1.8,.040,,,,,,cartefr01
119,1971-72,26,BAL,NBA,SG,2,68,6.0,.242,.333,,,13.2,22.2,,,,-0.4,0.1,-0.3,-0.206,,,,,,cartefr01
120,1971-72,26,PHI,NBA,SG,77,2147,12.7,.474,.287,,,6.5,13.3,,,,0.6,1.5,2.1,.048,,,,,,cartefr01
121,1972-73,27,PHI,NBA,SG,81,2993,15.2,.455,.228,,,7.2,17.9,,,,-0.3,1.5,1.3,.020,,,,,,cartefr01
122,1973-74,28,PHI,NBA,SG,78,3044,15.7,.463,.218,2.5,9.5,5.8,23.8,1.6,0.4,,0.3,2.0,2.3,.036,,1.1,-1.0,0.1,1.6,cartefr01
123,1974-75,29,PHI,NBA,PG,77,3046,15.9,.482,.217,2.4,9.0,5.7,18.2,1.2,0.3,,2.8,1.9,4.7,.074,,1.1,-1.6,-0.5,1.2,cartefr01
124,1975-76,30,PHI,NBA,PG,82,2992,14.5,.447,.196,3.7,6.0,4.8,19.1,2.0,0.2,,1.1,2.2,3.3,.053,,-0.1,-1.4,-1.5,0.4,cartefr01
125,1976-77,31,TOT,NBA,SG,61,1112,11.7,.448,.192,5.1,5.7,5.4,15.3,1.6,0.4,,0.1,0.4,0.4,.018,,-1.9,-2.3,-4.2,-0.6,cartefr01
126,1976-77,31,PHI,NBA,SG,14,237,10.4,.439,.188,4.5,5.6,5.1,12.5,2.1,0.4,,-0.1,0.2,0.1,.024,,-3.7,-1.6,-5.3,-0.2,cartefr01
127,1976-77,31,MIL,NBA,SG,47,875,12.1,.450,.193,5.3,5.7,5.5,16.0,1.4,0.4,,0.2,0.1,0.3,.017,,-1.4,-2.5,-3.9,-0.4,cartefr01
128,1976-77,24,DET,NBA,PF,6,49,12.0,.410,.261,16.9,16.9,16.9,2.6,1.8,1.1,,-0.1,0.0,0.0,-0.010,,-4.0,-3.6,-7.6,-0.1,cashco01
129,1966-67,25,LAL,NBA,SG,76,1763,12.3,.489,.262,,,,14.9,,,,1.5,1.2,2.7,.075,,,,,,clarkar01
130,,26,LAL,NBA,PG,81,3039,15.5,.530,.367,,,,15.3,,,,5.8,2.0,7.9,.124,,,,,,clarkar01
131,1968-69,27,PHI,NBA,SG,82,2144,15.9,.519,.338,,,,18.6,,,,4.0,2.2,6.2,.139,,,,,,clarkar01
132,1969-70,28,PHI,NBA,PG,76,2772,16.3,.546,.331,,,,17.7,,,,5.5,2.6,8.1,.140,,,,,,clarkar01
133,1970-71,29,PHI,NBA,PG,82,3245,17.7,.556,.402,,,5.4,19.1,,,,8.3,3.1,11.4,.169,,,,,,clarkar01
134,,30,TOT,NBA,PG,77,3285,20.5,.536,.440,,,3.8,28.0,,,,7.7,3.2,11.0,.160,,,,,,clarkar01
135,,30,PHI,NBA,PG,1,42,24.9,.696,.688,,,3.2,25.9,,,,0.3,0.0,0.3,.339,,,,,,clarkar01
136,,30,BAL,NBA,PG,76,3243,20.4,.534,.437,,,3.8,28.1,,,,7.5,3.2,10.7,.158,,,,,,clarkar01
137,1972-73,31,BAL,NBA,PG,39,1477,18.3,.545,.230,,,4.1,25.8,,,,3.6,2.0,5.6,.181,,,,,,clarkar01
138,1973-74,32,CAP,NBA,PG,56,1786,14.4,.500,.194,2.3,5.2,3.8,22.6,1.5,0.2,,2.2,1.7,4.0,.107,,0.5,-0.6,-0.2,0.8,clarkar01
139,1974-75,33,SEA,NBA,PG,77,2481,16.2,.533,.210,2.4,7.3,4.9,25.2,2.0,0.1,,4.5,1.7,6.2,.119,,1.9,-0.9,1.1,1.9,clarkar01
140,1975-76,34,DET,NBA,SG,79,1589,12.5,.478,.201,1.7,7.3,4.5,18.7,1.8,0.1,,1.0,0.7,1.7,.051,,-1.2,-1.5,-2.7,-0.3,clarkar01
141,1965-66,22,NYK,NBA,SF,70,877,10.7,.442,.199,,,,10.3,,,,-0.2,0.2,0.1,.003,,,,,,clemeba01
142,1966-67,23,CHI,NBA,SF,60,986,10.4,.455,.203,,,,5.4,,,,0.0,1.0,0.9,.045,,,,,,clemeba01
143,1967-68,24,CHI,NBA,SF,78,1631,13.3,.487,.254,,,,8.6,,,,1.2,1.6,2.8,.081,,,,,,clemeba01
144,1968-69,25,CHI,NBA,SF,75,1444,10.9,.404,.199,,,,12.6,,,,-1.9,2.0,0.1,.004,,,,,,clemeba01
145,1969-70,26,SEA,NBA,SF,78,1487,12.1,.496,.235,,,,10.3,,,,0.9,0.8,1.7,.054,,,,,,clemeba01
146,1970-71,27,SEA,NBA,SF,78,1286,12.2,.501,.217,,,8.7,9.7,,,,1.2,0.6,1.8,.068,,,,,,clemeba01
147,1971-72,28,SEA,NBA,SF,82,1447,12.4,.554,.186,,,9.5,6.3,,,,2.6,0.8,3.5,.115,,,,,,clemeba01
148,1972-73,29,CLE,NBA,SF,72,1119,14.9,.541,.168,,,9.1,15.2,,,,2.2,1.3,3.5,.150,,,,,,clemeba01
149,1973-74,30,CLE,NBA,SF,71,913,13.4,.513,.211,4.5,14.8,9.3,12.8,1.8,0.1,,0.9,0.7,1.6,.086,,-1.1,-1.1,-2.2,0.0,clemeba01
150,1974-75,31,POR,NBA,SF,77,952,13.2,.499,.169,3.8,13.5,8.9,11.7,3.3,0.1,,0.3,1.3,1.6,.079,,-2.2,0.3,-1.9,0.0,clemeba01
151,1975-76,32,POR,NBA,SF,49,443,13.8,.540,.245,6.4,9.7,8.1,10.5,2.7,0.8,,0.6,0.5,1.1,.116,,-1.5,0.1,-1.4,0.1,clemeba01
152,1974-75,23,BOS,NBA,SF,25,157,11.3,.454,.125,9.6,16.3,13.0,4.5,1.4,1.0,,0.0,0.2,0.2,.066,,-3.7,-2.1,-5.9,-0.2,clydebe01
153,1964-65,23,BOS,NBA,C,54,572,13.5,.424,.272,,,,4.4,,,,-0.4,1.8,1.5,.123,,,,,,countme01
154,1965-66,24,BOS,NBA,C,67,1021,16.4,.459,.264,,,,7.1,,,,0.3,2.6,2.9,.137,,,,,,countme01
155,1966-67,25,TOT,NBA,C,56,860,13.9,.459,.224,,,,8.1,,,,0.1,0.9,1.0,.054,,,,,,countme01
156,1966-67,25,BAL,NBA,C,25,343,13.9,.431,.240,,,,11.7,,,,-0.2,0.4,0.2,.021,,,,,,countme01
157,1966-67,25,LAL,NBA,C,31,517,13.8,.479,.214,,,,5.7,,,,0.3,0.5,0.8,.075,,,,,,countme01
158,1967-68,26,LAL,NBA,PF,82,1739,18.4,.521,.314,,,,10.8,,,,3.0,2.0,5.0,.139,,,,,,countme01
159,1968-69,27,LAL,NBA,PF,77,1866,16.5,.497,.255,,,,8.5,,,,2.3,1.9,4.3,.110,,,,,,countme01
160,1969-70,28,LAL,NBA,C,81,2193,13.9,.463,.198,,,,10.0,,,,-0.5,3.2,2.7,.060,,,,,,countme01
161,1970-71,29,PHO,NBA,C,80,1669,15.8,.496,.248,,,13.8,12.2,,,,1.7,2.5,4.2,.121,,,,,,countme01
162,1971-72,30,PHO,NBA,C,76,906,13.8,.487,.407,,,13.6,14.3,,,,0.5,1.4,1.9,.101,,,,,,countme01
163,1972-73,31,TOT,NBA,C,66,658,16.3,.474,.197,,,17.5,13.3,,,,0.3,1.2,1.5,.111,,,,,,countme01
164,1972-73,31,PHI,NBA,C,7,47,6.2,.313,.000,,,15.2,8.3,,,,-0.1,0.0,-0.1,-0.103,,,,,,countme01
165,1972-73,31,LAL,NBA,C,59,611,17.1,.483,.209,,,17.7,13.7,,,,0.4,1.2,1.6,.127,,,,,,countme01
166,1973-74,32,LAL,NBA,C,45,499,11.4,.402,.198,10.7,15.9,13.4,14.0,1.7,2.2,,-0.4,0.7,0.3,.031,,-3.6,0.9,-2.7,-0.1,countme01
167,1974-75,33,NOJ,NBA,C,75,1421,14.8,.477,.228,7.0,24.7,15.5,18.7,1.5,1.6,,0.2,1.8,2.0,.069,,-1.5,1.6,0.1,0.8,countme01
168,1975-76,34,NOJ,NBA,C,30,319,12.2,.449,.231,8.3,23.0,15.6,16.4,2.3,1.3,,-0.1,0.6,0.4,.062,,-2.2,2.2,0.0,0.2,countme01
169,1975-76,25,ATL,NBA,SF,32,172,5.5,.310,.372,7.6,19.8,13.5,3.0,0.5,2.8,,-0.4,0.1,-0.2,-0.063,,-8.8,-1.1,-9.9,-0.3,creigji01
