,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,ws-dum,ows,dws,ws,ws_per_48,id
2738,,23,SYR,NBA,SF,80,2392,15.3,.478,.269,,,,,,1.8,2.1,3.8,.077,shaffle01
2739,1963-64,24,PHI,NBA,SF,41,1013,11.1,.415,.227,,,,,,-1.2,0.6,-0.6,-0.030,shaffle01
2740,1946-47,25,PRO,BAA,,57,,,.393,.482,,,,,,7.0,0.0,7.0,,shannea01
2741,1947-48,26,PRO,BAA,,45,,,.329,.390,,,,,,1.0,-0.4,0.6,,shannea01
2742,1948-49,27,TOT,BAA,,32,,,.351,.457,,,,,,0.0,0.0,0.0,,shannea01
2743,1948-49,27,PRO,BAA,,27,,,.365,.466,,,,,,0.2,0.0,0.1,,shannea01
2744,1948-49,27,BOS,BAA,,5,,,.196,.364,,,,,,-0.2,0.0,-0.1,,shannea01
2745,1948-49,25,PRO,BAA,,55,,,.416,.236,,,,,,3.5,-0.1,3.4,,shannho01
2746,1949-50,26,BOS,NBA,,67,,,.404,.282,,,,,,1.5,1.4,2.9,,shannho01
2747,1951-52,24,FTW,NBA,C,63,882,15.9,.408,.657,,,,,,0.1,1.2,1.3,.070,sharech01
2748,1952-53,25,FTW,NBA,C,67,1044,19.1,.496,.921,,,,,,2.4,1.7,4.0,.186,sharech01
2749,1953-54,26,TOT,NBA,C,68,1576,20.1,.459,.558,,,,,,2.5,2.2,4.7,.143,sharech01
2750,1953-54,26,FTW,NBA,C,21,155,13.8,.373,.857,,,,,,-0.1,0.2,0.1,.039,sharech01
2751,1953-54,26,MLH,NBA,C,47,1421,20.7,.467,.535,,,,,,2.7,1.9,4.6,.155,sharech01
2752,1954-55,27,MLH,NBA,C,69,1685,22.0,.517,.853,,,,,,5.3,2.9,8.1,.232,sharech01
2753,1955-56,28,STL,NBA,C,72,1975,20.6,.513,.679,,,,,,5.4,3.3,8.6,.210,sharech01
2754,1956-57,29,STL,NBA,C,72,1673,18.9,.522,.735,,,,,,4.7,2.0,6.7,.193,sharech01
2755,1957-58,30,STL,NBA,C,72,1824,14.7,.461,.538,,,,,,1.9,2.2,4.2,.110,sharech01
2756,1958-59,31,STL,NBA,C,72,1713,12.1,.469,.483,,,,,,1.3,1.9,3.3,.091,sharech01
2757,1959-60,32,TOT,NBA,,41,651,,.459,.530,,,,,,,,,,sharech01
2758,1959-60,32,STL,NBA,,38,,,,,,,,,,,,,,sharech01
2759,1959-60,32,MNL,NBA,,3,,,,,,,,,,,,,,sharech01
2760,1950-51,24,WSC,NBA,SG,31,,,.441,.283,,,,,,1.3,0.5,1.8,,sharmbi01
2761,1951-52,25,BOS,NBA,SG,63,1389,17.7,.465,.339,,,,,,3.0,1.3,4.3,.148,sharmbi01
2762,,26,BOS,NBA,SG,71,2333,19.8,.521,.434,,,,,,8.4,1.4,9.8,.201,sharmbi01
2763,,27,BOS,NBA,SG,72,2467,18.6,.531,.428,,,,,,9.4,1.0,10.4,.202,sharmbi01
2764,,28,BOS,NBA,SG,68,2453,17.2,.508,.364,,,,,,6.7,1.0,7.7,.150,sharmbi01
2765,,29,BOS,NBA,SG,72,2698,17.7,.508,.336,,,,,,7.2,1.6,8.8,.157,sharmbi01
2766,,30,BOS,NBA,SG,67,2403,19.4,.495,.339,,,,,,7.0,3.4,10.4,.207,sharmbi01
2767,,31,BOS,NBA,SG,63,2214,18.8,.485,.261,,,,,,5.8,2.9,8.7,.189,sharmbi01
2768,,32,BOS,NBA,SG,72,2382,16.8,.476,.267,,,,,,4.5,3.1,7.6,.154,sharmbi01
2769,,33,BOS,NBA,SG,71,1916,18.5,.506,.238,,,,,,5.4,2.5,7.9,.198,sharmbi01
2770,1960-61,34,BOS,NBA,SG,61,1538,17.0,.484,.251,,,,,,2.7,2.7,5.4,.169,sharmbi01
2771,1956-57,23,NYK,NBA,,7,72,-0.9,.207,.227,,,,,,-0.3,0.0,-0.3,-0.180,shavlro01
2772,1957-58,24,NYK,NBA,,1,2,-6.6,.000,.000,,,,,,0.0,0.0,0.0,-0.519,shavlro01
2773,1946-47,22,PRO,BAA,,43,,,.278,.216,,,,,,-0.4,0.0,-0.4,,sheabo01
2774,1946-47,23,PHW,BAA,,22,,,.235,.178,,,,,,-1.0,0.5,-0.5,,shefffr01
2775,1949-50,36,WAT,NBA,,23,,,.336,.372,,,,,,-0.4,-0.2,-0.6,,shippch01
2776,1948-49,25,NYK,BAA,,4,,,.379,,,,,,,0.0,0.0,0.0,,shriddi01
2777,1954-55,23,TOT,NBA,PG,62,947,10.2,.401,.270,,,,,,-0.4,0.8,0.4,.022,shuege01
2778,1954-55,23,PHW,NBA,PG,6,65,8.9,.312,.400,,,,,,-0.1,0.1,0.0,-0.025,shuege01
2779,1954-55,23,NYK,NBA,PG,56,882,10.3,.406,.263,,,,,,-0.3,0.7,0.5,.026,shuege01
2780,1955-56,24,NYK,NBA,PG,72,1750,13.0,.453,.379,,,,,,1.5,0.9,2.4,.065,shuege01
2781,1956-57,25,FTW,NBA,PG,72,2470,13.8,.463,.445,,,,,,3.0,1.7,4.6,.090,shuege01
2782,,26,DET,NBA,SG,63,2333,13.6,.462,.356,,,,,,3.1,1.6,4.6,.095,shuege01
2783,,27,DET,NBA,PG,72,2745,14.6,.458,.352,,,,,,3.1,2.6,5.6,.098,shuege01
2784,,28,DET,NBA,PG,75,3338,15.6,.492,.360,,,,,,6.3,2.1,8.5,.122,shuege01
2785,,29,DET,NBA,PG,78,3361,15.9,.495,.351,,,,,,6.2,1.4,7.6,.108,shuege01
2786,,30,DET,NBA,PG,80,3143,14.6,.470,.314,,,,,,2.9,2.8,5.6,.086,shuege01
2787,1962-63,31,NYK,NBA,PG,78,2288,10.7,.446,.338,,,,,,-0.3,1.0,0.7,.015,shuege01
2788,1963-64,32,BAL,NBA,PG,47,963,6.0,.327,.221,,,,,,-1.8,0.7,-1.1,-0.057,shuege01
2789,1972-73,23,KCO,NBA,PF,5,26,6.4,.395,.385,,,8.0,0.0,,-0.1,0.0,-0.1,-0.105,sibersa01
2790,1963-64,24,BOS,NBA,SG,31,261,11.8,.397,.355,,,,,,-0.3,0.8,0.5,.084,siegfla01
2791,1964-65,25,BOS,NBA,SG,72,996,14.0,.475,.336,,,,15.9,,1.0,2.1,3.2,.152,siegfla01
2792,1965-66,26,BOS,NBA,PG,71,1675,16.5,.505,.377,,,,14.1,,3.1,2.7,5.8,.166,siegfla01
2793,1966-67,27,BOS,NBA,PG,73,1891,16.2,.522,.417,,,,17.5,,3.7,2.7,6.4,.163,siegfla01
2794,1967-68,28,BOS,NBA,PG,62,1937,13.1,.506,.432,,,,18.6,,2.2,2.9,5.1,.126,siegfla01
2795,1968-69,29,BOS,NBA,PG,79,2560,13.6,.466,.377,,,,19.3,,1.2,4.4,5.6,.106,siegfla01
2796,1969-70,30,BOS,NBA,PG,78,2081,13.7,.485,.285,,,,19.5,,0.9,2.0,2.9,.067,siegfla01
2797,1970-71,31,SDR,NBA,PG,53,1673,11.6,.474,.405,,,5.4,25.5,,0.6,2.9,3.5,.101,siegfla01
2798,1971-72,32,TOT,NBA,PG,31,558,6.9,.424,.301,,,3.6,15.9,,-0.3,0.4,0.1,.010,siegfla01
2799,1971-72,32,HOU,NBA,PG,10,223,6.0,.460,.304,,,2.0,10.8,,0.0,0.2,0.2,.044,siegfla01
2800,1971-72,32,ATL,NBA,PG,21,335,7.6,.402,.299,,,4.7,19.2,,-0.3,0.2,-0.1,-0.012,siegfla01
2801,1946-47,23,TOT,BAA,,21,,,.198,.341,,,,,,-0.5,0.2,-0.3,,siewera01
2802,1946-47,23,STB,BAA,,7,,,.132,.385,,,,,,-0.2,0.1,-0.1,,siewera01
2803,1946-47,23,TRH,BAA,,14,,,.226,.323,,,,,,-0.2,0.1,-0.1,,siewera01
2804,1970-71,26,BUF,NBA,SF,36,366,8.0,.473,.494,,,7.7,8.2,,0.1,0.2,0.3,.037,sillimi01
2805,1946-47,21,BOS,BAA,,60,,,.364,.246,,,,,,5.2,0.9,6.1,,simmoco01
2806,1947-48,22,TOT,BAA,,45,,,.326,.198,,,,,,0.6,0.5,1.1,,simmoco01
2807,1947-48,22,BOS,BAA,,32,,,.318,.148,,,,,,0.2,0.2,0.3,,simmoco01
2808,1947-48,22,BLB,BAA,,13,,,.340,.302,,,,,,0.5,0.3,0.8,,simmoco01
2809,1948-49,23,BLB,BAA,,60,,,.428,.334,,,,,,4.4,0.9,5.3,,simmoco01
2810,1949-50,24,NYK,NBA,,60,,,.395,.410,,,,,,0.9,1.5,2.4,,simmoco01
2811,1950-51,25,NYK,NBA,,66,,,.429,.339,,,,,,1.6,1.0,2.6,,simmoco01
2812,1951-52,26,NYK,NBA,C,66,1558,17.7,.442,.423,,,,,,1.8,1.5,3.3,.102,simmoco01
2813,1952-53,27,NYK,NBA,C,65,1707,18.9,.463,.534,,,,,,3.0,2.7,5.7,.159,simmoco01
2814,1953-54,28,NYK,NBA,C,72,2006,14.8,.425,.428,,,,,,1.0,1.5,2.5,.059,simmoco01
2815,1954-55,29,TOT,NBA,,36,862,,.398,.297,,,,,,,,,,simmoco01
2816,1954-55,29,BLB,NBA,,,,,,,,,,,,,,,,simmoco01
2817,1954-55,29,SYR,NBA,,,,,,,,,,,,,,,,simmoco01
2818,1955-56,30,ROC,NBA,PF,68,903,10.8,.378,.301,,,,,,-1.4,1.5,0.1,.003,simmoco01
2819,1946-47,22,BOS,BAA,,60,,,.328,.296,,,,,,1.2,0.5,1.7,,simmojo01
2820,1968-69,25,CIN,NBA,,4,12,5.0,.400,.000,,,,0.0,,0.0,0.0,0.0,-0.053,simsdo01
2821,1951-52,23,FTW,NBA,,3,15,-7.1,.205,.500,,,,,,-0.1,0.0,-0.1,-0.236,sinicze01
2822,1953-54,25,FTW,NBA,,9,33,-1.7,.295,.375,,,,,,-0.2,0.0,-0.1,-0.216,sinicze01
2823,1951-52,25,MNL,NBA,SG,35,988,7.7,.374,.128,,,,,,-0.7,1.7,1.0,.048,skoogwh01
2824,1952-53,26,MNL,NBA,SG,68,996,10.3,.430,.231,,,,,,0.5,1.4,1.9,.093,skoogwh01
2825,1953-54,27,MNL,NBA,SG,71,1877,11.3,.433,.183,,,,,,1.3,2.8,4.1,.106,skoogwh01
2826,1954-55,28,MNL,NBA,SG,72,2365,11.4,.434,.185,,,,,,1.1,2.6,3.6,.074,skoogwh01
2827,1955-56,29,MNL,NBA,SG,72,2311,11.9,.445,.226,,,,,,1.4,1.4,2.9,.059,skoogwh01
2828,1956-57,30,MNL,NBA,SG,23,656,10.1,.415,.214,,,,,,0.1,0.6,0.7,.054,skoogwh01
2829,1962-63,21,CHZ,NBA,,3,20,5.8,.368,.200,,,,,,0.0,0.0,0.0,-0.053,sladeje01
2830,1951-52,23,BLB,NBA,C,28,525,10.1,.377,.412,,,,,,-0.4,0.3,-0.1,-0.010,slaugji01
2831,1946-47,28,STB,BAA,SG,22,,,.352,.134,,,,,,1.7,1.2,3.0,,smawlbe01
2832,1947-48,29,STB,BAA,SG,48,,,.355,.218,,,,,,2.9,1.7,4.5,,smawlbe01
2833,1948-49,30,STB,BAA,SG,59,,,.427,.297,,,,,,5.4,-0.1,5.3,,smawlbe01
2834,1949-50,31,STB,NBA,SG,61,,,.430,.377,,,,,,4.3,0.8,5.0,,smawlbe01
2835,1950-51,32,TOT,NBA,SG,60,,,.468,.403,,,,,,4.3,1.3,5.6,,smawlbe01
2836,1950-51,32,SYR,NBA,SG,16,,,.437,.458,,,,,,0.5,0.3,0.7,,smawlbe01
2837,1950-51,32,BLB,NBA,SG,44,,,.475,.391,,,,,,3.8,1.0,4.9,,smawlbe01
2838,1951-52,33,BLB,NBA,SG,11,139,3.1,.284,.270,,,,,,-0.6,0.1,-0.6,-0.195,smawlbe01
2839,1948-49,26,FTW,BAA,,59,,,.306,.287,,,,,,-2.6,3.0,0.4,,smileja01
2840,1949-50,27,TOT,NBA,,59,,,.367,.552,,,,,,0.1,0.1,0.2,,smileja01
2841,1949-50,27,AND,NBA,,12,,,.198,.480,,,,,,-0.7,0.6,-0.2,,smileja01
2842,1949-50,27,WAT,NBA,,47,,,.393,.564,,,,,,0.8,-0.5,0.4,,smileja01
2843,1961-62,22,NYK,NBA,,9,83,5.7,.315,.242,,,,,,-0.2,0.1,-0.2,-0.101,smithbi01
2844,1959-60,22,MNL,NBA,,10,130,7.4,.303,.296,,,,,,-0.4,0.2,-0.3,-0.095,smithbo01
2845,1961-62,24,LAL,NBA,,3,7,-6.7,.000,.000,,,,,,0.0,0.0,0.0,-0.148,smithbo01
2846,1946-47,27,STB,BAA,,48,,,.285,.176,,,,,,-0.2,0.9,0.7,,smithde01
2847,1948-49,28,MNL,BAA,,8,,,.209,.231,,,,,,-0.2,0.0,-0.1,,smithdo01
2848,1953-54,24,NYK,NBA,SF,12,127,8.5,.320,.265,,,,,,-0.4,0.1,-0.3,-0.105,smithed01
2849,1971-72,22,POR,NBA,C,22,448,10.8,.452,.370,,,14.2,5.9,,-0.2,0.1,0.0,-0.003,smithwi01
2850,1972-73,23,POR,NBA,C,8,43,15.5,.621,.533,,,9.0,3.3,,0.2,0.0,0.2,.199,smithwi01
2851,1953-54,24,TOT,NBA,SF,40,495,11.9,.393,.471,,,,,,-0.1,0.2,0.1,.006,smythjo01
2852,1953-54,24,NYK,NBA,SF,8,59,7.6,.396,.600,,,,,,0.0,0.0,0.0,.008,smythjo01
2853,1953-54,24,BLB,NBA,SF,32,436,12.5,.393,.455,,,,,,-0.1,0.1,0.1,.006,smythjo01
2854,1949-50,29,SHE,NBA,,60,,,.507,.817,,,,,,3.4,-0.2,3.1,,sobekch01
2855,1956-57,22,NYK,NBA,SG,71,1378,14.0,.457,.450,,,,,,1.5,1.0,2.6,.090,sobiero01
2856,1957-58,23,NYK,NBA,PG,55,1399,14.9,.489,.443,,,,,,2.8,0.8,3.6,.124,sobiero01
2857,1958-59,24,NYK,NBA,PG,50,857,13.5,.436,.333,,,,,,0.4,0.5,0.9,.050,sobiero01
2858,1959-60,25,TOT,NBA,PG,16,234,11.1,.422,.343,,,,,,0.0,0.1,0.1,.016,sobiero01
2859,1959-60,25,NYK,NBA,,15,221,11.7,.430,.346,,,,,,0.0,0.1,0.1,.024,sobiero01
2860,1959-60,25,MNL,NBA,PG,1,13,-0.8,.225,.250,,,,,,0.0,0.0,0.0,-0.121,sobiero01
2861,1970-71,22,CLE,NBA,PF,79,1940,15.2,.497,.288,,,12.1,12.8,,1.9,0.7,2.6,.065,sorenda01
2862,1971-72,23,CLE,NBA,PF,76,1162,14.6,.497,.286,,,12.6,10.1,,1.0,1.1,2.1,.086,sorenda01
2863,1972-73,24,TOT,NBA,PF,58,755,12.4,.469,.307,,,12.6,6.7,,0.1,0.5,0.7,.042,sorenda01
2864,1972-73,24,CLE,NBA,PF,10,129,3.4,.271,.244,,,13.9,5.0,,-0.6,0.2,-0.4,-0.147,sorenda01
2865,1972-73,24,PHI,NBA,PF,48,626,14.3,.504,.319,,,12.3,7.1,,0.7,0.3,1.1,.081,sorenda01
2866,1946-47,22,TRH,BAA,,6,,,.346,.133,,,,,,0.1,0.0,0.1,,sovragi01
2867,1957-58,25,NYK,NBA,SF,72,1661,12.5,.421,.307,,,,,,0.2,1.0,1.2,.035,sparrgu01
2868,1958-59,26,TOT,NBA,PF,67,842,8.9,.360,.340,,,,,,-1.6,0.7,-0.9,-0.051,sparrgu01
2869,1958-59,26,NYK,NBA,,44,607,8.8,.355,.318,,,,,,-1.3,0.4,-0.9,-0.072,sparrgu01
2870,1958-59,26,PHW,NBA,PF,23,235,9.2,.376,.408,,,,,,-0.3,0.3,0.0,.003,sparrgu01
2871,1959-60,27,PHW,NBA,,11,80,3.8,.309,.178,,,,,,-0.3,0.1,-0.2,-0.105,sparrgu01
2872,1948-49,24,CHS,BAA,SF,57,,,.370,.312,,,,,,0.4,2.8,3.3,,spearod01
2873,1949-50,25,CHS,NBA,SF,68,,,.406,.297,,,,,,1.9,3.7,5.6,,spearod01
2874,1951-52,27,ROC,NBA,SF,66,1673,13.9,.444,.267,,,,,,1.9,1.2,3.1,.090,spearod01
2875,1952-53,28,ROC,NBA,SF,62,1414,17.2,.495,.492,,,,,,3.7,1.6,5.2,.177,spearod01
2876,1953-54,29,ROC,NBA,SF,72,1633,14.2,.452,.471,,,,,,2.1,2.6,4.7,.137,spearod01
2877,1954-55,30,ROC,NBA,SF,71,1888,12.4,.477,.463,,,,,,2.8,1.0,3.8,.096,spearod01
2878,1955-56,31,FTW,NBA,SF,72,1378,11.3,.441,.429,,,,,,0.7,1.3,2.0,.070,spearod01
2879,1956-57,32,TOT,NBA,,11,118,,.451,.579,,,,,,,,,,spearod01
2880,1956-57,32,FTW,NBA,,,,,,,,,,,,,,,,spearod01
2881,1956-57,32,STL,NBA,,,,,,,,,,,,,,,,spearod01
2882,1946-47,26,BOS,BAA,,55,,,.313,.326,,,,,,0.7,0.7,1.4,,spectar01
2883,1947-48,27,BOS,BAA,,48,,,.342,.379,,,,,,0.8,0.2,1.0,,spectar01
2884,1948-49,28,BOS,BAA,,59,,,.334,.267,,,,,,-1.0,1.7,0.6,,spectar01
2885,1949-50,29,BOS,NBA,,7,,,.182,.333,,,,,,-0.2,0.0,-0.2,,spectar01
2886,1946-47,24,PRO,BAA,,4,,,.063,.286,,,,,,-0.2,0.0,-0.2,,spicelo01
2887,1967-68,22,CHI,NBA,C,10,44,14.6,.403,.143,,,,0.0,,-0.1,0.1,0.0,-0.007,spitzcr01
2888,1954-55,22,ROC,NBA,C,70,1127,12.9,.455,.391,,,,,,1.0,0.7,1.7,.074,spoelar01
2889,1955-56,23,ROC,NBA,C,72,1640,12.7,.452,.413,,,,,,1.2,2.5,3.7,.107,spoelar01
2890,1956-57,24,ROC,NBA,C,69,1176,12.2,.427,.215,,,,,,0.4,1.4,1.8,.073,spoelar01
2891,1957-58,25,TOT,NBA,C,67,1305,9.9,.448,.446,,,,,,0.9,0.5,1.4,.053,spoelar01
2892,1957-58,25,MNL,NBA,,50,1098,10.4,.456,.425,,,,,,1.0,0.4,1.4,.060,spoelar01
2893,1957-58,25,NYK,NBA,C,17,207,6.8,.407,.561,,,,,,0.0,0.1,0.1,.017,spoelar01
2894,1948-49,22,INJ,BAA,,2,,,1.136,,,,,,,0.0,0.0,0.0,,sprinji01
2895,1948-49,25,INJ,BAA,,1,,,.333,.000,,,,,,0.0,0.0,0.0,,spruiji01
2896,1949-50,28,AND,NBA,,57,,,.453,.592,,,,,,3.0,3.1,6.2,,stanced01
2897,1950-51,29,BOS,NBA,,19,,,.430,.900,,,,,,0.2,0.1,0.3,,stanced01
2898,1958-59,22,CIN,NBA,PF,57,681,15.2,.513,.274,,,,,,1.3,0.3,1.6,.112,stavela01
2899,1959-60,23,CIN,NBA,PF,49,479,14.5,.528,.430,,,,,,1.0,0.1,1.1,.112,stavela01
2900,1960-61,24,CIN,NBA,PF,66,944,11.8,.519,.373,,,,,,1.4,0.1,1.4,.072,stavela01
2901,1962-63,26,CHZ,NBA,PF,33,602,13.5,.536,.320,,,,,,1.0,0.2,1.2,.093,stavela01
2902,1963-64,27,TOT,NBA,PF,60,674,12.5,.527,.425,,,,,,1.1,0.5,1.6,.111,stavela01
2903,1963-64,27,BAL,NBA,PF,6,99,5.6,.508,.286,,,,,,0.1,0.0,0.1,.046,stavela01
2904,1963-64,27,DET,NBA,PF,20,255,14.8,.575,.476,,,,,,0.7,0.1,0.8,.153,stavela01
2905,1963-64,27,CIN,NBA,PF,34,320,12.8,.494,.405,,,,,,0.4,0.3,0.7,.098,stavela01
2906,1955-56,22,STL,NBA,SG,72,2219,13.3,.464,.555,,,,,,2.3,2.5,4.8,.103,stephja01
2907,1959-60,23,CIN,NBA,,8,49,6.1,.278,.526,,,,,,-0.2,0.0,-0.2,-0.169,stevewa01
2908,1956-57,22,STL,NBA,,5,37,-1.9,.283,.400,,,,,,-0.1,0.0,-0.1,-0.157,stewano01
2909,1961-62,24,NYK,NBA,SG,32,440,7.9,.394,.235,,,,,,-0.4,0.3,-0.1,-0.006,stithsa01
2910,1962-63,24,NYK,NBA,SF,25,209,6.5,.337,.091,,,,,,-0.7,0.1,-0.6,-0.143,stithto01
2911,,22,ROC,NBA,C,67,2323,22.1,.422,.393,,,,,,0.2,5.9,6.0,.125,stokema01
2912,,23,ROC,NBA,PF,72,2761,20.0,.396,.308,,,,,,-1.3,6.8,5.5,.096,stokema01
2913,,24,CIN,NBA,PF,63,2460,20.6,.402,.282,,,,,,-0.5,5.0,4.5,.088,stokema01
2914,1946-47,26,DTF,BAA,,23,,,.278,.268,,,,,,-0.1,1.7,1.6,,stolkar01
2915,1965-66,25,DET,NBA,C,79,2180,11.6,.466,.418,,,,4.5,,0.7,2.9,3.6,.078,strawjo01
2916,1966-67,26,DET,NBA,C,79,2156,12.3,.484,.397,,,,4.9,,1.2,3.1,4.3,.096,strawjo01
2917,1967-68,27,DET,NBA,C,73,2029,10.1,.500,.471,,,,4.9,,1.2,1.7,3.0,.070,strawjo01
2918,1970-71,23,POR,NBA,,1,2,45.1,.667,.000,,,0.0,0.0,,0.0,0.0,0.0,.770,stricbi01
2919,1963-64,23,BAL,NBA,,1,4,-0.1,.333,.000,,,,,,0.0,0.0,0.0,-0.224,stricro01
2920,1947-48,24,BOS,BAA,,43,,,.269,.154,,,,,,-0.9,0.1,-0.8,,stumpge01
2921,1948-49,25,BOS,BAA,,56,,,.375,.222,,,,,,0.4,1.7,2.1,,stumpge01
2922,1949-50,26,TOT,NBA,,49,,,.344,.254,,,,,,-0.6,0.4,-0.2,,stumpge01
2923,1949-50,26,MNL,NBA,,23,,,.302,.147,,,,,,-0.6,0.5,0.0,,stumpge01
2924,1949-50,26,WAT,NBA,,26,,,.376,.339,,,,,,0.0,-0.1,-0.1,,stumpge01
2925,1946-47,26,NYK,BAA,,60,,,.333,.265,,,,,,2.2,1.6,3.9,,stutzst01
2926,1947-48,27,NYK,BAA,,47,,,.295,.269,,,,,,-0.5,2.2,1.7,,stutzst01
2927,1948-49,28,BLB,BAA,,59,,,.372,.369,,,,,,0.6,0.6,1.1,,stutzst01
2928,1970-71,26,CLE,NBA,,30,140,6.0,.362,.167,,,14.1,2.0,,-0.3,0.1,-0.3,-0.099,suitega01
2929,,24,MLH,NBA,SG,68,2232,12.4,.424,.451,,,,,,1.3,1.7,3.0,.065,sundedo01
2930,1954-55,25,MNL,NBA,SG,45,404,6.0,.345,.549,,,,,,-0.8,0.4,-0.3,-0.038,sundedo01
2931,1952-53,23,NYK,NBA,SF,26,187,1.5,.303,.492,,,,,,-0.6,0.2,-0.4,-0.106,surhodi01
2932,1953-54,24,MLH,NBA,PF,32,358,14.4,.426,.481,,,,,,0.2,0.3,0.6,.075,surhodi01
2933,1958-59,25,BOS,NBA,PF,58,708,12.3,.453,.451,,,,,,0.5,1.4,1.9,.128,swainbe01
2934,1953-54,23,ROC,NBA,SF,63,611,4.0,.303,.467,,,,,,-1.3,0.9,-0.4,-0.034,swansno01
2935,1962-63,28,BOS,NBA,SF,39,335,12.3,.482,.480,,,,,,0.3,0.7,1.0,.143,swartda01
2936,1946-47,25,CHS,BAA,,15,,,.247,.385,,,,,,-0.1,0.1,-0.1,,sydnobu01
2937,1947-48,22,NYK,BAA,,24,,,.308,.206,,,,,,0.0,1.1,1.1,,tanensi01
2938,1948-49,23,TOT,BAA,,46,,,.353,.240,,,,,,-0.1,1.2,1.1,,tanensi01
2939,1948-49,23,NYK,BAA,,32,,,.345,.227,,,,,,-0.4,1.0,0.6,,tanensi01
2940,1948-49,23,BLB,BAA,,14,,,.370,.265,,,,,,0.3,0.2,0.5,,tanensi01
2941,1970-71,22,PHO,NBA,SG,54,552,10.9,.440,.440,,,7.2,13.5,,-0.4,0.6,0.2,.019,taylofr01
2942,1971-72,23,TOT,NBA,SG,34,283,4.4,.332,.274,,,9.4,8.3,,-1.0,0.2,-0.8,-0.139,taylofr01
2943,1971-72,23,PHO,NBA,SG,13,69,2.6,.244,.481,,,11.8,12.4,,-0.4,0.1,-0.3,-0.206,taylofr01
2944,1971-72,23,CIN,NBA,SG,21,214,5.0,.361,.211,,,8.6,7.0,,-0.6,0.1,-0.5,-0.118,taylofr01
2945,1956-57,21,FTW,NBA,PF,58,633,12.1,.403,.340,,,,,,-0.3,0.5,0.2,.015,thiebbi01
2946,1957-58,22,DET,NBA,PF,27,243,5.0,.323,.189,,,,,,-0.9,0.2,-0.7,-0.133,thiebbi01
2947,1970-71,22,PHO,NBA,SF,39,204,4.3,.290,.233,,,9.7,10.8,,-0.9,0.3,-0.6,-0.149,thomajo01
2948,1964-65,23,BOS,NBA,PF,64,699,9.8,.451,.502,,,,2.8,,0.1,1.7,1.8,.124,thompjo01
2949,1965-66,24,BOS,NBA,C,10,72,14.8,.490,.200,,,,5.8,,0.1,0.2,0.3,.169,thompjo01
2950,1963-64,22,BAL,NBA,SG,75,2594,12.9,.461,.348,,,,,,1.2,1.7,2.9,.053,thornro01
2951,1964-65,23,DET,NBA,SG,74,1770,14.2,.476,.324,,,,12.7,,1.7,1.7,3.4,.093,thornro01
2952,1965-66,24,TOT,NBA,SG,73,1739,12.1,.469,.324,,,,11.7,,1.0,1.3,2.3,.063,thornro01
2953,1965-66,24,DET,NBA,SG,27,815,12.5,.473,.359,,,,10.8,,0.6,0.7,1.3,.075,thornro01
2954,1965-66,24,STL,NBA,SG,46,924,11.7,.465,.294,,,,12.5,,0.4,0.6,1.0,.052,thornro01
2955,1966-67,25,STL,NBA,PG,67,1166,14.7,.493,.328,,,,14.3,,1.3,0.8,2.1,.086,thornro01
2956,1967-68,26,SEA,NBA,SG,66,1668,17.4,.510,.410,,,,18.9,,2.7,0.8,3.5,.101,thornro01
2957,1968-69,27,SEA,NBA,SG,29,567,17.6,.511,.343,,,,21.3,,1.1,0.3,1.4,.118,thornro01
2958,1969-70,28,SEA,NBA,SG,19,105,15.7,.495,.533,,,,21.7,,0.1,0.1,0.1,.063,thornro01
2959,1970-71,29,SEA,NBA,SG,63,767,17.2,.510,.341,,,6.2,31.9,,1.0,0.5,1.5,.096,thornro01
2960,1947-48,29,PRO,BAA,,14,,,.311,.248,,,,,,0.0,-0.1,-0.1,,thursme01
2961,1948-49,33,TOT,BAA,,61,,,.391,.333,,,,,,1.6,0.9,2.5,,tidriha01
2962,1948-49,33,INJ,BAA,,8,,,.254,.269,,,,,,-0.6,0.2,-0.4,,tidriha01
2963,1948-49,33,BLB,BAA,,53,,,.407,.341,,,,,,2.2,0.7,2.9,,tidriha01
2964,1962-63,22,CIN,NBA,PG,29,176,4.1,.277,.175,,,,,,-0.5,0.1,-0.5,-0.123,tiemada01
2965,1947-48,23,WSC,BAA,,37,,,.294,.241,,,,,,-0.2,0.7,0.4,,tinglja01
2966,1948-49,24,MNL,BAA,,2,,,.167,.000,,,,,,-0.1,0.0,-0.1,,tinglja01
2967,1949-50,26,TOT,NBA,,65,,,.390,.434,,,,,,1.0,2.0,3.0,,todormi01
2968,1949-50,26,STB,NBA,,14,,,.345,.483,,,,,,-0.4,0.1,-0.3,,todormi01
2969,1949-50,26,TRI,NBA,,51,,,.398,.427,,,,,,1.4,1.8,3.3,,todormi01
2970,1950-51,27,TRI,NBA,,66,,,.385,.421,,,,,,-0.5,2.7,2.3,,todormi01
2971,1948-49,26,PRO,BAA,,17,,,.293,.127,,,,,,-0.4,0.0,-0.4,,tonkoan01
2972,1947-48,25,TOT,BAA,,33,,,.394,.476,,,,,,1.5,0.0,1.6,,toomaja01
2973,1947-48,25,CHS,BAA,,19,,,.260,.426,,,,,,-0.2,0.2,-0.1,,toomaja01
