,season,school_name,conf_abbr,g,gs,mp,fg_per_poss,fga_per_poss,fg_pct,fg2_per_poss,fg2a_per_poss,fg2_pct,fg3_per_poss,fg3a_per_poss,fg3_pct,ft_per_poss,fta_per_poss,ft_pct,trb_per_poss,ast_per_poss,stl_per_poss,blk_per_poss,tov_per_poss,pf_per_poss,pts_per_poss,poss-dum,off_rtg,def_rtg,id,cbb_id
770,2013-14,Green Bay,Horizon,9,0,115,7.7,18.0,.429,4.6,11.3,.409,3.1,6.7,.462,2.6,3.1,.833,12.8,1.0,1.5,2.1,1.0,9.8,21.1,,117.3,93.4,mckinal01,alfonzo-mckinnie-1
771,2014-15,Green Bay,Horizon,33,20,713,9.1,20.0,.453,7.3,14.5,.500,1.8,5.5,.328,2.8,5.6,.508,15.2,0.5,1.4,1.4,4.0,9.7,22.8,,97.4,93.7,mckinal01,alfonzo-mckinnie-1
772,2012-13,Kansas,Big 12,37,36,1191,9.8,19.8,.495,6.2,11.2,.553,3.6,8.6,.420,5.9,6.8,.870,9.5,3.6,1.8,1.2,3.8,3.4,29.2,,121.4,93.7,mclembe01,ben-mclemore-1
773,2010-11,Tennessee,SEC,10,0,53,6.7,21.4,.316,5.6,11.2,.500,1.1,10.1,.111,5.6,12.4,.455,9.0,0.0,2.2,4.5,5.6,5.6,20.2,,72.1,98.1,mcraejo01,jordan-mcrae-1
774,2011-12,Tennessee,SEC,34,15,738,8.0,21.3,.377,4.8,11.5,.420,3.2,9.9,.328,5.0,6.6,.759,8.2,4.3,1.7,2.2,4.1,4.8,24.3,,100.5,99.5,mcraejo01,jordan-mcrae-1
775,2012-13,Tennessee,SEC,33,22,1107,9.7,23.0,.423,6.3,13.3,.472,3.4,9.7,.355,6.8,8.8,.771,7.8,3.8,1.5,1.7,5.3,4.4,29.7,,106.2,101.3,mcraejo01,jordan-mcrae-1
776,2013-14,Tennessee,SEC,37,37,1190,11.9,27.4,.436,7.7,15.4,.502,4.2,12.0,.351,8.9,11.3,.788,6.9,4.9,1.3,2.0,4.1,4.2,37.0,,119.2,100.7,mcraejo01,jordan-mcrae-1
777,2010-11,Syracuse,Big East,33,24,327,6.3,10.4,.607,6.3,10.4,.607,0.0,0.0,,1.7,4.6,.360,11.9,1.5,1.9,4.6,4.6,11.1,14.3,,92.2,94.4,melofa01,fab-melo-1
778,2011-12,Syracuse,Big East,30,30,763,7.9,13.9,.566,7.9,13.9,.566,0.0,0.0,,3.1,4.8,.633,14.1,1.7,1.2,7.1,3.5,6.8,18.8,,112.9,94.2,melofa01,fab-melo-1
779,2013-14,LSU,SEC,34,34,1116,8.8,16.5,.534,8.8,16.2,.543,0.0,0.3,.000,4.6,6.7,.695,13.6,1.8,1.1,5.4,4.0,3.8,22.2,,107.3,98.7,mickejo01,jordan-mickey-1
780,2014-15,LSU,SEC,31,31,1081,10.1,20.1,.504,10.1,19.7,.514,0.1,0.5,.111,5.0,7.8,.646,16.4,2.1,1.5,6.0,5.4,4.3,25.4,,99.7,90.2,mickejo01,jordan-mickey-1
781,2009-10,Texas A&M,Big 12,34,22,710,6.7,16.0,.416,3.9,7.4,.523,2.8,8.6,.324,4.6,6.1,.750,10.6,3.1,2.4,0.8,3.5,6.8,20.7,,109.5,96.0,middlkh01,khris-middleton-1
782,2010-11,Texas A&M,Big 12,33,33,978,10.3,22.9,.450,7.8,15.9,.490,2.5,7.0,.361,7.5,9.6,.784,11.1,6.0,2.5,0.1,5.8,4.5,30.6,,110.9,95.7,middlkh01,khris-middleton-1
783,2011-12,Texas A&M,Big 12,20,17,575,11.2,27.0,.415,9.0,18.6,.485,2.2,8.5,.260,4.3,5.7,.750,10.9,4.9,2.1,0.5,4.7,4.1,28.9,,98.0,97.6,middlkh01,khris-middleton-1
784,2008-09,Kentucky,SEC,36,2,764,,,.410,,,.449,,,.333,,,.804,,,,,,,,,,,milleda01,darius-miller-1
785,2009-10,Kentucky,SEC,38,32,804,6.1,15.3,.400,3.1,6.2,.494,3.1,9.1,.336,2.2,2.8,.795,6.8,4.1,1.6,1.6,2.5,5.1,17.5,,115.9,97.7,milleda01,darius-miller-1
786,2010-11,Kentucky,SEC,38,37,1178,7.6,16.0,.478,4.7,9.3,.503,3.0,6.7,.443,3.0,3.5,.853,8.9,3.4,1.6,2.2,2.9,5.1,21.2,,119.9,98.0,milleda01,darius-miller-1
787,2011-12,Kentucky,SEC,40,11,1043,8.3,17.5,.474,5.0,8.8,.569,3.2,8.6,.376,3.2,4.0,.797,6.4,4.7,1.9,0.8,3.4,5.0,23.0,,119.8,98.3,milleda01,darius-miller-1
788,2011-12,Holy Cross,Patriot,21,3,204,5.3,11.9,.450,3.6,5.9,.600,1.8,5.9,.300,2.7,3.0,.900,13.3,3.9,2.1,3.0,4.7,6.8,15.1,,95.6,96.6,millema01,malcolm-miller-1
789,2012-13,Holy Cross,Patriot,27,26,724,4.4,11.1,.400,3.1,6.6,.467,1.3,4.4,.300,3.4,5.6,.603,12.9,3.7,1.5,2.0,4.1,6.6,13.6,,89.0,99.6,millema01,malcolm-miller-1
790,2013-14,Holy Cross,Patriot,34,34,1038,7.7,16.6,.465,5.4,11.0,.489,2.4,5.6,.419,4.8,6.3,.762,11.8,4.4,1.7,3.8,3.5,5.9,22.6,,113.0,98.7,millema01,malcolm-miller-1
791,2014-15,Holy Cross,Patriot,30,30,951,9.0,20.2,.444,6.0,12.2,.492,3.0,8.0,.372,7.7,9.3,.830,9.6,2.4,2.6,3.2,3.6,5.3,28.7,,113.8,102.4,millema01,malcolm-miller-1
792,2011-12,Baylor,Big 12,37,35,903,9.1,20.4,.447,7.5,15.8,.475,1.6,4.6,.348,6.1,7.5,.816,12.0,3.5,1.7,1.6,4.4,4.6,25.9,,110.1,98.8,millequ01,quincy-miller-1
793,2015-16,Louisville,ACC,31,5,591,8.6,19.4,.442,6.7,12.0,.559,1.8,7.3,.250,4.4,5.8,.754,10.6,5.3,2.5,0.3,3.1,7.9,23.3,,116.0,93.3,mitchdo01,donovan-mitchell-1
794,2016-17,Louisville,ACC,34,33,1098,9.6,23.6,.408,5.4,11.6,.463,4.2,12.0,.354,4.6,5.7,.806,8.8,4.9,3.7,0.9,3.0,4.7,28.1,,116.1,94.0,mitchdo01,donovan-mitchell-1
795,2009-10,Alabama,SEC,30,18,698,9.9,20.2,.487,8.5,15.3,.560,1.3,5.0,.263,3.0,5.1,.586,15.4,1.5,3.5,1.8,1.7,5.0,24.0,,115.9,94.0,mitchto03,tony-mitchell-3
796,2010-11,Alabama,SEC,37,32,1167,12.0,22.9,.522,10.3,17.8,.581,1.6,5.1,.316,4.0,6.1,.658,13.7,2.6,3.1,2.2,3.4,4.7,29.6,,116.8,88.7,mitchto03,tony-mitchell-3
797,2011-12,Alabama,SEC,22,21,684,10.9,24.2,.450,8.7,17.3,.505,2.1,6.9,.311,3.0,4.8,.615,14.4,3.7,2.0,2.9,3.8,5.7,26.9,,103.1,88.7,mitchto03,tony-mitchell-3
798,2011-12,North Texas,Sun Belt,23,22,676,10.2,17.9,.567,8.6,14.4,.599,1.5,3.5,.439,7.3,9.9,.739,20.5,3.1,1.7,6.0,5.6,6.0,29.2,,115.3,82.6,mitchto02,tony-mitchell-4
799,2012-13,North Texas,Sun Belt,32,29,1037,8.0,18.1,.440,6.3,12.4,.505,1.7,5.7,.300,6.0,8.9,.675,15.6,1.5,1.8,5.0,4.4,5.3,23.7,,102.5,95.9,mitchto02,tony-mitchell-4
800,2012-13,Iowa State,Big 12,18,0,124,3.7,10.6,.348,1.4,2.3,.600,2.3,8.3,.278,1.8,1.8,1.000,6.4,8.3,2.8,0.0,6.9,5.1,11.5,,85.8,101.5,mitrona01,nazareth-mitrou-long-1
801,2013-14,Iowa State,Big 12,36,7,731,6.6,15.2,.432,1.7,3.0,.564,4.9,12.2,.400,1.4,2.1,.643,4.4,3.1,0.5,0.2,1.2,5.0,19.4,,121.7,110.2,mitrona01,nazareth-mitrou-long-1
802,2014-15,Iowa State,Big 12,34,33,934,7.0,15.6,.449,2.3,3.5,.649,4.7,12.1,.391,2.5,3.3,.755,6.1,4.2,1.7,0.2,2.9,4.4,21.2,,114.8,103.0,mitrona01,nazareth-mitrou-long-1
803,2015-16,Iowa State,Big 12,8,8,253,8.2,19.2,.425,4.6,7.1,.656,3.5,12.2,.291,1.3,2.2,.600,5.1,3.3,1.1,0.4,3.8,3.5,21.2,,96.8,109.6,mitrona01,nazareth-mitrou-long-1
804,2016-17,Iowa State,Big 12,35,35,1164,9.0,19.0,.473,4.2,6.6,.640,4.8,12.4,.384,3.0,3.8,.795,7.8,4.5,2.1,0.0,2.9,3.7,25.8,,119.2,103.4,mitrona01,nazareth-mitrou-long-1
805,2016-17,Kentucky,SEC,38,37,1218,11.1,24.6,.450,6.5,13.1,.497,4.6,11.6,.397,6.5,7.9,.822,4.2,3.8,1.6,0.8,3.3,3.2,33.3,,118.0,100.7,monkma01,malik-monk-1
806,2013-14,SMU,AAC,37,1,547,9.3,15.2,.613,9.3,15.2,.613,0.0,0.0,,6.8,10.8,.629,14.6,3.3,2.1,1.8,4.2,6.9,25.4,,119.2,94.9,moorebe01,ben-moore-1
807,2014-15,SMU,AAC,34,30,762,6.8,15.5,.439,6.8,15.5,.439,0.0,0.0,,6.4,9.4,.681,13.4,5.3,2.6,2.5,4.6,7.0,20.0,,104.7,92.8,moorebe01,ben-moore-1
808,2015-16,SMU,AAC,29,27,863,9.4,17.1,.549,9.4,17.1,.549,0.0,0.0,,5.4,7.5,.720,15.1,4.5,1.5,2.9,3.2,5.4,24.2,,124.2,95.2,moorebe01,ben-moore-1
809,2016-17,SMU,AAC,35,35,1131,8.8,15.8,.560,8.8,15.5,.566,0.1,0.3,.200,4.4,7.1,.625,15.1,4.7,1.7,2.1,3.1,5.2,22.2,,120.8,92.8,moorebe01,ben-moore-1
810,2007-08,Purdue,Big Ten,34,31,1040,,,.443,,,.449,,,.434,,,.716,,,,,,,,,,,mooreet01,etwaun-moore-1
811,2008-09,Purdue,Big Ten,37,36,1222,,,.422,,,.473,,,.337,,,.762,,,,,,,,,,,mooreet01,etwaun-moore-1
812,2009-10,Purdue,Big Ten,35,35,1103,11.5,25.9,.445,8.8,17.9,.488,2.8,7.9,.349,5.4,7.4,.730,7.3,5.1,2.8,0.5,4.0,4.3,31.3,,106.0,93.5,mooreet01,etwaun-moore-1
813,2010-11,Purdue,Big Ten,34,33,1152,11.6,26.0,.447,7.9,16.8,.473,3.7,9.2,.400,5.3,7.4,.709,9.2,5.7,2.2,0.9,3.2,3.7,32.2,,114.4,94.9,mooreet01,etwaun-moore-1
814,2010-11,Oregon State,Pac-10,4,0,12,4.8,14.3,.333,4.8,14.3,.333,0.0,0.0,,0.0,14.3,.000,23.8,4.8,9.5,14.3,0.0,4.8,9.5,,92.7,78.1,moreler01,eric-moreland-1
815,2011-12,Oregon State,Pac-12,36,17,738,5.0,9.9,.512,5.0,9.6,.516,0.1,0.2,.333,4.2,8.5,.495,18.7,3.1,2.1,5.3,4.0,7.0,14.4,,102.1,93.3,moreler01,eric-moreland-1
816,2012-13,Oregon State,Pac-12,29,22,889,6.9,12.0,.574,6.5,10.8,.604,0.4,1.2,.316,3.7,6.5,.566,20.1,3.0,1.8,4.8,4.2,4.6,17.8,,108.2,94.2,moreler01,eric-moreland-1
817,2013-14,Oregon State,Pac-12,20,19,588,6.6,12.9,.508,6.5,12.7,.508,0.1,0.2,.500,4.5,8.1,.556,20.4,2.8,1.3,3.9,4.5,4.9,17.7,,100.2,101.7,moreler01,eric-moreland-1
818,2009-10,Michigan,Big Ten,32,19,777,4.3,10.6,.406,3.7,7.4,.506,0.6,3.2,.179,2.4,3.8,.630,4.8,7.0,1.7,0.4,4.2,5.1,11.6,,90.7,103.5,morrida01,darius-morris-1
819,2010-11,Michigan,Big Ten,35,34,1219,10.6,21.7,.489,9.8,18.3,.533,0.8,3.4,.250,5.7,8.0,.715,7.3,12.4,1.9,0.1,5.4,3.9,27.8,,111.4,102.1,morrida01,darius-morris-1
820,2008-09,Kansas,Big 12,35,22,646,,,.495,,,.503,,,.400,,,.604,,,,,,,,,,,morrima03,marcus-morris-1
821,2009-10,Kansas,Big 12,36,33,889,11.3,19.8,.570,10.5,17.7,.593,0.8,2.1,.375,6.4,9.7,.660,14.3,2.4,2.2,0.8,3.1,6.1,29.8,,125.4,93.8,morrima03,marcus-morris-1
822,2010-11,Kansas,Big 12,38,35,1076,12.8,22.4,.570,11.4,18.4,.620,1.4,4.1,.342,7.9,11.5,.688,15.5,3.3,1.7,1.3,3.6,5.2,34.9,,126.5,92.5,morrima03,marcus-morris-1
823,2008-09,Kansas,Big 12,35,7,547,,,.448,,,.483,,,.188,,,.650,,,,,,,,,,,morrima02,markieff-morris-1
824,2009-10,Kansas,Big 12,36,2,632,7.8,13.9,.566,6.9,12.1,.571,0.9,1.7,.526,5.6,8.9,.622,17.4,3.6,1.5,3.2,4.7,8.4,22.2,,114.9,89.7,morrima02,markieff-morris-1
825,2010-11,Kansas,Big 12,38,34,926,12.1,20.5,.589,10.5,16.8,.625,1.5,3.7,.424,6.4,9.5,.673,19.6,3.3,1.9,2.7,4.8,6.7,32.1,,121.5,88.1,morrima02,markieff-morris-1
826,2013-14,Iowa State,Big 12,36,17,1013,4.2,9.9,.430,2.7,6.1,.445,1.5,3.8,.406,3.4,4.0,.847,5.1,7.4,2.5,0.4,1.5,3.4,13.4,,128.0,104.9,morrimo01,monte-morris-1
827,2014-15,Iowa State,Big 12,34,34,1153,7.7,15.2,.507,6.1,11.2,.547,1.6,4.0,.395,3.2,4.2,.753,5.8,8.7,3.2,0.7,1.9,2.2,20.2,,128.4,100.1,morrimo01,monte-morris-1
828,2015-16,Iowa State,Big 12,35,35,1331,7.9,16.2,.487,6.3,11.8,.536,1.6,4.5,.358,2.9,4.0,.729,5.8,10.1,2.6,0.4,2.4,2.3,20.3,,123.8,106.0,morrimo01,monte-morris-1
829,2016-17,Iowa State,Big 12,35,35,1237,9.9,21.3,.465,7.4,14.8,.503,2.5,6.6,.378,4.1,5.1,.802,7.7,9.9,2.4,0.5,1.9,2.3,26.3,,126.1,103.0,morrimo01,monte-morris-1
830,2014-15,Baylor,Big 12,34,34,730,8.7,20.9,.417,8.5,19.6,.431,0.3,1.3,.200,5.2,8.4,.625,12.5,2.0,1.2,4.0,4.8,8.5,22.9,,97.1,97.5,motlejo01,johnathan-motley-1
831,2015-16,Baylor,Big 12,34,9,711,12.7,20.7,.614,12.7,20.6,.619,0.0,0.2,.000,5.9,9.7,.607,14.5,2.5,1.5,3.2,4.2,8.5,31.4,,118.9,102.0,motlejo01,johnathan-motley-1
832,2016-17,Baylor,Big 12,34,34,1036,13.3,25.6,.521,12.8,23.7,.541,0.5,1.9,.273,7.6,10.8,.699,19.8,4.7,0.7,2.2,5.9,6.1,34.8,,113.8,96.3,motlejo01,johnathan-motley-1
833,2008-09,UTEP,CUSA,37,34,992,,,.502,,,.541,,,.282,,,.535,,,,,,,,,,,moultar01,arnett-moultrie-1
834,2009-10,UTEP,CUSA,33,33,955,7.9,16.6,.475,7.3,14.2,.517,0.5,2.4,.225,3.2,5.0,.651,13.2,2.5,2.7,1.6,4.2,4.3,19.5,,98.0,89.5,moultar01,arnett-moultrie-1
835,2011-12,Mississippi State,SEC,30,30,1073,10.3,18.7,.549,9.8,17.7,.555,0.5,1.0,.444,7.1,9.1,.780,17.9,2.0,1.4,1.3,4.2,3.8,28.0,,118.3,100.4,moultar01,arnett-moultrie-1
836,2012-13,UCLA,Pac-12,32,30,987,11.8,26.6,.443,9.4,20.4,.463,2.3,6.2,.377,7.5,10.5,.711,9.7,1.6,1.3,0.2,3.0,3.1,33.3,,110.1,105.4,muhamsh01,shabazz-muhammad-1
837,2012-13,Rhode Island,A-10,29,29,1027,10.3,26.2,.394,6.2,14.0,.439,4.2,12.2,.343,6.2,8.6,.714,5.1,3.4,1.8,0.6,4.7,4.3,31.0,,98.0,108.8,munfoxa02,xavier-munford-1
838,2013-14,Rhode Island,A-10,32,32,1139,9.6,23.9,.402,6.4,14.0,.455,3.2,9.9,.326,5.8,8.2,.707,6.7,4.1,1.9,0.7,4.6,3.3,28.2,,100.6,103.1,munfoxa02,xavier-munford-1
839,2009-10,Florida,SEC,33,0,299,9.7,16.1,.600,9.7,16.1,.600,0.0,0.0,,3.8,6.0,.633,15.9,1.6,2.4,1.6,4.0,10.3,23.1,,113.8,96.0,murpher01,erik-murphy-1
840,2010-11,Florida,SEC,33,1,355,9.5,18.5,.514,7.4,13.2,.560,2.1,5.3,.400,3.7,4.9,.750,13.2,1.4,0.9,2.6,4.2,9.7,24.9,,111.4,97.1,murpher01,erik-murphy-1
841,2011-12,Florida,SEC,34,32,882,9.1,18.8,.485,5.0,9.1,.554,4.1,9.8,.421,2.4,3.0,.814,10.7,2.0,1.3,2.6,3.1,6.3,24.8,,117.9,100.3,murpher01,erik-murphy-1
842,2012-13,Florida,SEC,36,34,952,11.0,21.2,.516,6.1,10.6,.579,4.8,10.6,.453,2.7,3.4,.784,13.3,3.3,1.5,1.7,3.4,6.7,29.4,,124.6,87.0,murpher01,erik-murphy-1
843,2008-09,Tennessee Tech,OVC,30,19,610,,,.383,,,.363,,,.418,,,.720,,,,,,,,,,,murphke01,kevin-murphy-1
844,2009-10,Tennessee Tech,OVC,32,30,1003,9.9,22.5,.442,7.8,15.4,.504,2.2,7.1,.306,6.7,8.8,.755,7.3,3.9,1.3,0.2,5.3,4.4,28.7,,104.8,113.6,murphke01,kevin-murphy-1
845,2010-11,Tennessee Tech,OVC,33,28,966,11.7,24.5,.478,9.6,18.1,.529,2.1,6.4,.333,6.9,9.4,.735,8.6,3.4,2.0,0.3,6.2,4.2,32.4,,102.8,98.4,murphke01,kevin-murphy-1
846,2011-12,Tennessee Tech,OVC,33,32,1139,12.2,27.5,.444,8.2,17.8,.460,4.0,9.7,.416,6.3,8.8,.721,8.9,3.9,1.4,0.4,5.5,3.6,34.9,,105.6,106.0,murphke01,kevin-murphy-1
847,2015-16,Washington,Pac-12,34,34,1139,9.1,21.9,.416,7.6,16.6,.457,1.5,5.3,.288,5.0,7.5,.663,9.2,6.8,2.8,0.5,5.0,4.1,24.7,,99.7,102.1,murrade01,dejounte-murray-1
848,2015-16,Kentucky,SEC,36,36,1267,11.3,24.9,.454,6.1,12.1,.502,5.2,12.8,.408,5.5,7.0,.783,8.6,3.7,1.6,0.5,3.9,3.5,33.3,,120.2,102.6,murraja01,jamal-murray-1
849,2008-09,Wichita State,MVC,34,34,960,,,.371,,,.414,,,.321,,,.753,,,,,,,,,,,murryto01,toure-murry-1
850,2009-10,Wichita State,MVC,35,35,1106,8.0,18.8,.424,5.6,11.6,.481,2.4,7.1,.331,5.2,7.3,.708,9.8,6.1,2.7,0.5,4.1,3.5,23.4,,107.7,95.2,murryto01,toure-murry-1
851,2010-11,Wichita State,MVC,37,33,965,7.0,17.3,.407,5.3,11.3,.472,1.7,5.9,.283,6.6,8.2,.797,10.8,8.0,2.9,0.6,6.4,3.5,22.3,,102.7,93.7,murryto01,toure-murry-1
852,2011-12,Wichita State,MVC,33,28,968,8.6,20.5,.422,7.6,17.0,.449,1.0,3.4,.286,6.5,8.2,.789,9.6,6.8,2.6,0.6,4.5,3.3,24.7,,107.4,93.4,murryto01,toure-murry-1
853,2009-10,Bucknell,Patriot,30,16,745,9.5,20.6,.462,9.0,19.0,.476,0.5,1.6,.300,4.8,5.9,.806,12.2,1.9,0.7,5.3,2.4,5.0,24.3,,109.3,100.7,muscami01,mike-muscala-1
854,2010-11,Bucknell,Patriot,34,33,944,12.0,23.2,.517,11.7,22.5,.521,0.3,0.7,.364,8.3,10.1,.816,15.9,3.0,0.9,4.3,3.7,5.8,32.5,,113.7,92.0,muscami01,mike-muscala-1
855,2011-12,Bucknell,Patriot,35,35,1047,11.5,22.9,.503,11.1,21.7,.511,0.4,1.2,.350,12.1,14.2,.853,19.1,3.8,1.0,3.5,4.3,5.2,35.6,,121.9,92.1,muscami01,mike-muscala-1
856,2012-13,Bucknell,Patriot,34,34,1079,13.4,26.4,.509,13.2,25.5,.519,0.2,0.9,.250,10.6,13.4,.789,22.4,4.6,1.0,4.7,3.4,4.4,37.7,,121.0,84.5,muscami01,mike-muscala-1
857,2011-12,Northern Illinois,MAC,31,29,750,9.6,28.3,.337,6.6,18.4,.358,3.0,9.9,.299,5.1,7.4,.682,10.9,2.8,1.8,1.9,7.6,7.2,27.1,,80.7,106.3,naderab01,abdel-nader-1
858,2012-13,Northern Illinois,MAC,19,18,483,11.8,34.9,.337,8.3,22.5,.371,3.4,12.4,.277,5.8,7.5,.772,14.2,2.2,3.3,1.3,8.1,7.1,32.8,,81.6,95.3,naderab01,abdel-nader-1
859,2014-15,Iowa State,Big 12,32,0,524,7.5,18.6,.406,5.9,11.0,.535,1.6,7.5,.217,3.6,4.7,.767,10.2,2.5,1.3,1.7,4.0,5.5,20.3,,94.0,100.5,naderab01,abdel-nader-1
860,2015-16,Iowa State,Big 12,35,35,1088,8.3,17.3,.478,5.6,10.1,.553,2.7,7.2,.371,4.0,5.4,.736,8.9,2.8,1.9,1.2,4.1,5.0,23.2,,105.4,104.2,naderab01,abdel-nader-1
861,2011-12,Wyoming,MWC,33,0,590,5.4,11.7,.462,5.1,10.7,.474,0.3,1.0,.333,3.9,4.7,.814,14.4,1.4,2.8,2.1,3.1,6.3,15.0,,104.7,88.2,nancela02,larry-nance-2
862,2012-13,Wyoming,MWC,33,33,1057,8.0,15.1,.533,7.4,13.2,.559,0.6,1.8,.345,5.2,7.0,.750,14.2,2.6,2.6,1.5,3.2,5.3,21.9,,114.2,93.6,nancela02,larry-nance-2
863,2013-14,Wyoming,MWC,26,26,902,10.7,19.7,.544,10.1,17.0,.592,0.7,2.7,.243,7.1,9.4,.758,16.4,3.1,2.7,4.0,3.2,5.3,29.2,,115.2,90.9,nancela02,larry-nance-2
864,2014-15,Wyoming,MWC,31,30,1082,11.7,22.8,.514,10.8,20.2,.538,0.9,2.7,.333,7.2,9.2,.786,14.2,4.8,2.3,2.3,4.4,4.4,31.6,,109.6,90.6,nancela02,larry-nance-2
865,2010-11,UConn,Big East,41,0,976,6.3,17.0,.370,3.4,8.1,.419,2.9,8.9,.326,4.7,6.0,.771,6.2,7.8,4.2,0.3,4.7,4.5,20.2,,105.2,98.4,napiesh01,shabazz-napier-1
866,2011-12,UConn,Big East,34,31,1191,7.1,18.3,.389,4.0,9.6,.418,3.1,8.7,.355,5.8,7.8,.743,6.3,10.4,2.9,0.5,4.9,4.6,23.1,,109.9,103.3,napiesh01,shabazz-napier-1
867,2012-13,UConn,Big East,28,27,1043,8.6,19.6,.441,4.6,9.5,.488,4.0,10.1,.398,7.0,8.5,.819,7.3,7.6,3.3,0.2,4.0,3.4,28.3,,118.2,98.6,napiesh01,shabazz-napier-1
868,2013-14,UConn,AAC,40,40,1404,9.3,21.6,.429,5.5,12.2,.448,3.8,9.3,.405,9.0,10.3,.870,10.2,8.5,3.2,0.6,5.0,3.7,31.3,,118.9,94.9,napiesh01,shabazz-napier-1
869,2013-14,Ohio,MAC,36,31,1084,10.1,19.8,.511,9.1,16.8,.543,1.0,3.0,.333,6.5,8.9,.730,14.0,3.1,1.2,3.1,5.0,5.3,27.7,,106.9,100.1,ndourma01,maurice-ndour-1
870,2014-15,Ohio,MAC,30,29,1047,9.3,19.3,.484,7.8,15.7,.495,1.5,3.5,.435,7.0,9.0,.785,14.2,2.8,1.9,3.9,5.1,4.7,27.2,,107.4,102.7,ndourma01,maurice-ndour-1
871,2012-13,Iowa State,Big 12,35,23,878,10.2,19.8,.515,7.7,13.5,.572,2.5,6.3,.392,4.6,6.5,.700,10.4,4.2,1.5,0.5,3.4,6.9,27.4,,119.3,102.6,niangge01,georges-niang-1
872,2013-14,Iowa State,Big 12,34,34,1025,12.1,25.5,.474,9.5,17.5,.542,2.6,8.0,.327,4.1,5.7,.721,8.3,6.7,1.1,1.1,4.5,5.9,30.9,,107.6,105.2,niangge01,georges-niang-1
873,2014-15,Iowa State,Big 12,34,34,1045,10.3,22.3,.461,7.7,16.0,.485,2.5,6.3,.400,5.5,6.9,.808,10.1,6.4,0.9,0.9,5.0,5.3,28.6,,108.0,101.9,niangge01,georges-niang-1
874,2015-16,Iowa State,Big 12,35,35,1162,13.6,24.9,.546,10.9,18.0,.605,2.7,6.9,.392,4.6,5.7,.807,10.5,5.6,1.5,1.1,4.4,5.3,34.5,,118.6,104.7,niangge01,georges-niang-1
875,2008-09,St. Bonaventure,A-10,30,25,754,,,.602,,,.604,,,.000,,,.613,,,,,,,,,,,nichoan01,andrew-nicholson-1
876,2009-10,St. Bonaventure,A-10,30,30,907,12.7,22.5,.564,12.7,22.5,.564,0.0,0.0,,6.1,8.0,.760,13.7,1.0,0.4,3.5,3.5,5.8,31.5,,115.9,102.1,nichoan01,andrew-nicholson-1
877,2010-11,St. Bonaventure,A-10,31,31,1049,13.9,24.4,.571,13.6,23.0,.589,0.4,1.4,.261,9.7,13.6,.711,13.2,1.9,1.0,2.6,5.8,5.4,37.9,,112.2,102.0,nichoan01,andrew-nicholson-1
878,2011-12,St. Bonaventure,A-10,32,32,962,14.1,24.6,.571,12.6,21.2,.593,1.5,3.4,.434,8.2,10.6,.776,17.2,2.1,1.3,4.0,5.1,5.8,37.8,,120.1,95.2,nichoan01,andrew-nicholson-1
879,2012-13,Kentucky,SEC,24,24,765,7.7,13.0,.590,7.7,13.0,.590,0.0,0.0,,4.3,8.1,.529,17.8,3.0,3.9,8.3,3.5,4.9,19.6,,112.9,82.3,noelne01,nerlens-noel-1
880,2008-09,UCSB,Big West,31,7,651,,,.464,,,.523,,,.361,,,.770,,,,,,,,,,,nunnaja01,james-nunnally-1
881,2009-10,UCSB,Big West,29,24,868,9.0,19.9,.455,5.9,13.0,.455,3.1,6.9,.455,7.7,10.3,.743,11.1,3.8,1.4,0.3,5.9,3.9,28.9,,104.2,98.3,nunnaja01,james-nunnally-1
882,2010-11,UCSB,Big West,32,31,1055,9.7,20.8,.466,6.1,11.1,.553,3.6,9.8,.369,7.2,8.7,.827,10.7,3.3,0.8,0.5,4.0,3.4,30.3,,114.1,103.1,nunnaja01,james-nunnally-1
883,2011-12,UCSB,Big West,31,31,1044,10.7,22.7,.470,7.3,13.6,.537,3.4,9.1,.370,4.6,5.8,.796,10.9,5.1,1.2,0.5,4.6,3.7,29.4,,113.0,103.3,nunnaja01,james-nunnally-1
884,2013-14,Cal Poly,Big West,34,30,809,11.4,21.6,.526,11.4,21.6,.526,0.0,0.0,,9.6,14.0,.686,13.2,3.3,2.3,1.7,3.5,5.1,32.3,,117.3,103.6,nwabada01,david-nwaba-1
885,2014-15,Cal Poly,Big West,24,20,642,10.6,24.8,.428,10.4,23.8,.438,0.2,1.1,.200,7.4,11.6,.636,11.9,3.7,3.3,1.5,3.8,5.3,28.8,,100.2,96.4,nwabada01,david-nwaba-1
886,2015-16,Cal Poly,Big West,30,27,840,9.3,20.1,.462,9.1,19.1,.478,0.1,1.0,.143,7.7,12.3,.623,13.3,7.4,2.6,1.0,4.4,4.3,26.3,,107.5,107.1,nwabada01,david-nwaba-1
887,2011-12,LSU,SEC,28,17,600,9.2,23.0,.399,9.0,21.8,.412,0.2,1.2,.167,5.5,8.9,.625,18.8,1.1,1.5,2.1,6.7,5.8,24.1,,86.5,94.7,obryajo01,johnny-obryant-1
888,2012-13,LSU,SEC,29,27,845,10.5,21.9,.480,10.3,21.1,.489,0.2,0.8,.250,5.8,9.7,.596,17.4,3.4,1.0,1.4,6.4,6.1,27.0,,96.6,98.4,obryajo01,johnny-obryant-1
