,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,id,cbb_id
1603,1993-94,Kansas State,Big 8,33,,1034,.563,.510,.505,.362,,,,,,,,,,,,,,,jonesas01,askia-jones-1
1604,2002-03,Washington,Pac-10,27,14,514,.504,.420,.168,.580,,,,12.2,9.8,,1.6,13.2,15.9,,0.3,0.9,1.3,.098,jonesbo02,bobby-jones-2
1605,2003-04,Washington,Pac-10,31,25,760,.600,.572,.035,.575,,,,11.4,6.1,,1.5,10.5,19.3,,1.9,1.0,3.0,.156,jonesbo02,bobby-jones-2
1606,2004-05,Washington,Pac-10,34,33,865,.596,.569,.234,.479,,,,12.5,10.5,,1.0,12.3,19.0,,2.1,1.9,4.0,.186,jonesbo02,bobby-jones-2
1607,2005-06,Washington,Pac-10,33,33,874,.581,.533,.368,.494,,,,11.0,8.2,,1.4,18.3,19.1,,1.8,2.1,3.9,.180,jonesbo02,bobby-jones-2
1608,1993-94,Rutgers,A-10,27,,851,.455,.443,.457,.102,,,,,,,,,,,,,,,jonesch03,charles-jones-2
1609,1994-95,Rutgers,A-10,21,,627,.491,.477,.437,.175,,,,,,,,,,,,,,,jonesch03,charles-jones-2
1610,1996-97,LIU-Brooklyn,NEC,30,,1119,.539,.523,.404,.248,,,,,,,,,,,3.1,2.1,5.3,.188,jonesch03,charles-jones-2
1611,1997-98,LIU-Brooklyn,NEC,30,,,.547,.533,.468,.219,,,,,,,,,,,3.1,2.7,5.8,,jonesch03,charles-jones-2
1612,1998-99,Rutgers,Big East,32,,841,.509,.443,.121,.402,,,,,,,,18.1,,,1.0,1.7,2.7,.128,jonesda02,dahntay-jones-1
1613,1999-00,Rutgers,Big East,31,,1041,.511,.463,.282,.436,,,,,,,,14.6,,,1.5,1.3,2.8,.106,jonesda02,dahntay-jones-1
1614,2001-02,Duke,ACC,35,32,1011,.558,.525,.172,.337,,,,,,,,14.2,,,1.7,2.0,3.7,.146,jonesda02,dahntay-jones-1
1615,2002-03,Duke,ACC,33,30,1014,.572,.526,.280,.444,,,,10.0,6.0,,1.2,11.0,26.2,,2.8,2.0,4.8,.191,jonesda02,dahntay-jones-1
1616,1994-95,Houston,SWC,27,,781,.474,.452,.641,.244,,,,,,,,16.8,,,,,,,jonesda01,damon-jones-1
1617,1995-96,Houston,SWC,27,,857,.553,.539,.628,.192,,,,,,,,22.7,,,1.5,0.7,2.2,.104,jonesda01,damon-jones-1
1618,1996-97,Houston,CUSA,27,,968,.586,.569,.545,.229,,,,,,,,23.6,,,2.7,0.2,2.9,.121,jonesda01,damon-jones-1
1619,2007-08,South Florida,Big East,31,31,1085,.575,.530,.397,.421,,,,,,,,13.2,,,2.8,1.6,4.4,.163,jonesdo02,dominique-jones-1
1620,2008-09,South Florida,Big East,31,30,1161,.517,.477,.380,.371,,,,8.4,28.7,,0.8,13.1,28.8,,1.9,2.0,3.9,.134,jonesdo02,dominique-jones-1
1621,2009-10,South Florida,Big East,33,33,1224,.562,.503,.339,.572,669,3.6,14.9,9.4,24.4,2.8,1.6,13.4,30.8,,4.3,1.9,6.2,.204,jonesdo02,dominique-jones-1
1622,1995-96,Mississippi State,SEC,33,,1007,.527,.502,.194,.206,,,,,,,,13.9,,,1.7,1.7,3.5,.137,jonesdo01,dontae-jones-1
1623,2002-03,St. Joseph's,A-10,30,1,631,.484,.526,.000,.779,,,,,,,,17.7,,,0.1,2.9,3.1,.195,jonesdw02,dwayne-jones-1
1624,2003-04,St. Joseph's,A-10,32,32,868,.527,.545,.000,.717,,,,,,,,15.6,,,0.7,3.8,4.5,.209,jonesdw02,dwayne-jones-1
1625,2004-05,St. Joseph's,A-10,36,36,1254,.526,.507,.000,1.093,,,,20.1,5.7,,6.5,17.9,18.3,,1.4,4.5,5.9,.189,jonesdw02,dwayne-jones-1
1626,1991-92,Temple,A-10,29,9,764,.528,.522,.480,.269,,,,,,,,8.4,,,,,,,jonesed02,eddie-jones-1
1627,1992-93,Temple,A-10,32,,1169,.524,.511,.305,.251,,,,,,,,9.6,,,,,,,jonesed02,eddie-jones-1
1628,1993-94,Temple,A-10,31,,1184,.537,.516,.261,.271,,,,,,,,8.7,,,,,,,jonesed02,eddie-jones-1
1629,1998-99,Oregon,Pac-10,32,,675,.614,.597,.413,.368,,,,,,,,22.4,,,2.0,1.1,3.1,.185,jonesfr01,fred-jones-1
1630,1999-00,Oregon,Pac-10,30,,857,.506,.460,.430,.325,,,,,,,,20.0,,,0.8,1.8,2.6,.121,jonesfr01,fred-jones-1
1631,2000-01,Oregon,Pac-10,28,27,892,.587,.530,.375,.465,,,,,,,,19.1,,,2.3,0.8,3.1,.139,jonesfr01,fred-jones-1
1632,2001-02,Oregon,Pac-10,35,33,1103,.643,.582,.332,.470,,,,,,,,14.0,,,4.6,2.0,6.6,.238,jonesfr01,fred-jones-1
1633,1999-00,Miami (FL),Big East,33,,424,.494,.467,.262,.148,,,,,,,,8.4,,,0.3,1.3,1.6,.148,jonesja02,james-jones-1
1634,2000-01,Miami (FL),Big East,29,28,922,.539,.500,.305,.260,,,,,,,,14.7,,,1.4,2.4,3.8,.164,jonesja02,james-jones-1
1635,2001-02,Miami (FL),Big East,32,32,1048,.519,.450,.316,.398,,,,10.5,9.1,,5.1,11.6,20.6,,1.2,3.1,4.3,.165,jonesja02,james-jones-1
1636,2002-03,Miami (FL),Big East,28,28,957,.564,.504,.285,.405,,,,10.2,11.7,,3.9,14.2,24.9,,2.4,2.3,4.6,.194,jonesja02,james-jones-1
1637,1997-98,Georgia,SEC,35,,,.545,.506,.299,.292,,,,,,,,,,,2.1,2.3,4.4,,jonesju01,jumaine-jones-1
1638,1998-99,Georgia,SEC,30,,1032,.539,.499,.312,.379,,,,,,,,12.7,,,2.3,1.6,4.0,.154,jonesju01,jumaine-jones-1
1639,1995-96,Minnesota,Big Ten,32,,592,.497,.487,.223,.262,,,,,,,,,,,0.5,1.1,1.6,.109,jonesma03,mark-jones-2
1640,1997-98,UCF,A-Sun,28,,,.554,.527,.191,.370,,,,,,,,,,,2.6,1.6,4.2,,jonesma03,mark-jones-2
1641,2004-05,South Florida,CUSA,30,27,782,.553,.546,.000,.567,,,,13.8,5.8,,6.0,25.1,15.6,,0.9,1.9,2.9,.148,jonesso01,solomon-jones-1
1642,2005-06,South Florida,Big East,29,29,1056,.545,.484,.007,.470,,,,16.5,9.5,,6.4,22.3,22.5,,1.8,1.8,3.6,.137,jonesso01,solomon-jones-1
1643,1989-90,Kansas,Big 8,35,0,466,.460,.412,.412,.371,,,,,,,,29.2,,,,,,,jordaad01,adonis-jordan-1
1644,1990-91,Kansas,Big 8,34,33,1013,.633,.594,.423,.485,,,,,,,,20.8,,,,,,,jordaad01,adonis-jordan-1
1645,1991-92,Kansas,Big 8,32,31,1006,.588,.554,.441,.383,,,,,,,,15.9,,,,,,,jordaad01,adonis-jordan-1
1646,1992-93,Kansas,Big 8,36,36,1126,.598,.564,.478,.299,,,,,,,,14.6,,,,,,,jordaad01,adonis-jordan-1
1647,2007-08,Texas A&M,Big 12,35,21,703,.580,.617,.000,.650,,,,,,,,19.2,,,1.6,2.8,4.4,.249,jordade01,deandre-jordan-1
1648,2006-07,Tulsa,CUSA,23,10,179,.562,.592,.000,.224,,,,15.3,5.5,,7.1,22.8,19.5,,0.3,0.7,1.0,.227,jordaje01,jerome-jordan-1
1649,2007-08,Tulsa,CUSA,39,39,1021,.597,.564,.000,.542,,,,17.5,6.9,,9.9,20.0,21.4,,2.6,3.9,6.5,.255,jordaje01,jerome-jordan-1
1650,2008-09,Tulsa,CUSA,36,35,971,.629,.586,.000,.606,,,,18.4,8.8,,7.5,18.0,26.1,,4.0,3.7,7.7,.319,jordaje01,jerome-jordan-1
1651,2009-10,Tulsa,CUSA,35,35,1043,.595,.549,.000,.746,511,9.6,24.0,17.2,9.8,0.9,7.5,14.8,26.0,,3.4,2.3,5.6,.217,jordaje01,jerome-jordan-1
1652,2000-01,Central Michigan,MAC,28,1,520,.605,.574,.000,.492,,,,,,,,18.4,,,1.8,1.1,2.8,.218,kamanch01,chris-kaman-1
1653,2001-02,Central Michigan,MAC,24,13,604,.634,.614,.000,.867,,,,20.0,8.4,,4.8,23.6,24.4,,2.1,0.6,2.7,.176,kamanch01,chris-kaman-1
1654,2002-03,Central Michigan,MAC,31,31,1055,.664,.622,.000,.702,,,,21.8,7.9,,6.5,20.8,30.0,,5.4,1.5,6.8,.259,kamanch01,chris-kaman-1
1655,1999-00,UCLA,Pac-10,33,,1080,.640,.630,.470,.258,,,,,,,,16.4,,,4.1,1.0,5.1,.189,kaponja01,jason-kapono-1
1656,2000-01,UCLA,Pac-10,32,31,1122,.610,.551,.485,.404,,,,,,,,15.2,,,3.4,1.4,4.8,.170,kaponja01,jason-kapono-1
1657,2001-02,UCLA,Pac-10,33,33,1142,.620,.577,.519,.319,,,,8.5,11.6,,0.1,12.9,21.0,,3.6,0.7,4.3,.151,kaponja01,jason-kapono-1
1658,2002-03,UCLA,Pac-10,29,29,969,.583,.543,.430,.246,,,,8.7,12.0,,0.0,12.7,23.3,,2.5,0.4,2.9,.121,kaponja01,jason-kapono-1
1659,2003-04,Boise State,WAC,33,17,691,.561,.511,.622,.417,,,,9.1,10.5,,1.5,12.7,22.8,,1.5,1.4,2.9,.166,karlco01,coby-karl-1
1660,2004-05,Boise State,WAC,34,34,1093,.567,.516,.586,.492,,,,,,,,19.9,,,2.2,0.9,3.1,.113,karlco01,coby-karl-1
1661,2005-06,Boise State,WAC,29,29,974,.583,.527,.504,.462,,,,8.4,24.9,,1.0,19.7,26.9,,2.9,1.4,4.3,.177,karlco01,coby-karl-1
1662,2006-07,Boise State,WAC,31,31,1009,.592,.533,.673,.433,,,,6.8,23.0,,1.2,20.0,22.7,,2.6,1.5,4.1,.162,karlco01,coby-karl-1
1663,2004-05,Kansas,Big 12,27,2,270,.498,.536,.000,.536,,,,13.2,2.0,,4.5,23.8,17.2,,0.1,0.8,0.9,.134,kaunsa01,sasha-kaun-1
1664,2005-06,Kansas,Big 12,33,29,638,.562,.562,.000,.616,,,,15.0,3.6,,3.9,8.8,19.7,,1.3,2.4,3.7,.231,kaunsa01,sasha-kaun-1
1665,2006-07,Kansas,Big 12,35,28,609,.530,.530,.000,.373,,,,12.1,4.8,,5.7,13.3,18.0,,0.6,2.3,2.9,.193,kaunsa01,sasha-kaun-1
1666,2007-08,Kansas,Big 12,40,6,707,.607,.619,.000,.693,,,,,,,,12.0,,,1.8,2.5,4.3,.242,kaunsa01,sasha-kaun-1
1667,1992-93,Florida State,ACC,10,,,.652,.600,.000,.800,,,,,,,,,,,,,,,kernejo01,jonathan-kerner-1
1668,1993-94,Florida State,ACC,18,,,.577,.552,.000,.724,,,,,,,,,,,,,,,kernejo01,jonathan-kerner-1
1669,1995-96,East Carolina,CAA,28,,,.475,.427,.033,.407,,,,,,,,,,,0.2,1.3,1.5,,kernejo01,jonathan-kerner-1
1670,1996-97,East Carolina,CAA,22,,473,.529,.480,.000,.547,,,,,,,,,,,0.8,1.3,2.1,.174,kernejo01,jonathan-kerner-1
1671,1996-97,UMass,A-10,33,29,792,.568,.557,.004,.451,,,,,,,,16.6,,,2.0,2.4,4.5,.225,ketnela01,lari-ketner-1
1672,1997-98,UMass,A-10,32,31,968,.548,.523,.000,.399,,,,,,,,11.7,,,2.2,2.8,5.0,.208,ketnela01,lari-ketner-1
1673,1998-99,UMass,A-10,29,28,879,.445,.422,.000,.337,,,,,,,,12.5,,,-0.3,2.8,2.5,.113,ketnela01,lari-ketner-1
1674,1992-93,University of California,Pac-10,29,,922,.539,.505,.293,.467,,,,,,,,24.2,,,,,,,kiddja01,jason-kidd-1
1675,1993-94,University of California,Pac-10,30,,1053,.578,.544,.401,.480,,,,,,,,23.0,,,,,,,kiddja01,jason-kidd-1
1676,1990-91,Middle Tennessee,OVC,30,,800,.678,.700,.000,.417,,,,,,,,,,,,,,,kiddwa01,warren-kidd-1
1677,1991-92,Middle Tennessee,OVC,27,27,776,.655,.664,.000,.451,,,,,,,,17.6,,,,,,,kiddwa01,warren-kidd-1
1678,1992-93,Middle Tennessee,OVC,26,,938,.626,.630,.000,.370,,,,,,,,,,,,,,,kiddwa01,warren-kidd-1
1679,1993-94,Western Carolina,Southern,28,,1066,.569,.517,.182,.533,,,,,,,,14.1,,,,,,,kingfr01,frankie-king-1
1680,1994-95,Western Carolina,Southern,28,,1037,.589,.529,.258,.446,,,,,,,,15.2,,,,,,,kingfr01,frankie-king-1
1681,1991-92,Michigan,Big Ten,34,21,953,.577,.550,.233,.279,,,,,,,,19.8,,,,,,,kingji02,jimmy-king-1
1682,1992-93,Michigan,Big Ten,36,,1174,.586,.572,.316,.302,,,,,,,,20.2,,,,,,,kingji02,jimmy-king-1
1683,1993-94,Michigan,Big Ten,29,,931,.557,.540,.306,.278,,,,,,,,19.1,,,,,,,kingji02,jimmy-king-1
1684,1994-95,Michigan,Big Ten,31,,1054,.504,.469,.281,.353,,,,,,,,17.2,,,,,,,kingji02,jimmy-king-1
1685,2002-03,South Carolina,SEC,20,3,175,.373,.370,.280,.320,,,,,,,,21.7,,,-0.3,0.1,-0.2,-.040,kinseta01,tarence-kinsey-1
1686,2003-04,South Carolina,SEC,33,25,722,.484,.445,.270,.328,,,,8.2,12.4,,0.8,14.8,23.1,,0.3,1.5,1.9,.104,kinseta01,tarence-kinsey-1
1687,2004-05,South Carolina,SEC,32,31,844,.496,.466,.371,.311,,,,7.5,11.4,,1.2,15.8,21.1,,0.6,1.6,2.1,.101,kinseta01,tarence-kinsey-1
1688,2005-06,South Carolina,SEC,38,37,1321,.574,.530,.410,.291,,,,8.4,14.2,,0.8,12.9,24.9,,3.5,2.0,5.5,.167,kinseta01,tarence-kinsey-1
1689,1992-93,Villanova,Big East,27,,875,.588,.574,.424,.246,,,,,,,,17.5,,,,,,,kittlke01,kerry-kittles-1
1690,1993-94,Villanova,Big East,32,,1258,.546,.522,.405,.250,,,,,,,,11.0,,,,,,,kittlke01,kerry-kittles-1
1691,1994-95,Villanova,Big East,33,33,1218,.629,.609,.415,.238,,,,,,,,11.1,,,,,,,kittlke01,kerry-kittles-1
1692,1995-96,Villanova,Big East,30,29,1059,.564,.537,.406,.305,,,,,,,,9.2,,,3.2,2.4,5.6,.210,kittlke01,kerry-kittles-1
1693,2003-04,Missouri,Big 12,16,0,370,.499,.466,.158,.452,,,,,,,,13.2,,,0.3,0.5,0.9,.094,kleizli01,linas-kleiza-1
1694,2004-05,Missouri,Big 12,33,28,1038,.511,.441,.276,.565,,,,14.1,13.3,,0.7,14.6,30.3,,1.5,1.5,3.0,.115,kleizli01,linas-kleiza-1
1695,1999-00,Pitt,Big East,28,,937,.480,.462,.377,.368,,,,,,,,,,,0.5,1.8,2.3,.098,knighbr02,brandin-knight-1
1696,2000-01,Pitt,Big East,31,26,999,.492,.457,.545,.489,,,,,,,,24.7,,,0.6,2.0,2.6,.105,knighbr02,brandin-knight-1
1697,2001-02,Pitt,Big East,35,35,1284,.521,.530,.575,.324,,,,,,,,17.6,,,2.0,4.0,6.0,.187,knighbr02,brandin-knight-1
1698,2002-03,Pitt,Big East,33,33,1087,.476,.453,.557,.361,,,,,,,,20.6,,,0.4,2.9,3.3,.121,knighbr02,brandin-knight-1
1699,1993-94,Stanford,Pac-10,28,,916,.473,.376,.217,.630,,,,,,,,23.4,,,,,,,knighbr01,brevin-knight-1
1700,1994-95,Stanford,Pac-10,28,,912,.555,.484,.159,.636,,,,,,,,18.5,,,,,,,knighbr01,brevin-knight-1
1701,1995-96,Stanford,Pac-10,29,,915,.551,.461,.189,.551,,,,,,,,20.5,,,2.3,2.3,4.6,.200,knighbr01,brevin-knight-1
1702,1996-97,Stanford,Pac-10,30,,960,.561,.474,.323,.584,,,,,,,,19.1,,,2.6,2.6,5.2,.216,knighbr01,brevin-knight-1
1703,1992-93,UConn,Big East,24,,278,.455,.460,.079,.429,,,,,,,,26.3,,,,,,,knightr01,travis-knight-1
1704,1993-94,UConn,Big East,33,8,390,.447,.439,.000,.220,,,,,,,,18.8,,,,,,,knightr01,travis-knight-1
1705,1994-95,UConn,Big East,33,0,768,.573,.558,.000,.273,,,,,,,,17.1,,,,,,,knightr01,travis-knight-1
1706,1995-96,UConn,Big East,34,33,854,.551,.521,.000,.351,,,,,,,,21.4,,,1.4,4.4,5.8,.273,knightr01,travis-knight-1
1707,1999-00,Creighton,MVC,33,,601,.655,.630,.711,.186,,,,,,,,16.2,,,2.5,0.5,3.0,.198,korveky01,kyle-korver-1
1708,2000-01,Creighton,MVC,32,32,941,.660,.629,.702,.263,,,,,,,,13.9,,,4.1,2.5,6.5,.277,korveky01,kyle-korver-1
1709,2001-02,Creighton,MVC,29,28,916,.672,.622,.672,.398,,,,10.6,20.5,,1.3,16.2,21.3,,3.8,1.5,5.4,.234,korveky01,kyle-korver-1
1710,2002-03,Creighton,MVC,34,34,1082,.674,.633,.688,.307,,,,12.1,17.7,,1.5,13.2,23.8,,5.2,2.6,7.8,.289,korveky01,kyle-korver-1
1711,2007-08,Ohio State,Big Ten,37,35,1003,.551,.533,.144,.229,,,,,,,,10.2,,,2.3,2.9,5.3,.211,koufoko01,kosta-koufos-1
1712,2004-05,Notre Dame,Big East,14,0,66,.460,.393,.214,1.000,,,,13.7,9.0,,2.2,25.3,22.0,,0.0,0.1,0.1,.087,kurzro01,rob-kurz-1
1713,2005-06,Notre Dame,Big East,30,12,639,.573,.508,.191,.573,,,,,,,,15.7,,,1.0,1.2,2.1,.134,kurzro01,rob-kurz-1
1714,2006-07,Notre Dame,Big East,31,30,868,.630,.546,.217,.792,,,,,,,,14.1,,,2.7,3.3,6.0,.275,kurzro01,rob-kurz-1
1715,2007-08,Notre Dame,Big East,33,33,944,.594,.520,.356,.514,,,,12.9,12.2,,3.2,16.4,21.0,,2.3,2.9,5.2,.221,kurzro01,rob-kurz-1
1716,2005-06,Houston,CUSA,31,30,1019,.486,.459,.599,.239,,,,,,,,11.5,,,0.6,2.6,3.1,.123,lafayol01,oliver-lafayette-1
1717,2006-07,Houston,CUSA,33,33,1181,.489,.443,.546,.314,,,,,,,,12.0,,,0.6,2.8,3.4,.114,lafayol01,oliver-lafayette-1
1718,1994-95,Kansas,Big 8,31,31,732,.558,.537,.019,.381,,,,,,,,15.0,,,,,,,lafrera01,raef-lafrentz-1
1719,1995-96,Kansas,Big 8,34,34,917,.566,.546,.020,.322,,,,,,,,13.4,,,2.2,3.0,5.3,.230,lafrera01,raef-lafrentz-1
1720,1996-97,Kansas,Big 12,36,36,1041,.621,.585,.013,.421,,,,,,,,10.7,,,4.5,3.6,8.2,.314,lafrera01,raef-lafrentz-1
1721,1997-98,Kansas,Big 12,30,30,906,.592,.558,.040,.388,,,,,,,,13.2,,,3.4,3.6,7.0,.309,lafrera01,raef-lafrentz-1
1722,1997-98,University of California,Pac-10,27,,,.486,.462,.096,.369,,,,,,,,,,,0.4,1.4,1.8,,lamplse01,sean-lampley-1
1723,1998-99,University of California,Pac-10,32,,912,.529,.498,.039,.463,,,,,,,,18.5,,,1.5,2.6,4.1,.178,lamplse01,sean-lampley-1
1724,1999-00,University of California,Pac-10,33,,1101,.540,.510,.041,.460,,,,,,,,15.9,,,2.3,1.7,4.0,.146,lamplse01,sean-lampley-1
1725,2000-01,University of California,Pac-10,31,31,1073,.569,.511,.079,.587,,,,,,,,17.4,,,3.1,1.8,4.9,.182,lamplse01,sean-lampley-1
1726,2004-05,Purdue,Big Ten,25,25,757,.648,.625,.069,.753,,,,14.5,11.5,,1.8,15.6,28.7,,3.9,1.1,5.0,.262,landrca01,carl-landry-1
1727,2005-06,Purdue,Big Ten,5,4,123,.658,.581,.140,.721,,,,,,,,22.8,,,0.7,0.0,0.7,.225,landrca01,carl-landry-1
1728,2006-07,Purdue,Big Ten,34,34,1035,.645,.602,.052,.755,,,,14.9,9.9,,2.4,17.0,29.9,,5.2,3.2,8.4,.324,landrca01,carl-landry-1
1729,2005-06,Wisconsin,Big Ten,16,0,246,.538,.500,.145,.368,,,,11.6,17.1,,1.8,19.0,22.6,,0.4,0.7,1.1,.178,landrma01,marcus-landry-1
1730,2006-07,Wisconsin,Big Ten,36,6,692,.566,.561,.231,.410,,,,10.3,9.0,,3.5,19.1,17.8,,1.1,2.9,4.0,.232,landrma01,marcus-landry-1
1731,2007-08,Wisconsin,Big Ten,36,36,1057,.538,.497,.173,.326,,,,11.1,10.6,,2.0,15.2,21.8,,1.6,3.6,5.2,.197,landrma01,marcus-landry-1
1732,2008-09,Wisconsin,Big Ten,33,33,1033,.558,.545,.239,.275,,,,10.0,12.7,,3.2,12.6,24.2,,2.3,2.7,5.0,.195,landrma01,marcus-landry-1
1733,1990-91,Duke,ACC,36,8,426,.592,.606,.000,.809,,,,,,,,16.1,,,,,,,langan02,antonio-lang-1
1734,1991-92,Duke,ACC,34,18,763,.595,.562,.000,.723,,,,11.2,4.5,,1.1,18.9,13.9,,,,,,langan02,antonio-lang-1
1735,1992-93,Duke,ACC,31,27,808,.557,.523,.007,.549,,,,11.8,4.6,,2.9,22.5,14.1,,,,,,langan02,antonio-lang-1
1736,1993-94,Duke,ACC,34,34,1023,.628,.588,.008,.627,,,,10.1,6.2,,3.1,18.0,19.4,,,,,,langan02,antonio-lang-1
1737,1994-95,Duke,ACC,31,24,797,.584,.560,.504,.204,,,,4.8,11.0,,0.4,11.2,20.6,,,,,,langdtr01,trajan-langdon-1
1738,1996-97,Duke,ACC,33,,972,.643,.584,.633,.409,,,,,,,,12.0,,,3.8,1.5,5.3,.216,langdtr01,trajan-langdon-1
1739,1997-98,Duke,ACC,36,,,.601,.555,.558,.296,,,,,,,,,,,3.3,1.8,5.1,,langdtr01,trajan-langdon-1
1740,1998-99,Duke,ACC,36,,1117,.641,.598,.615,.368,,,,,,,,11.7,,,4.5,1.8,6.3,.224,langdtr01,trajan-langdon-1
1741,2001-02,Kansas,Big 12,37,1,773,.564,.519,.198,.546,,,,,,,,18.5,,,1.3,1.3,2.5,.131,langfke01,keith-langford-1
1742,2002-03,Kansas,Big 12,38,38,1246,.570,.554,.168,.351,,,,,,,,12.1,,,2.9,2.8,5.7,.184,langfke01,keith-langford-1
1743,2003-04,Kansas,Big 12,33,33,1046,.557,.529,.276,.409,,,,8.4,21.9,,1.2,14.7,24.8,,2.4,1.9,4.3,.166,langfke01,keith-langford-1
1744,2004-05,Kansas,Big 12,28,27,867,.535,.514,.282,.442,,,,7.3,18.6,,0.5,12.7,25.1,,1.5,1.2,2.8,.128,langfke01,keith-langford-1
1745,1996-97,Vanderbilt,SEC,31,,477,.585,.493,.355,.974,,,,,,,,19.5,,,0.8,0.5,1.4,.113,langhda01,dan-langhi-1
1746,1997-98,Vanderbilt,SEC,31,,,.532,.494,.414,.290,,,,,,,,,,,0.7,0.6,1.3,,langhda01,dan-langhi-1
1747,1998-99,Vanderbilt,SEC,29,,954,.548,.478,.314,.430,,,,,,,,13.0,,,2.3,1.2,3.5,.145,langhda01,dan-langhi-1
1748,1999-00,Vanderbilt,SEC,30,,1033,.600,.540,.310,.400,,,,,,,,8.7,,,4.3,1.0,5.3,.204,langhda01,dan-langhi-1
1749,1992-93,Wake Forest,ACC,15,0,52,.641,.607,.714,.357,,,,,,,,5.8,,,,,,,larueru01,rusty-larue-1
1750,1993-94,Wake Forest,ACC,28,4,350,.593,.593,.741,.046,,,,,,,,12.7,,,,,,,larueru01,rusty-larue-1
1751,1994-95,Wake Forest,ACC,32,0,634,.580,.563,.742,.088,,,,,,,,12.2,,,,,,,larueru01,rusty-larue-1
1752,1995-96,Wake Forest,ACC,32,27,979,.660,.631,.633,.226,,,,,,,,17.2,,,3.0,0.9,4.0,.162,larueru01,rusty-larue-1
1753,2003-04,UMass,A-10,29,2,386,.528,.542,.000,.472,,,,14.7,5.6,,8.9,27.2,15.7,,0.3,0.6,0.9,.096,lasmest01,stephane-lasme-1
1754,2004-05,UMass,A-10,28,28,649,.607,.570,.000,.588,,,,,,,,25.9,,,1.3,1.6,2.9,.176,lasmest01,stephane-lasme-1
1755,2005-06,UMass,A-10,28,27,816,.622,.609,.000,.676,,,,,,,,18.6,,,2.3,2.4,4.7,.232,lasmest01,stephane-lasme-1
1756,2006-07,UMass,A-10,33,33,1010,.622,.611,.000,.696,,,,17.2,5.2,,11.4,18.0,20.2,,3.0,4.6,7.5,.298,lasmest01,stephane-lasme-1
1757,2003-04,Texas A&M,Big 12,27,12,624,.460,.415,.263,.278,,,,5.1,33.6,,0.0,19.1,20.6,,0.0,0.6,0.6,.041,lawac01,acie-law-1
1758,2004-05,Texas A&M,Big 12,31,30,941,.569,.542,.257,.310,,,,,,,,20.7,,,2.1,1.3,3.4,.143,lawac01,acie-law-1
1759,2005-06,Texas A&M,Big 12,30,30,1042,.538,.496,.289,.327,,,,,,,,14.2,,,2.0,1.7,3.8,.145,lawac01,acie-law-1
1760,2006-07,Texas A&M,Big 12,34,34,1153,.591,.544,.192,.428,,,,6.0,30.8,,0.1,14.5,27.8,,3.8,2.1,5.9,.203,lawac01,acie-law-1
1761,2007-08,Georgia Tech,ACC,32,25,554,.558,.570,.006,.627,,,,12.0,3.1,,4.2,20.8,22.3,,0.9,0.8,1.7,.124,lawalga01,gani-lawal-1
1762,2008-09,Georgia Tech,ACC,31,30,919,.563,.556,.003,.535,,,,17.1,4.6,,3.8,16.0,25.0,,2.2,2.3,4.5,.198,lawalga01,gani-lawal-1
1763,2009-10,Georgia Tech,ACC,36,36,930,.547,.529,.003,.683,435,13.0,21.7,17.6,3.4,1.0,5.6,15.3,26.1,,1.9,2.2,4.1,.177,lawalga01,gani-lawal-1
1764,1993-94,Villanova,Big East,32,,889,.547,.523,.000,.748,,,,,,,,21.3,,,,,,,lawsoja01,jason-lawson-1
1765,1994-95,Villanova,Big East,33,33,952,.635,.595,.000,.634,,,,,,,,20.6,,,,,,,lawsoja01,jason-lawson-1
1766,1995-96,Villanova,Big East,32,32,920,.656,.621,.005,.966,,,,,,,,22.6,,,3.3,3.1,6.3,.275,lawsoja01,jason-lawson-1
1767,1996-97,Villanova,Big East,34,,1057,.657,.604,.000,.839,,,,,,,,20.1,,,3.6,3.0,6.6,.250,lawsoja01,jason-lawson-1
1768,2006-07,UNC,ACC,38,31,977,.581,.555,.309,.387,,,,,,,,19.9,,,2.1,2.4,4.4,.181,lawsoty01,ty-lawson-1
1769,2007-08,UNC,ACC,32,29,810,.622,.570,.305,.423,,,,5.7,32.9,,0.1,17.6,21.6,,2.6,1.8,4.4,.215,lawsoty01,ty-lawson-1
1770,2008-09,UNC,ACC,35,35,1048,.659,.607,.316,.608,,,,5.1,35.6,,0.3,13.0,21.4,,4.4,2.5,6.9,.263,lawsoty01,ty-lawson-1
1771,2004-05,Western Kentucky,Sun Belt,31,31,1028,.542,.523,.366,.184,,,,9.2,12.0,,1.2,14.5,23.9,,1.8,1.6,3.4,.133,leeco01,courtney-lee-1
1772,2005-06,Western Kentucky,Sun Belt,30,30,932,.574,.529,.381,.296,,,,11.7,18.4,,0.8,15.3,27.0,,2.7,1.6,4.3,.184,leeco01,courtney-lee-1
1773,2006-07,Western Kentucky,Sun Belt,30,30,918,.583,.544,.359,.268,,,,,,,,15.7,,,2.7,1.4,4.0,.176,leeco01,courtney-lee-1
1774,2007-08,Western Kentucky,Sun Belt,36,36,1079,.585,.541,.320,.331,,,,,,,,11.8,,,4.0,2.9,6.9,.256,leeco01,courtney-lee-1
