,season,school_name,conf_abbr,g,gs,mp,per,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_40,bpm-dum,obpm,dbpm,bpm,id,cbb_id
409,2014-15,Notre Dame,ACC,38,38,1408,25.5,.592,.536,.370,.511,706,1.3,8.3,5.1,33.6,2.8,1.4,13.4,24.2,,6.1,1.6,7.7,.218,,8.0,0.9,8.9,grantje02,jerian-grant-1
410,2008-09,Michigan State,Big Ten,37,0,422,,.577,.556,.012,.642,,,,16.8,14.0,,1.8,18.5,15.2,,0.7,1.5,2.2,.211,,,,,greendr01,draymond-green-1
411,2009-10,Michigan State,Big Ten,37,3,945,24.9,.562,.528,.060,.483,392,10.4,24.6,17.7,23.3,2.9,4.1,16.0,20.7,,2.8,2.3,5.1,.215,,,,,greendr01,draymond-green-1
412,2010-11,Michigan State,Big Ten,34,27,1023,24.9,.519,.480,.293,.412,467,9.6,23.6,16.6,30.6,3.6,4.0,16.1,24.7,,2.6,2.2,4.8,.187,,6.3,7.3,13.6,greendr01,draymond-green-1
413,2011-12,Michigan State,Big Ten,37,36,1229,26.1,.542,.504,.284,.367,610,8.2,30.7,19.8,24.2,2.7,3.3,16.8,28.2,,3.5,3.6,7.1,.230,,5.5,7.2,12.7,greendr01,draymond-green-1
414,2009-10,Virginia Tech,ACC,34,1,423,6.5,.392,.348,.404,.283,93,1.8,6.2,4.0,13.4,2.3,1.7,18.2,15.9,,-0.2,0.7,0.5,.049,,,,,greener01,erick-green-1
415,2010-11,Virginia Tech,ACC,32,26,988,17.8,.503,.455,.329,.323,366,2.4,6.4,4.5,18.4,3.5,1.0,9.4,21.6,,2.1,1.8,3.9,.156,,3.1,2.4,5.5,greener01,erick-green-1
416,2011-12,Virginia Tech,ACC,31,30,1071,21.3,.542,.492,.289,.314,454,2.0,10.1,5.9,20.1,2.4,0.4,9.4,24.7,,3.3,1.3,4.6,.171,,5.4,0.5,5.9,greener01,erick-green-1
417,2012-13,Virginia Tech,ACC,32,32,1166,31.6,.592,.530,.285,.485,753,1.4,11.6,6.3,27.0,2.1,0.6,9.3,32.4,,6.2,0.3,6.5,.222,,11.3,-1.8,9.5,greener01,erick-green-1
418,2008-09,Alabama,SEC,32,31,795,,.576,.538,.004,.457,,,,16.1,6.1,,4.7,19.3,21.2,,1.8,2.5,4.3,.214,,,,,greenja01,jamychal-green-1
419,2009-10,Alabama,SEC,31,28,837,24.4,.541,.495,.015,.502,414,11.9,18.5,15.2,9.3,2.0,6.8,16.3,29.6,,1.8,1.6,3.4,.163,,,,,greenja01,jamychal-green-1
420,2010-11,Alabama,SEC,34,33,948,29.5,.563,.509,.003,.529,508,13.4,17.7,15.6,12.2,3.2,8.2,16.9,30.6,,2.8,2.7,5.5,.231,,2.9,6.6,9.5,greenja01,jamychal-green-1
421,2011-12,Alabama,SEC,26,22,760,25.3,.585,.550,.040,.518,349,10.5,20.8,15.7,14.9,1.6,6.0,18.4,27.3,,2.0,1.8,3.8,.199,,3.3,5.7,8.9,greenja01,jamychal-green-1
422,2008-09,University of California,Pac-10,33,0,618,,.516,.484,.206,.421,,,,10.8,16.4,,0.1,25.6,17.3,,0.5,0.8,1.3,.082,,,,,gutiejo01,jorge-gutierrez-1
423,2009-10,University of California,Pac-10,30,13,641,13.0,.510,.481,.298,.481,193,3.7,12.5,8.3,21.0,2.6,0.3,21.5,16.1,,0.8,0.9,1.7,.106,,,,,gutiejo01,jorge-gutierrez-1
424,2010-11,University of California,Pac-10,33,33,1104,18.6,.545,.463,.313,.578,500,2.3,10.8,6.8,27.9,2.8,0.8,18.4,25.2,,2.3,1.1,3.4,.124,,4.0,2.1,6.1,gutiejo01,jorge-gutierrez-1
425,2011-12,University of California,Pac-12,33,33,1062,18.7,.521,.479,.215,.342,445,4.0,16.9,10.5,25.2,2.2,0.4,15.9,24.2,,2.1,2.1,4.2,.159,,3.2,3.4,6.6,gutiejo01,jorge-gutierrez-1
426,2011-12,UNC,ACC,37,0,482,14.1,.466,.404,.702,.313,201,6.0,11.7,8.8,9.4,1.6,1.2,10.6,23.9,,0.9,0.8,1.7,.141,,4.0,1.1,5.1,hairspj02,pj-hairston-1
427,2012-13,UNC,ACC,34,14,804,27.1,.586,.551,.610,.306,437,8.4,12.5,10.2,11.2,3.0,1.7,8.4,27.0,,3.4,1.2,4.6,.228,,10.1,1.6,11.7,hairspj02,pj-hairston-1
428,2014-15,UConn,AAC,35,35,1100,16.9,.468,.443,.366,.230,411,4.3,24.1,14.7,26.3,1.9,1.3,16.6,24.8,,1.0,2.4,3.4,.124,,1.3,3.3,4.6,hamilda02,daniel-hamilton-1
429,2015-16,UConn,AAC,36,36,1147,20.0,.492,.444,.345,.243,501,3.6,27.0,16.1,29.2,2.0,1.5,15.6,25.1,,1.7,3.0,4.7,.165,,2.5,5.7,8.1,hamilda02,daniel-hamilton-1
430,2009-10,Texas,Big 12,34,0,676,19.4,.516,.507,.530,.213,316,5.3,13.8,9.7,13.5,2.2,1.6,12.5,25.3,,1.5,1.2,2.7,.162,,,,,hamiljo02,jordan-hamilton-2
431,2010-11,Texas,Big 12,36,36,1159,25.6,.550,.522,.424,.221,612,7.0,18.5,12.9,14.6,1.6,1.8,11.2,29.1,,4.0,2.7,6.7,.231,,7.2,3.3,10.4,hamiljo02,jordan-hamilton-2
432,2008-09,Iowa State,Big 12,32,18,438,,.586,.570,.000,.320,,,,12.5,2.5,,3.1,10.8,16.1,,0.8,0.6,1.4,.132,,,,,hamilju01,justin-hamilton-2
433,2009-10,Iowa State,Big 12,31,31,663,18.0,.643,.617,.000,.583,202,13.9,13.4,13.7,2.9,0.7,4.8,16.4,13.6,,1.6,0.9,2.5,.150,,,,,hamilju01,justin-hamilton-2
434,2011-12,LSU,SEC,33,32,990,22.7,.553,.498,.038,.428,408,11.8,17.2,14.2,7.0,1.5,4.7,12.9,22.6,,2.6,1.7,4.3,.172,,2.8,3.6,6.5,hamilju01,justin-hamilton-2
435,2012-13,Purdue,Big Ten,34,27,786,23.1,.531,.495,.000,.410,331,11.6,19.5,15.3,6.2,0.9,8.7,14.0,25.3,,1.6,1.2,2.9,.147,,1.0,4.6,5.6,hammoaj01,aj-hammons-1
436,2013-14,Purdue,Big Ten,31,25,775,21.6,.565,.513,.022,.632,314,10.0,22.7,16.2,4.1,1.0,13.3,20.8,23.7,,0.8,1.6,2.4,.124,,-1.5,7.0,5.4,hammoaj01,aj-hammons-1
437,2014-15,Purdue,Big Ten,34,23,827,26.0,.569,.540,.024,.467,372,12.2,19.7,16.1,9.1,1.3,12.3,17.0,26.9,,1.8,1.8,3.6,.174,,1.2,7.7,8.9,hammoaj01,aj-hammons-1
438,2015-16,Purdue,Big Ten,33,20,813,31.0,.623,.601,.033,.378,431,11.5,24.9,18.7,10.5,0.7,10.4,14.1,28.6,,2.7,2.2,4.9,.241,,3.9,8.0,11.9,hammoaj01,aj-hammons-1
439,2006-07,Mississippi State,SEC,35,9,827,,.607,.563,.651,.423,,,,6.3,23.1,,0.0,23.6,16.0,,1.7,1.3,3.0,.144,,,,,hansbbe01,ben-hansbrough-1
440,2007-08,Mississippi State,SEC,30,28,1005,,.582,.547,.733,.301,,,,6.0,14.0,,0.1,15.1,15.6,,1.8,1.4,3.2,.127,,,,,hansbbe01,ben-hansbrough-1
441,2009-10,Notre Dame,Big East,35,35,1241,18.3,.607,.572,.570,.454,435,2.9,10.0,6.5,22.6,1.9,0.4,15.4,17.4,,3.7,0.7,4.4,.142,,,,,hansbbe01,ben-hansbrough-1
442,2010-11,Notre Dame,Big East,34,34,1202,24.8,.635,.586,.494,.454,589,2.6,9.6,6.3,26.8,2.1,0.3,14.1,25.4,,5.1,1.4,6.4,.214,,9.6,0.7,10.3,hansbbe01,ben-hansbrough-1
443,2010-11,Michigan,Big Ten,35,35,1074,20.3,.557,.520,.546,.314,441,3.1,12.0,7.6,12.1,2.0,0.6,9.4,25.5,,2.8,1.4,4.2,.157,,5.5,1.5,7.0,hardati02,tim-hardaway-jr-1
444,2011-12,Michigan,Big Ten,34,34,1162,17.2,.525,.484,.468,.378,470,3.0,12.2,7.5,14.2,0.9,1.1,12.3,26.7,,2.4,1.2,3.5,.122,,3.1,0.2,3.3,hardati02,tim-hardaway-jr-1
445,2012-13,Michigan,Big Ten,38,38,1324,17.7,.538,.516,.424,.241,505,0.8,16.3,8.4,13.0,1.2,1.4,12.2,23.7,,2.8,1.7,4.5,.136,,3.8,2.0,5.8,hardati02,tim-hardaway-jr-1
446,2011-12,St. John's (NY),Big East,32,32,1155,21.1,.504,.472,.185,.326,476,8.4,20.3,14.0,9.6,2.6,4.2,14.0,24.9,,1.8,1.3,3.2,.109,,1.4,2.0,3.4,harklma01,maurice-harkless-1
447,2007-08,Richmond,A-10,29,0,249,,.539,.550,.538,.213,,,,10.2,3.9,,2.0,12.9,22.4,,0.4,0.2,0.6,.094,,,,,harpeju01,justin-harper-1
448,2008-09,Richmond,A-10,36,24,832,,.516,.489,.465,.284,,,,12.1,4.9,,3.0,14.7,23.9,,0.9,1.4,2.3,.113,,,,,harpeju01,justin-harper-1
449,2009-10,Richmond,A-10,35,35,874,21.5,.572,.555,.421,.248,349,7.9,16.7,12.5,9.0,1.9,3.8,12.9,23.1,,2.0,1.8,3.8,.175,,,,,harpeju01,justin-harper-1
450,2010-11,Richmond,A-10,37,37,1178,29.0,.642,.618,.375,.257,561,6.5,18.6,12.8,8.9,1.2,4.0,9.8,26.8,,4.8,2.3,7.1,.240,,7.4,1.5,8.9,harpeju01,justin-harper-1
451,2012-13,Louisville,Big East,40,3,649,20.0,.571,.577,.000,.375,208,11.4,15.5,13.4,2.5,1.9,4.9,10.4,17.1,,1.5,1.5,3.1,.189,,2.4,4.5,6.9,harremo01,montrezl-harrell-1
452,2013-14,Louisville,AAC,37,37,1083,25.7,.592,.612,.008,.418,489,12.1,19.7,15.9,8.2,2.0,4.8,10.8,22.0,,3.2,3.2,6.4,.236,,4.0,5.6,9.6,harremo01,montrezl-harrell-1
453,2014-15,Louisville,ACC,35,35,1229,24.8,.588,.578,.098,.508,521,10.0,19.1,14.5,9.2,1.6,3.7,12.9,22.3,,3.6,3.0,6.6,.214,,4.6,4.7,9.2,harremo01,montrezl-harrell-1
454,2008-09,Kentucky,SEC,34,2,315,,.512,.471,.146,.350,,,,15.7,5.7,,4.9,17.8,22.9,,0.3,0.6,0.9,.118,,,,,harrejo01,josh-harrellson-1
455,2009-10,Kentucky,SEC,22,0,88,16.7,.519,.500,.154,.077,26,11.7,20.6,16.5,0.0,1.3,8.0,18.2,17.8,,0.1,0.2,0.3,.139,,,,,harrejo01,josh-harrellson-1
456,2010-11,Kentucky,SEC,38,38,1083,22.3,.616,.615,.048,.269,324,15.2,18.9,17.1,5.1,2.0,5.2,10.7,12.5,,3.2,2.3,5.5,.204,,5.4,6.0,11.4,harrejo01,josh-harrellson-1
457,2009-10,Gonzaga,WCC,34,34,998,24.0,.609,.582,.155,.562,473,8.6,18.1,13.7,7.9,1.8,1.6,13.3,24.2,,3.3,1.9,5.2,.207,,,,,harriel01,elias-harris-1
458,2010-11,Gonzaga,WCC,34,33,884,21.7,.591,.547,.171,.413,392,8.5,18.0,13.6,10.5,1.4,1.5,14.4,23.7,,2.6,1.5,4.1,.185,,3.1,1.9,5.0,harriel01,elias-harris-1
459,2011-12,Gonzaga,WCC,33,33,959,23.6,.570,.546,.215,.357,407,9.5,27.2,18.4,9.5,1.9,2.8,13.2,23.7,,2.7,2.1,4.8,.198,,3.1,3.5,6.6,harriel01,elias-harris-1
460,2012-13,Gonzaga,WCC,34,33,944,27.7,.577,.513,.139,.576,475,9.5,23.5,16.8,11.1,2.6,2.4,12.3,26.9,,3.8,2.3,6.1,.258,,4.5,4.0,8.4,harriel01,elias-harris-1
461,2012-13,Michigan State,Big Ten,34,33,1010,19.2,.584,.555,.480,.298,385,3.7,6.8,5.3,9.8,2.8,0.7,12.0,22.1,,2.9,1.6,4.5,.177,,6.4,1.9,8.3,harriga01,gary-harris-1
462,2013-14,Michigan State,Big Ten,35,34,1131,22.5,.561,.518,.505,.312,542,4.0,10.2,7.3,16.8,3.4,1.6,10.3,26.8,,3.3,2.0,5.3,.188,,6.9,2.5,9.4,harriga01,gary-harris-1
463,2010-11,Virginia,ACC,31,25,910,16.7,.570,.545,.609,.227,298,4.6,14.0,9.2,10.3,1.9,1.5,14.7,20.8,,1.5,1.2,2.7,.119,,4.1,1.6,5.7,harrijo01,joe-harris--1
464,2011-12,Virginia,ACC,32,31,969,18.0,.570,.531,.471,.336,340,4.1,13.2,8.7,13.0,1.6,1.5,12.6,21.8,,2.2,2.1,4.3,.177,,4.0,2.8,6.8,harrijo01,joe-harris--1
465,2012-13,Virginia,ACC,35,35,1139,22.9,.595,.563,.444,.368,510,3.5,13.1,8.3,16.1,1.8,1.8,12.7,27.7,,3.6,2.2,5.8,.203,,6.8,1.7,8.5,harrijo01,joe-harris--1
466,2013-14,Virginia,ACC,37,37,1066,18.7,.565,.547,.533,.337,407,2.7,9.8,6.3,18.1,2.2,0.9,10.9,23.3,,2.6,2.4,5.0,.187,,6.3,3.3,9.6,harrijo01,joe-harris--1
467,2010-11,Tennessee,SEC,34,33,993,23.8,.540,.489,.189,.423,476,7.5,20.6,14.0,10.4,1.4,3.4,11.4,27.2,,2.9,1.5,4.4,.177,,3.3,2.3,5.5,harrito02,tobias-harris-1
468,2013-14,Kentucky,SEC,40,40,1303,17.1,.555,.499,.423,.428,505,2.3,7.8,5.2,11.6,2.0,0.9,11.6,21.4,,3.3,1.7,5.1,.155,,5.4,1.5,6.9,harriaa01,aaron-harrison-1
469,2014-15,Kentucky,SEC,39,38,1004,17.9,.514,.474,.505,.273,382,1.9,9.2,5.8,11.1,2.7,0.6,7.7,23.6,,2.5,2.6,5.2,.205,,5.2,3.6,8.8,harriaa01,aaron-harrison-1
470,2013-14,Kentucky,SEC,40,39,1267,12.5,.506,.417,.285,.630,473,3.0,8.1,5.7,23.8,1.0,0.7,20.3,21.2,,1.8,1.4,3.2,.101,,2.5,1.0,3.5,harrian01,andrew-harrison-1
471,2014-15,Kentucky,SEC,39,39,994,18.0,.531,.446,.352,.596,388,1.7,8.1,5.1,26.0,2.5,0.9,15.7,21.4,,2.6,2.5,5.1,.205,,4.9,4.1,9.0,harrian01,andrew-harrison-1
472,2013-14,Villanova,Big East,34,1,728,18.6,.603,.575,.477,.552,263,10.2,13.7,12.0,8.1,1.5,1.4,8.0,16.7,,2.2,1.3,3.5,.193,,5.2,2.7,7.9,hartjo01,josh-hart-1
473,2014-15,Villanova,Big East,36,2,917,22.2,.636,.622,.465,.402,350,9.0,12.1,10.6,11.6,2.7,1.7,11.7,18.9,,3.2,1.9,5.0,.219,,7.5,4.1,11.6,hartjo01,josh-hart-1
474,2015-16,Villanova,Big East,40,39,1255,23.4,.602,.575,.344,.306,585,7.6,17.2,12.8,12.4,2.2,0.9,11.4,24.3,,4.0,2.7,6.7,.214,,6.2,3.8,10.0,hartjo01,josh-hart-1
475,2016-17,Villanova,Big East,36,35,1193,28.2,.619,.590,.395,.367,648,5.9,17.5,12.2,18.8,2.8,1.0,11.5,27.8,,5.1,2.6,7.7,.257,,8.2,4.0,12.1,hartjo01,josh-hart-1
476,2013-14,Wisconsin,Big Ten,38,0,663,19.6,.541,.510,.000,.854,287,6.5,12.9,9.8,11.8,3.0,2.9,14.3,26.5,,1.2,1.2,2.4,.146,,1.1,3.9,5.0,hayesni01,nigel-hayes-1
477,2014-15,Wisconsin,Big Ten,40,40,1319,23.1,.601,.557,.302,.503,510,8.7,15.8,12.3,11.9,1.7,1.3,11.0,20.4,,4.9,2.2,7.1,.216,,7.6,3.6,11.2,hayesni01,nigel-hayes-1
478,2015-16,Wisconsin,Big Ten,35,35,1267,18.6,.491,.412,.304,.589,565,6.4,13.1,9.7,18.2,1.9,1.2,12.4,26.9,,2.5,1.9,4.4,.140,,3.0,2.9,6.0,hayesni01,nigel-hayes-1
479,2016-17,Wisconsin,Big Ten,37,37,1190,20.7,.514,.485,.178,.584,530,8.1,16.6,12.3,16.9,1.5,1.3,11.1,24.8,,3.0,2.2,5.2,.174,,3.4,3.6,7.0,hayesni01,nigel-hayes-1
480,2011-12,Illinois,Big Ten,22,0,179,15.3,.506,.484,.403,.242,62,7.8,10.9,9.3,2.6,2.4,2.0,11.5,23.3,,0.2,0.2,0.5,.101,,0.3,-0.3,0.0,henrymy01,myke-henry-1
481,2012-13,Illinois,Big Ten,35,0,371,12.3,.461,.432,.545,.218,112,10.0,15.0,12.2,2.7,2.1,2.2,15.9,20.1,,0.2,0.5,0.7,.075,,-0.1,0.4,0.3,henrymy01,myke-henry-1
482,2014-15,DePaul,Big East,32,32,898,17.3,.536,.513,.260,.260,370,8.9,14.7,11.8,10.0,2.3,2.2,16.3,24.8,,1.2,0.6,1.8,.081,,1.8,0.4,2.2,henrymy01,myke-henry-1
483,2015-16,DePaul,Big East,31,31,896,19.3,.593,.571,.189,.274,390,8.9,16.5,12.7,8.4,1.7,1.1,17.5,24.7,,1.6,0.7,2.3,.104,,3.0,-0.1,2.9,henrymy01,myke-henry-1
484,2009-10,UNC,ACC,37,12,586,20.3,.491,.497,.099,.403,211,10.7,17.9,14.4,11.0,2.5,9.5,17.3,20.3,,0.5,1.2,1.8,.120,,,,,hensojo01,john-henson-1
485,2010-11,UNC,ACC,37,36,989,23.6,.502,.501,.016,.387,417,12.7,25.3,19.2,5.8,1.2,11.6,15.0,23.6,,1.3,2.7,4.0,.162,,0.1,9.2,9.3,hensojo01,john-henson-1
486,2011-12,UNC,ACC,35,34,1019,24.7,.505,.500,.000,.329,439,9.0,27.1,17.9,8.0,1.1,9.6,8.7,23.1,,2.3,2.7,5.0,.195,,1.6,8.0,9.6,hensojo01,john-henson-1
487,2012-13,Oklahoma,Big 12,27,13,679,14.9,.467,.433,.383,.172,226,8.2,11.6,9.8,14.6,2.9,1.1,16.3,20.3,,0.7,0.9,1.6,.093,,2.7,3.1,5.8,hieldbu01,buddy-hield-1
488,2013-14,Oklahoma,Big 12,33,33,1059,19.7,.568,.548,.530,.191,498,6.0,9.1,7.5,11.8,2.4,0.5,11.1,24.4,,2.7,1.0,3.7,.140,,6.6,0.8,7.4,hieldbu01,buddy-hield-1
489,2014-15,Oklahoma,Big 12,35,35,1135,22.6,.545,.505,.520,.261,565,5.6,12.1,9.0,13.2,2.5,0.7,10.8,28.1,,3.2,2.3,5.6,.196,,6.9,2.2,9.1,hieldbu01,buddy-hield-1
490,2015-16,Oklahoma,Big 12,37,37,1309,28.2,.665,.623,.536,.333,803,4.0,13.0,8.8,12.7,1.8,1.4,14.0,30.2,,5.6,2.0,7.6,.232,,10.3,1.2,11.5,hieldbu01,buddy-hield-1
491,2007-08,Colorado,Big 12,32,32,1074,,.548,.519,.362,.362,,,,8.1,14.6,,0.8,21.4,16.3,,1.2,0.7,2.0,.073,,,,,higgico01,cory-higgins-1
492,2008-09,Colorado,Big 12,31,31,1146,,.601,.522,.256,.611,,,,9.7,17.7,,0.8,16.3,26.6,,3.8,0.1,3.9,.134,,,,,higgico01,cory-higgins-1
493,2009-10,Colorado,Big 12,31,31,1036,24.9,.613,.547,.236,.531,541,2.5,11.6,7.2,16.3,3.3,1.1,13.1,27.8,,3.6,0.9,4.4,.172,,,,,higgico01,cory-higgins-1
494,2010-11,Colorado,Big 12,38,37,1222,19.9,.548,.473,.230,.436,581,3.1,8.6,5.9,14.6,1.8,1.2,12.6,25.8,,3.5,0.7,4.2,.139,,3.5,-0.9,2.5,higgico01,cory-higgins-1
495,2009-10,Arizona,Pac-10,31,21,785,11.4,.550,.503,.119,.517,229,7.6,12.8,10.3,13.5,1.4,0.5,25.1,16.4,,0.7,0.7,1.4,.071,,,,,hillso01,solomon-hill-1
496,2010-11,Arizona,Pac-10,38,38,957,16.3,.579,.526,.224,.467,325,8.7,14.3,11.6,13.2,2.0,0.7,19.7,17.6,,2.0,1.3,3.3,.138,,3.9,3.7,7.6,hillso01,solomon-hill-1
497,2011-12,Arizona,Pac-12,35,35,1134,21.4,.601,.561,.315,.517,459,8.3,20.9,14.6,18.6,1.9,1.6,18.6,21.8,,3.0,2.2,5.2,.184,,4.4,3.6,8.0,hillso01,solomon-hill-1
498,2012-13,Arizona,Pac-12,35,35,1154,20.1,.579,.541,.423,.359,468,6.6,13.9,10.2,16.8,2.1,1.8,16.0,21.4,,3.3,1.8,5.1,.176,,5.9,3.4,9.3,hillso01,solomon-hill-1
499,2011-12,Villanova,Big East,29,9,524,10.9,.492,.456,.571,.238,133,2.7,13.6,7.9,10.8,1.5,1.6,13.6,15.3,,0.6,0.4,1.0,.073,,1.1,1.2,2.3,hillida01,darrun-hilliard-1
500,2012-13,Villanova,Big East,34,34,1015,15.2,.532,.471,.428,.528,354,1.4,10.6,5.8,13.4,3.3,1.2,15.4,21.5,,1.5,1.6,3.1,.124,,2.4,2.5,5.0,hillida01,darrun-hilliard-1
501,2013-14,Villanova,Big East,34,34,991,21.3,.622,.594,.523,.440,451,3.6,10.6,7.2,19.3,2.6,1.9,16.3,24.0,,2.7,1.9,4.6,.185,,6.1,3.4,9.4,hillida01,darrun-hilliard-1
502,2014-15,Villanova,Big East,35,35,1007,23.1,.576,.543,.528,.267,444,2.0,10.7,6.5,15.9,3.8,1.3,8.8,25.2,,3.3,2.2,5.5,.218,,6.7,3.5,10.2,hillida01,darrun-hilliard-1
503,2007-08,Washington,Pac-10,19,0,125,,.320,.294,.235,.412,,,,,,,,25.6,,,-0.2,0.4,0.3,.087,,,,,holidju01,justin-holiday-1
504,2008-09,Washington,Pac-10,35,0,545,,.475,.449,.059,.309,,,,,,,,32.8,,,0.1,1.3,1.4,.100,,,,,holidju01,justin-holiday-1
505,2009-10,Washington,Pac-10,34,21,755,15.6,.485,.449,.160,.214,227,8.6,13.7,11.2,13.9,2.5,2.6,13.1,14.6,,1.2,1.4,2.6,.137,,,,,holidju01,justin-holiday-1
506,2010-11,Washington,Pac-10,35,35,989,18.9,.566,.544,.441,.192,365,7.0,13.0,10.0,12.4,2.3,2.7,13.8,17.7,,2.4,1.6,4.0,.163,,5.4,4.4,9.8,holidju01,justin-holiday-1
507,2007-08,Boston University,AEC,30,18,772,,.534,.509,.431,.354,,,,,,,,14.0,,,1.3,1.6,2.8,.147,,,,,hollajo02,john-holland-1
508,2008-09,Boston University,AEC,30,29,1065,,.595,.564,.506,.303,,,,,,,,10.2,,,3.5,1.5,5.0,.188,,,,,hollajo02,john-holland-1
509,2009-10,Boston University,AEC,35,29,1205,23.7,.590,.524,.359,.459,607,5.2,13.9,9.6,7.4,2.7,0.9,11.2,26.1,,4.1,2.1,6.2,.205,,,,,hollajo02,john-holland-1
510,2010-11,Boston University,AEC,34,32,1153,24.5,.527,.458,.437,.380,598,4.4,14.6,9.6,13.1,2.6,1.1,10.5,32.4,,3.6,1.7,5.3,.185,,3.8,-1.2,2.6,hollajo02,john-holland-1
511,2013-14,Arizona,Pac-12,38,6,960,20.3,.544,.494,.040,.611,357,10.4,15.7,13.1,11.0,1.8,4.3,12.1,19.9,,2.3,2.6,4.9,.202,,3.1,7.1,10.2,holliro01,rondae-hollis-jefferson-1
512,2014-15,Arizona,Pac-12,38,25,1090,21.8,.573,.513,.105,.745,435,9.0,20.1,14.8,10.1,2.4,3.4,13.7,20.5,,3.1,2.9,5.9,.218,,4.4,6.8,11.2,holliro01,rondae-hollis-jefferson-1
513,2012-13,Bowling Green State,MAC,32,2,602,26.4,.636,.633,.014,.360,198,14.6,18.2,16.3,2.7,1.8,13.4,13.3,16.7,,1.7,1.2,2.9,.191,,0.8,5.9,6.7,holmeri01,richaun-holmes-1
514,2013-14,Bowling Green State,MAC,32,31,1024,22.9,.571,.527,.135,.541,402,9.6,17.5,13.6,6.6,2.1,9.5,13.5,21.6,,2.0,2.6,4.6,.179,,0.2,5.1,5.3,holmeri01,richaun-holmes-1
515,2014-15,Bowling Green State,MAC,31,30,892,30.4,.625,.594,.147,.522,421,11.6,20.9,16.3,7.2,1.5,11.2,14.1,25.6,,3.2,2.0,5.1,.230,,3.6,5.7,9.3,holmeri01,richaun-holmes-1
516,2009-10,UCLA,Pac-10,26,18,719,17.7,.550,.532,.209,.468,219,9.5,19.9,14.8,19.2,3.3,4.8,27.1,17.4,,0.7,1.2,1.9,.104,,,,,honeyty01,tyler-honeycutt-1
517,2010-11,UCLA,Pac-10,33,33,1154,17.4,.519,.483,.428,.299,415,5.3,17.8,11.9,16.8,1.5,5.5,19.8,22.3,,1.2,2.1,3.3,.115,,2.0,5.3,7.3,honeyty01,tyler-honeycutt-1
518,2011-12,Mississippi State,SEC,32,29,1050,15.5,.535,.524,.449,.143,315,3.5,14.4,8.8,11.9,0.8,1.3,8.9,16.8,,2.1,0.8,2.9,.111,,3.2,0.3,3.5,hoodro01,rodney-hood-1
519,2013-14,Duke,ACC,35,33,1150,20.1,.590,.550,.410,.328,507,2.9,11.7,7.2,13.2,1.3,0.8,10.2,23.8,,3.6,1.2,4.9,.170,,6.6,0.6,7.2,hoodro01,rodney-hood-1
520,2008-09,Tennessee,SEC,34,30,796,,.530,.515,.489,.242,,,,6.4,11.0,,0.9,14.5,20.2,,1.0,1.0,2.1,.103,,,,,hopsosc01,scotty-hopson-1
521,2009-10,Tennessee,SEC,37,36,1024,14.9,.522,.512,.399,.217,397,3.7,9.7,6.8,8.6,2.0,0.8,15.3,24.4,,1.0,1.7,2.8,.108,,,,,hopsosc01,scotty-hopson-1
522,2010-11,Tennessee,SEC,32,32,937,19.6,.555,.516,.339,.373,466,3.3,9.6,6.4,10.7,1.7,0.6,15.4,30.6,,2.1,0.9,3.0,.128,,3.5,-0.7,2.8,hopsosc01,scotty-hopson-1
523,2012-13,Houston,CUSA,33,27,944,18.2,.547,.488,.326,.598,398,6.0,13.9,10.0,12.0,1.9,0.9,14.2,22.6,,2.3,0.9,3.2,.134,,2.3,-1.7,0.6,houseda01,danuel-house-1
524,2013-14,Houston,AAC,24,18,684,18.7,.534,.496,.409,.401,309,6.8,14.4,10.7,14.1,1.6,2.6,14.5,26.8,,1.1,0.6,1.7,.099,,3.3,-0.5,2.8,houseda01,danuel-house-1
525,2014-15,Texas A&M,SEC,26,23,845,17.9,.544,.520,.517,.373,342,3.2,10.4,6.9,14.2,1.3,2.5,12.4,25.3,,1.8,1.2,3.0,.140,,4.6,1.6,6.2,houseda01,danuel-house-1
526,2015-16,Texas A&M,SEC,36,34,1114,17.3,.516,.476,.520,.353,511,3.8,12.8,8.4,13.9,1.0,1.2,10.5,26.8,,2.2,1.9,4.1,.146,,4.0,2.0,6.0,houseda01,danuel-house-1
527,2010-11,Stanford,Pac-10,28,0,276,13.6,.488,.455,.182,.364,69,11.7,12.9,12.3,5.1,0.7,2.9,9.8,13.5,,0.4,0.4,0.8,.112,,0.3,2.0,2.4,huestjo01,josh-huestis-1
528,2011-12,Stanford,Pac-12,37,5,742,16.4,.485,.473,.257,.443,211,9.9,20.2,14.7,8.5,1.4,6.4,11.8,15.5,,1.1,1.6,2.7,.147,,1.0,6.2,7.2,huestjo01,josh-huestis-1
529,2012-13,Stanford,Pac-12,34,34,1092,19.8,.526,.503,.255,.268,363,11.2,23.1,16.7,5.7,1.4,6.2,12.4,17.8,,2.1,2.0,4.1,.149,,2.4,5.3,7.7,huestjo01,josh-huestis-1
530,2013-14,Stanford,Pac-12,36,36,1266,17.3,.510,.488,.223,.295,413,8.8,18.4,13.7,6.8,1.0,5.9,9.8,18.0,,1.9,2.1,4.0,.126,,1.4,4.7,6.1,huestjo01,josh-huestis-1
