,season,school_name,conf_abbr,g,gs,mp,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,id,cbb_id
1172,1987-88,Louisville,Metro,35,,990,.615,.526,.351,.554,,,,,,,,29.7,,smithla02,labradford-smith-1
1173,1988-89,Louisville,Metro,33,33,984,.596,.524,.320,.480,,,,,,,,26.0,,smithla02,labradford-smith-1
1174,1989-90,Louisville,Metro,35,35,1167,.610,.547,.286,.450,,,,,,,,24.3,,smithla02,labradford-smith-1
1175,1990-91,Louisville,Metro,30,,1031,.587,.536,.304,.382,,,,,,,,20.3,,smithla02,labradford-smith-1
1176,1983-84,BYU,WAC,29,,734,.485,,,.206,,,,,,,,20.8,,smithmi01,michael-smith-1
1177,1986-87,BYU,WAC,32,24,986,.583,.543,.141,.229,,,,,,,,10.5,,smithmi01,michael-smith-1
1178,1987-88,BYU,WAC,32,32,1078,.601,.557,.231,.325,,,,,,,,15.2,,smithmi01,michael-smith-1
1179,1988-89,BYU,WAC,29,29,1079,.610,.555,.160,.317,,,,,,,,17.2,,smithmi01,michael-smith-1
1180,1988-89,Texas Christian,SWC,30,,613,.488,.471,.000,.524,,,,,,,,14.9,,smithre01,reggie-smith-1
1181,1989-90,Texas Christian,SWC,29,,763,.482,.442,.000,.450,,,,,,,,14.1,,smithre01,reggie-smith-1
1182,1990-91,Texas Christian,SWC,28,,1004,.515,.509,.000,.549,,,,,,,,11.2,,smithre01,reggie-smith-1
1183,1991-92,Texas Christian,SWC,34,,1135,.555,.528,.005,.603,,,,,,,,12.7,,smithre01,reggie-smith-1
1184,1987-88,Michigan State,Big Ten,28,26,812,.543,.496,.129,.392,,,,,,,,21.2,,smithst01,steve-smith-1
1185,1988-89,Michigan State,Big Ten,33,,1168,.547,.502,.139,.372,,,,,,,,15.5,,smithst01,steve-smith-1
1186,1989-90,Michigan State,Big Ten,31,29,1081,.600,.577,.221,.377,,,,,,,,17.7,,smithst01,steve-smith-1
1187,1990-91,Michigan State,Big Ten,30,,1134,.574,.532,.286,.330,,,,,,,,13.2,,smithst01,steve-smith-1
1188,1986-87,Marquette,Ind,29,24,722,.584,.537,.019,.503,,,,,,,,22.5,,smithto02,tony-smith-1
1189,1987-88,Marquette,Ind,28,,894,.580,.537,.073,.458,,,,,,,,17.7,,smithto02,tony-smith-1
1190,1988-89,Marquette,Ind,28,28,943,.604,.571,.044,.418,,,,,,,,22.0,,smithto02,tony-smith-1
1191,1989-90,Marquette,MW Coll,29,,1131,.593,.532,.179,.416,,,,,,,,16.3,,smithto02,tony-smith-1
1192,1984-85,Marist,ECACM,29,21,776,.574,,,.446,,,,,,,,15.0,,smitsri01,rik-smits-1
1193,1985-86,Marist,ECACM,30,,870,.638,,,.415,,,,,,,,,,smitsri01,rik-smits-1
1194,1986-87,Marist,ECACM,21,,634,.641,.609,.000,.585,,,,,,,,12.2,,smitsri01,rik-smits-1
1195,1987-88,Marist,ECACM,27,27,861,.654,.623,.005,.561,,,,,,,,13.6,,smitsri01,rik-smits-1
1196,1988-89,Georgia,SEC,11,,304,.627,.641,.011,.304,,,,,,,,21.6,,spencel01,elmore-spencer-1
1197,1990-91,UNLV,Big West,31,,535,.518,.522,.000,.446,,,,,,,,22.4,,spencel01,elmore-spencer-1
1198,1991-92,UNLV,Big West,28,27,855,.627,.637,.007,.436,,,,,,,,18.5,,spencel01,elmore-spencer-1
1199,1986-87,Louisville,Metro,31,1,356,.542,.551,.000,.833,,,,,,,,24.3,,spencfe01,felton-spencer-1
1200,1987-88,Louisville,Metro,35,,532,.613,.592,.000,.726,,,,,,,,15.3,,spencfe01,felton-spencer-1
1201,1988-89,Louisville,Metro,33,4,581,.659,.607,.000,.964,,,,,,,,19.0,,spencfe01,felton-spencer-1
1202,1989-90,Louisville,Metro,35,35,995,.700,.681,.000,.739,,,,,,,,17.8,,spencfe01,felton-spencer-1
1203,1990-91,Alabama,SEC,33,17,865,.553,.522,.053,.370,,,,,,,,16.8,,sprewla01,latrell-sprewell-1
1204,1991-92,Alabama,SEC,35,34,1266,.596,.567,.372,.285,,,,,,,,15.0,,sprewla01,latrell-sprewell-1
1205,1987-88,Oklahoma State,Big 8,30,28,982,.618,.563,.348,.439,,,,,,,,20.1,,starkjo01,john-starks-1
1206,1988-89,Michigan State,Big Ten,33,,866,.592,.558,.000,.374,,,,,,,,19.0,,steigma01,matt-steigenga-1
1207,1989-90,Michigan State,Big Ten,34,33,879,.634,.598,.038,.404,,,,,,,,17.2,,steigma01,matt-steigenga-1
1208,1990-91,Michigan State,Big Ten,30,,913,.575,.548,.092,.355,,,,,,,,16.7,,steigma01,matt-steigenga-1
1209,1991-92,Michigan State,Big Ten,27,27,674,.551,.521,.204,.384,,,,,,,,18.1,,steigma01,matt-steigenga-1
1210,1984-85,Purdue,Big Ten,25,1,166,.401,,,.270,,,,,,,,24.4,,stephev01,everette-stephens-1
1211,1985-86,Purdue,Big Ten,31,0,574,.533,,,.428,,,,,,,,25.9,,stephev01,everette-stephens-1
1212,1986-87,Purdue,Big Ten,30,30,909,.637,.617,.369,.340,,,,,,,,24.1,,stephev01,everette-stephens-1
1213,1987-88,Purdue,Big Ten,33,32,1040,.614,.580,.366,.373,,,,,,,,22.7,,stephev01,everette-stephens-1
1214,1988-89,Coppin State,MEAC,28,,956,.671,.659,.003,.450,,,,,,,,,,stewala01,larry-stewart-1
1215,1989-90,Coppin State,MEAC,33,33,1221,.666,.645,.003,.593,,,,,,,,14.7,,stewala01,larry-stewart-1
1216,1990-91,Coppin State,MEAC,30,30,1098,.687,.637,.003,.753,,,,,,,,15.7,,stewala01,larry-stewart-1
1217,1988-89,Virginia,ACC,33,32,942,.607,.550,.003,.591,,,,,,,,14.4,,stithbr01,bryant-stith-1
1218,1989-90,Virginia,ACC,32,31,1127,.586,.525,.226,.548,,,,,,,,9.7,,stithbr01,bryant-stith-1
1219,1990-91,Virginia,ACC,33,32,1120,.563,.510,.258,.415,,,,,,,,12.4,,stithbr01,bryant-stith-1
1220,1991-92,Virginia,ACC,33,33,1202,.552,.486,.187,.456,,,,,,,,9.6,,stithbr01,bryant-stith-1
1221,1989-90,Temple,A-10,31,,679,.480,.496,.022,.358,,,,,,,,,,stricma01,mark-strickland-1
1222,1990-91,Temple,A-10,34,,1143,.487,.493,.000,.358,,,,,,,,,,stricma01,mark-strickland-1
1223,1991-92,Temple,A-10,30,30,988,.519,.531,.000,.381,,,,,,,,13.2,,stricma01,mark-strickland-1
1224,1985-86,DePaul,Ind,31,23,1063,.528,,,.356,,,,,,,,16.9,,stricro02,rod-strickland-1
1225,1986-87,DePaul,Ind,30,27,980,.603,.594,.046,.542,,,,6.6,36.8,,0.4,17.5,24.8,stricro02,rod-strickland-1
1226,1987-88,DePaul,Ind,26,,837,.570,.559,.138,.349,,,,,,,,15.1,,stricro02,rod-strickland-1
1227,1987-88,Xavier,MW Coll,30,,668,.613,.569,.000,.665,,,,,,,,19.0,,stronde01,derek-strong-1
1228,1988-89,Xavier,MW Coll,33,31,983,.686,.617,.000,.826,,,,,,,,15.8,,stronde01,derek-strong-1
1229,1989-90,Xavier,MW Coll,33,31,981,.627,.533,.000,.770,,,,,,,,17.4,,stronde01,derek-strong-1
1230,1988-89,Oral Roberts,Ind,28,27,936,.481,.453,.445,.278,,,,,,,,14.6,,suttogr01,greg-sutton-1
1231,1984-85,Oregon,Pac-10,31,30,1060,.534,,,.372,,,,,,,,19.7,,tayloan01,anthony-taylor-1
