,season,age,team_id,lg_id,pos,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ws-dum,ows,dws,ws,ws_per_48,bpm-dum,obpm,dbpm,bpm,vorp,id
4003,1983-84,24,GSW,NBA,SG,82,2573,15.1,.537,.008,.355,5.2,7.9,6.5,20.9,2.9,0.3,14.5,14.9,,3.6,2.3,5.9,.110,,0.9,0.7,1.6,2.3,connele01
4004,1984-85,25,GSW,NBA,PG,79,2258,13.1,.508,.037,.352,4.0,8.6,6.1,21.2,3.3,0.3,18.0,13.3,,1.5,1.3,2.8,.060,,-0.5,0.7,0.3,1.3,connele01
4005,1985-86,26,GSW,NBA,PG,36,413,12.8,.451,.051,.397,6.3,10.1,8.1,13.0,2.7,0.1,8.6,16.6,,0.3,0.2,0.5,.061,,-1.2,-0.6,-1.8,0.0,connele01
4006,1987-88,28,HOU,NBA,PG,52,399,13.6,.524,.065,.380,5.3,4.7,5.0,19.6,4.5,0.1,20.7,16.0,,0.1,0.6,0.7,.090,,-1.2,1.2,0.0,0.2,connele01
4007,1988-89,29,NJN,NBA,PG,82,2532,17.2,.531,.055,.398,4.3,11.6,7.8,33.2,3.4,0.1,18.6,15.8,,3.6,2.6,6.2,.118,,1.2,1.3,2.4,2.8,connele01
4008,1989-90,30,NJN,NBA,PG,82,2355,12.8,.486,.023,.373,3.8,8.4,6.0,23.3,3.5,0.2,17.1,13.7,,1.1,2.6,3.7,.075,,-1.2,1.5,0.3,1.4,connele01
4009,1990-91,31,TOT,NBA,PG,74,1008,13.3,.523,.024,.454,2.3,10.4,6.2,21.9,4.2,0.1,18.9,12.6,,0.7,1.4,2.1,.102,,-2.0,1.3,-0.7,0.3,connele01
4010,1990-91,31,NJN,NBA,PG,35,489,13.0,.560,.018,.378,2.3,10.3,6.1,16.6,3.7,0.1,17.3,12.9,,0.4,0.6,1.0,.103,,-2.0,1.1,-0.9,0.1,connele01
4011,1990-91,31,MIL,NBA,PG,39,519,13.5,.484,.031,.542,2.3,10.5,6.3,26.9,4.6,0.1,20.7,12.4,,0.3,0.8,1.1,.101,,-2.0,1.5,-0.6,0.2,connele01
4012,1991-92,32,MIL,NBA,PG,81,1420,13.3,.496,.029,.481,4.9,10.1,7.4,27.1,3.4,0.4,21.4,10.9,,1.4,1.3,2.7,.091,,-1.2,0.8,-0.4,0.6,connele01
4013,1992-93,33,LAC,NBA,PG,31,422,11.3,.526,.000,.306,4.1,8.8,6.4,18.6,3.9,0.6,23.0,8.9,,0.3,0.6,0.8,.096,,-2.1,2.0,-0.1,0.2,connele01
4014,1993-94,34,IND,NBA,PG,11,169,12.0,.381,.079,.158,7.1,9.2,8.2,25.5,4.3,0.4,18.1,12.9,,0.0,0.3,0.3,.075,,-1.5,2.2,0.7,0.1,connele01
4015,1994-95,35,LAL,NBA,SG,2,5,18.0,1.136,,,0.0,0.0,0.0,0.0,10.1,0.0,0.0,7.6,,0.0,0.0,0.0,.440,,6.1,4.6,10.8,0.0,connele01
4016,2006-07,24,TOT,NBA,PG-SG,7,52,1.1,.000,.000,1.333,6.9,9.1,8.1,23.6,0.0,0.0,29.6,6.0,,-0.1,0.0,-0.1,-0.062,,-6.5,-1.5,-8.0,-0.1,conrowi01
4017,2006-07,24,MEM,NBA,SG,3,17,4.2,,,,7.0,7.0,7.0,7.8,0.0,0.0,,0.0,,0.0,0.0,0.0,.035,,-2.9,-0.1,-3.1,0.0,conrowi01
4018,2006-07,24,LAC,NBA,PG,4,35,-0.4,.000,.000,1.333,6.9,10.2,8.6,31.3,0.0,0.0,29.6,8.9,,-0.1,0.0,-0.1,-0.108,,-8.3,-2.1,-10.4,-0.1,conrowi01
4019,2009-10,27,HOU,NBA,PG,5,36,-2.4,.276,.300,.200,0.0,9.9,4.8,28.0,0.0,0.0,26.9,18.3,,-0.2,0.0,-0.1,-0.192,,-10.2,-3.8,-14.0,-0.1,conrowi01
4020,2012-13,30,MIN,NBA,PG,4,20,-15.2,.051,.333,.222,5.5,0.0,2.9,0.0,0.0,0.0,0.0,22.1,,-0.2,0.0,-0.2,-0.433,,-15.9,-6.8,-22.8,-0.1,conrowi01
4021,1990-91,23,DEN,NBA,PF,58,1121,10.7,.452,.011,.456,10.3,17.9,13.7,2.6,1.3,3.4,12.8,12.3,,0.0,0.5,0.5,.022,,-4.1,0.1,-4.0,-0.6,cookan01
4022,1991-92,24,DEN,NBA,PF,22,115,15.8,.615,.000,.240,11.5,20.9,15.9,2.5,2.1,2.1,9.8,10.8,,0.2,0.2,0.4,.155,,-1.9,0.1,-1.8,0.0,cookan01
4023,1993-94,26,TOT,NBA,PF,25,203,11.3,.477,.019,.463,10.7,21.6,15.8,3.1,0.8,4.6,15.6,16.4,,-0.1,0.2,0.1,.020,,-5.9,-0.9,-6.7,-0.2,cookan01
4024,1993-94,26,ORL,NBA,PF,2,2,-7.9,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,62.9,50.0,42.7,,0.0,0.0,0.0,-0.949,,-43.1,30.5,-12.6,0.0,cookan01
4025,1993-94,26,MIL,NBA,PF,23,201,11.5,.484,.019,.472,10.8,21.8,16.0,3.1,0.8,4.0,14.7,16.1,,0.0,0.2,0.1,.029,,-5.5,-1.2,-6.7,-0.2,cookan01
4026,1995-96,28,POR,NBA,PF,11,60,7.6,.422,.125,.250,9.5,13.2,11.4,5.1,0.0,1.2,5.3,13.7,,0.0,0.1,0.1,.057,,-4.0,-1.1,-5.2,0.0,cookan01
4027,2003-04,23,LAL,NBA,C,35,442,14.0,.505,.035,.199,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,,0.5,0.7,1.1,.122,,-2.0,0.9,-1.1,0.1,cookbr01
4028,2004-05,24,LAL,NBA,C,72,1087,14.1,.522,.472,.088,6.6,15.8,11.2,5.7,1.1,1.8,6.2,19.4,,1.5,0.5,2.0,.088,,0.3,-2.6,-2.3,-0.1,cookbr01
4029,2005-06,25,LAL,NBA,PF,81,1535,15.6,.578,.164,.198,6.8,14.2,10.5,8.3,1.3,1.6,9.9,18.3,,3.0,1.5,4.5,.142,,0.1,-0.8,-0.7,0.5,cookbr01
4030,2006-07,26,LAL,NBA,PF,65,1018,14.8,.525,.282,.115,7.1,17.6,12.4,10.8,1.3,2.0,10.6,21.2,,0.9,0.8,1.8,.083,,-0.6,-1.3,-1.9,0.0,cookbr01
4031,2007-08,27,TOT,NBA,PF,51,629,8.6,.489,.491,.090,5.3,14.2,10.0,6.8,1.1,1.4,13.8,20.5,,-0.4,0.7,0.4,.029,,-2.6,-1.1,-3.7,-0.3,cookbr01
4032,2007-08,27,LAL,NBA,PF,6,70,1.2,.308,.476,.190,6.6,9.1,7.9,5.6,1.4,0.0,14.9,16.9,,-0.2,0.1,-0.1,-0.087,,-6.3,-2.0,-8.3,-0.1,cookbr01
4033,2007-08,27,ORL,NBA,PF,45,559,9.5,.508,.493,.080,5.2,14.8,10.2,6.9,1.0,1.6,13.7,21.0,,-0.2,0.7,0.5,.044,,-2.1,-1.0,-3.1,-0.2,cookbr01
4034,2008-09,28,TOT,NBA,PF,30,171,7.6,.470,.395,.079,4.8,16.1,10.6,5.1,0.9,1.3,14.2,24.8,,-0.3,0.3,0.0,-0.001,,-5.3,-1.7,-6.9,-0.2,cookbr01
4035,2008-09,28,ORL,NBA,PF,21,146,7.6,.495,.417,.100,4.8,15.8,10.4,4.7,1.1,0.0,14.9,23.3,,-0.2,0.2,0.1,.019,,-4.5,-2.0,-6.5,-0.2,cookbr01
4036,2008-09,28,HOU,NBA,PF,9,25,7.4,.375,.313,.000,4.9,17.9,11.7,7.3,0.0,8.7,11.1,33.5,,-0.1,0.0,-0.1,-0.120,,-9.6,-0.2,-9.8,0.0,cookbr01
4037,2009-10,29,HOU,NBA,PF,15,44,2.4,.403,.391,.304,2.5,21.6,11.7,3.7,0.0,3.3,18.7,32.2,,-0.2,0.0,-0.2,-0.191,,-11.4,-4.4,-15.8,-0.2,cookbr01
4038,2010-11,30,LAC,NBA,PF,40,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,,0.1,0.5,0.6,.064,,-1.8,-1.6,-3.5,-0.2,cookbr01
4039,2011-12,31,TOT,NBA,PF,32,276,5.8,.396,.510,.102,4.1,22.3,13.1,5.7,1.1,1.5,9.7,18.7,,-0.3,0.3,-0.1,-0.011,,-4.8,-2.1,-6.9,-0.3,cookbr01
4040,2011-12,31,LAC,NBA,PF,16,121,0.0,.305,.551,.082,3.9,18.9,11.3,2.5,0.9,2.8,7.3,20.9,,-0.4,0.1,-0.2,-0.098,,-7.7,-2.8,-10.5,-0.3,cookbr01
4041,2011-12,31,WAS,NBA,PF,16,155,10.4,.484,.469,.122,4.3,25.0,14.6,8.2,1.3,0.5,11.9,16.9,,0.0,0.2,0.2,.058,,-2.5,-1.6,-4.0,-0.1,cookbr01
4042,2007-08,20,MIA,NBA,SG,59,1441,7.9,.480,.463,.111,1.6,13.3,7.4,9.1,0.8,0.5,10.5,19.8,,-1.0,0.6,-0.4,-0.013,,-2.8,-2.3,-5.1,-1.1,cookda02
4043,2008-09,21,MIA,NBA,SF,75,1833,10.3,.512,.612,.087,1.2,11.2,6.2,6.2,1.1,0.4,5.9,18.2,,0.9,1.3,2.2,.056,,-0.7,-2.3,-3.0,-0.5,cookda02
4044,2009-10,22,MIA,NBA,SG,45,691,7.5,.422,.498,.099,1.5,12.3,7.0,9.8,1.1,1.2,8.3,19.6,,-0.7,0.8,0.1,.010,,-3.4,-1.1,-4.5,-0.4,cookda02
4045,2010-11,23,OKC,NBA,SG,43,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,,1.2,0.4,1.6,.126,,2.5,-2.7,-0.2,0.3,cookda02
4046,2011-12,24,OKC,NBA,SG,57,989,9.2,.509,.770,.074,1.5,11.9,7.0,2.3,1.1,0.8,5.0,14.7,,0.8,0.8,1.6,.078,,-0.2,-2.4,-2.6,-0.1,cookda02
4047,2012-13,25,TOT,NBA,SG,49,441,5.8,.398,.545,.072,1.8,14.1,7.9,6.7,0.9,1.2,8.0,19.2,,-0.6,0.4,-0.2,-0.019,,-4.8,-2.2,-7.0,-0.6,cookda02
4048,2012-13,25,HOU,NBA,SG,16,165,8.8,.456,.508,.051,3.5,8.8,6.2,9.1,1.8,0.9,9.0,17.6,,0.0,0.1,0.1,.030,,-2.0,-1.4,-3.4,-0.1,cookda02
4049,2012-13,25,CHI,NBA,SG,33,276,4.0,.366,.565,.083,0.8,17.3,8.9,5.2,0.4,1.4,7.4,20.1,,-0.6,0.3,-0.3,-0.048,,-6.4,-2.7,-9.2,-0.5,cookda02
4050,1980-81,22,NJN,NBA,SG,81,1980,15.0,.503,.031,.220,5.3,8.2,6.7,21.9,3.2,1.0,16.4,21.4,,0.6,2.1,2.7,.065,,0.0,0.4,0.4,1.2,cookda01
4051,1981-82,23,NJN,NBA,PG,82,2090,13.7,.514,.039,.202,2.8,5.6,4.2,21.8,3.3,0.7,16.7,20.0,,0.7,3.2,3.9,.089,,-0.8,0.8,-0.1,1.0,cookda01
4052,1982-83,24,NJN,NBA,PG,82,2625,14.3,.494,.039,.245,3.2,7.1,5.2,23.6,3.4,1.1,17.9,19.9,,1.3,4.7,6.0,.110,,-0.5,1.7,1.2,2.1,cookda01
4053,1983-84,25,NJN,NBA,PG,82,1870,14.5,.481,.067,.183,3.1,6.5,4.8,25.4,4.1,1.1,16.1,18.8,,0.6,3.0,3.6,.092,,-0.6,1.6,1.0,1.4,cookda01
4054,1984-85,26,NJN,NBA,PG,58,1063,14.3,.496,.051,.119,2.1,7.7,4.9,20.8,3.3,0.5,13.6,21.0,,0.3,1.2,1.6,.071,,-1.2,-0.4,-1.5,0.1,cookda01
4055,1985-86,27,NJN,NBA,PG,79,1965,13.1,.465,.085,.177,2.9,7.2,5.0,26.1,3.7,0.7,16.3,16.4,,0.5,2.6,3.0,.074,,-0.9,1.0,0.1,1.0,cookda01
4056,1986-87,28,WSB,NBA,SG,82,1420,12.5,.460,.037,.166,3.4,7.5,5.4,16.0,3.3,0.7,12.6,21.6,,-0.5,1.7,1.2,.040,,-1.9,0.2,-1.7,0.1,cookda01
4057,1988-89,30,TOT,NBA,SG,66,1143,11.8,.495,.086,.163,3.0,7.2,5.0,15.6,2.8,0.5,14.7,20.3,,-0.1,1.1,0.9,.039,,-2.3,-1.1,-3.3,-0.4,cookda01
4058,1988-89,30,SAS,NBA,SG,36,757,11.8,.509,.098,.178,2.9,5.8,4.3,16.2,2.6,0.3,15.4,20.6,,0.0,0.6,0.6,.039,,-1.9,-1.6,-3.5,-0.3,cookda01
4059,1988-89,30,DEN,NBA,SG,30,386,11.7,.466,.061,.135,3.3,9.9,6.4,14.4,3.2,0.9,13.1,19.7,,-0.2,0.5,0.3,.039,,-3.0,0.0,-3.0,-0.1,cookda01
4060,1979-80,23,PHO,NBA,PF,66,904,14.4,.546,.011,.469,11.2,18.0,14.6,12.2,1.4,1.1,17.6,17.7,,1.1,1.3,2.4,.126,,-0.8,0.6,-0.2,0.4,cookje01
4061,1980-81,24,PHO,NBA,SF,79,2192,11.2,.491,.008,.252,8.7,14.7,11.7,11.8,1.7,1.4,17.6,14.8,,0.6,3.8,4.5,.098,,-1.6,2.4,0.8,1.6,cookje01
4062,1981-82,25,PHO,NBA,PF,76,1298,10.2,.469,.006,.374,9.8,15.7,12.8,10.0,1.4,1.0,16.1,15.8,,0.0,2.0,2.0,.073,,-2.8,0.9,-2.0,0.0,cookje01
4063,1982-83,26,TOT,NBA,PF,75,1333,11.3,.536,.010,.342,10.1,18.2,14.1,10.1,1.4,1.3,23.1,14.1,,0.5,1.7,2.2,.078,,-1.9,1.5,-0.5,0.5,cookje01
4064,1982-83,26,PHO,NBA,PF,45,551,9.0,.492,.014,.380,9.2,16.3,12.9,13.3,1.0,1.3,25.3,16.4,,-0.2,0.8,0.6,.052,,-3.6,0.9,-2.7,-0.1,cookje01
4065,1982-83,26,CLE,NBA,PF,30,782,12.9,.576,.006,.309,10.7,19.5,15.0,7.9,1.7,1.3,21.0,12.5,,0.7,0.8,1.6,.095,,-0.8,1.9,1.1,0.6,cookje01
4066,1983-84,27,CLE,NBA,C,81,1950,11.2,.530,.005,.336,9.8,18.7,14.1,8.4,1.7,1.4,17.0,11.4,,1.4,2.2,3.7,.090,,-1.3,2.3,1.0,1.5,cookje01
4067,1984-85,28,TOT,NBA,PF,72,1288,9.6,.526,.004,.229,10.8,16.3,13.6,6.0,1.1,1.0,13.5,11.1,,1.2,1.1,2.3,.085,,-1.2,0.5,-0.7,0.4,cookje01
4068,1984-85,28,CLE,NBA,PF,18,440,8.8,.466,.010,.257,10.1,15.5,12.8,6.8,0.5,1.1,12.0,12.1,,0.2,0.3,0.5,.056,,-2.1,0.8,-1.3,0.1,cookje01
4069,1984-85,28,SAS,NBA,PF,54,848,10.0,.562,.000,.213,11.1,16.7,14.0,5.6,1.4,0.9,14.4,10.5,,1.0,0.8,1.8,.100,,-0.7,0.4,-0.3,0.4,cookje01
4070,1985-86,29,TOT,NBA,PF,36,373,9.3,.486,.014,.575,10.4,15.7,13.1,6.8,1.6,1.7,13.3,11.4,,0.2,0.4,0.6,.080,,-2.3,0.7,-1.6,0.0,cookje01
4071,1985-86,29,SAS,NBA,PF,34,356,9.4,.482,.015,.612,10.2,15.6,13.0,7.1,1.7,1.7,11.5,10.9,,0.3,0.4,0.7,.088,,-2.0,1.1,-0.9,0.1,cookje01
4072,1985-86,29,UTA,NBA,PF,2,17,6.8,.543,.000,.167,13.0,18.9,16.0,0.0,0.0,0.0,31.8,22.4,,0.0,0.0,0.0,-0.075,,-9.4,-6.4,-15.8,-0.1,cookje01
4073,1987-88,31,PHO,NBA,PF,33,359,5.7,.358,.017,.475,11.5,21.8,16.6,4.5,1.2,1.3,16.4,9.7,,-0.2,0.3,0.1,.017,,-5.1,0.4,-4.8,-0.3,cookje01
4074,2003-04,22,POR,NBA,PG,17,139,4.7,.259,.037,.000,2.6,2.5,2.6,25.6,4.0,0.0,27.0,12.6,,-0.3,0.1,-0.2,-0.068,,-6.8,-1.5,-8.3,-0.2,cookom01
4075,2004-05,23,TOR,NBA,PG,5,74,17.0,.432,.167,.250,3.0,7.8,5.4,48.7,4.2,1.0,18.4,20.2,,0.0,0.1,0.1,.067,,-0.8,-1.3,-2.1,0.0,cookom01
4076,2016-17,23,TOT,NBA,PG,14,188,11.8,.579,.394,.076,0.6,3.6,2.0,22.8,1.1,0.0,16.0,19.6,,0.1,0.1,0.2,.047,,-1.7,-4.2,-5.9,-0.2,cookqu01
4077,2016-17,23,DAL,NBA,PG,5,77,6.9,.522,.560,.080,0.0,4.8,2.3,25.7,0.7,0.0,23.6,20.7,,-0.1,0.0,-0.1,-0.046,,-4.2,-4.5,-8.7,-0.1,cookqu01
4078,2016-17,23,NOP,NBA,PG,9,111,15.3,.614,.293,.073,0.9,2.9,1.9,20.7,1.3,0.0,10.6,18.9,,0.2,0.1,0.3,.110,,0.0,-4.0,-4.0,-0.1,cookqu01
4079,2017-18,24,GSW,NBA,PG,33,740,12.8,.593,.413,.099,1.6,10.2,6.2,16.6,0.8,0.1,10.8,17.5,,1.1,0.4,1.6,.101,,0.6,-2.8,-2.2,0.0,cookqu01
4080,2017-18,23,NOP,NBA,SG,13,38,-5.1,.202,.571,.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,,-0.2,0.0,-0.2,-0.239,,-10.8,-3.8,-14.6,-0.1,cookech01
4081,1985-86,22,SAC,NBA,PF,6,38,6.7,.292,.000,.909,15.0,14.8,14.9,3.1,5.0,0.0,11.5,18.5,,-0.1,0.1,0.0,-0.043,,-6.0,0.4,-5.6,0.0,cookeda01
4082,2014-15,23,UTA,NBA,C,16,87,11.4,.432,.000,.955,13.3,19.8,16.6,1.8,3.7,2.8,8.8,18.0,,0.0,0.2,0.2,.092,,-4.4,0.4,-4.0,0.0,cooleja01
4083,2017-18,26,SAC,NBA,PF,7,87,19.7,.566,.000,.704,17.6,21.9,19.6,10.5,0.6,0.0,7.8,19.8,,0.3,0.0,0.3,.182,,0.9,-2.5,-1.6,0.0,cooleja01
4084,1992-93,23,LAL,NBA,PG,65,645,7.6,.450,.190,.222,2.3,6.6,4.4,31.5,1.4,0.2,28.5,16.1,,-0.7,0.3,-0.4,-0.031,,-5.0,-3.4,-8.4,-1.0,coopedu01
4085,1993-94,24,PHO,NBA,PG,23,136,7.9,.504,.171,.366,1.7,5.7,3.7,27.9,1.1,0.0,29.6,20.8,,-0.2,0.0,-0.1,-0.038,,-5.1,-4.4,-9.5,-0.3,coopedu01
4086,1981-82,24,NJN,NBA,C,1,11,1.3,.500,.000,.000,10.2,10.4,10.3,0.0,0.0,0.0,33.3,10.9,,0.0,0.0,0.0,-0.026,,-7.3,-3.3,-10.6,0.0,coopejo01
4087,1982-83,25,TOT,NBA,C,20,333,10.4,.531,.000,.403,13.4,16.0,14.6,6.4,1.3,3.5,27.4,13.8,,-0.1,0.3,0.2,.028,,-2.6,0.9,-1.7,0.0,coopejo01
4088,1982-83,25,LAL,NBA,C,2,11,-5.7,.250,.000,.000,21.1,0.0,10.1,0.0,4.2,4.8,42.9,25.1,,-0.1,0.0,-0.1,-0.329,,-13.2,-0.1,-13.4,0.0,coopejo01
4089,1982-83,25,WSB,NBA,C,5,47,7.2,.579,.000,1.000,9.3,21.4,15.3,5.8,0.0,0.0,31.6,16.7,,0.0,0.1,0.0,.023,,-5.9,-0.8,-6.8,-0.1,coopejo01
4090,1982-83,25,SDC,NBA,C,13,275,11.6,.538,.000,.339,13.8,15.8,14.7,6.8,1.4,4.0,25.3,12.8,,0.1,0.2,0.2,.043,,-1.6,1.2,-0.4,0.1,coopejo01
4091,1984-85,27,SEA,NBA,C,3,45,13.2,.482,.000,.400,7.7,15.5,11.6,6.6,2.1,1.3,0.0,16.4,,0.1,0.1,0.1,.117,,-2.0,-0.5,-2.4,0.0,coopejo01
4092,1978-79,22,LAL,NBA,SG,3,7,16.3,.500,,.000,0.0,0.0,0.0,0.0,6.5,0.0,14.3,40.0,,0.0,0.0,0.0,-0.073,,-5.8,-4.5,-10.3,0.0,coopemi01
4093,1979-80,23,LAL,NBA,SG,82,1973,12.5,.563,.035,.247,6.1,6.5,6.3,13.5,2.0,1.0,18.1,15.9,,2.2,1.8,4.0,.097,,0.0,-0.1,-0.1,0.9,coopemi01
4094,1980-81,24,LAL,NBA,SG,81,2625,12.2,.530,.029,.228,5.3,8.4,6.9,15.2,2.4,1.6,18.6,13.5,,2.0,3.0,5.0,.092,,-0.4,1.9,1.5,2.3,coopemi01
4095,1981-82,25,LAL,NBA,SG,76,2197,14.3,.556,.023,.231,4.3,8.8,6.7,12.9,2.5,1.5,15.6,17.5,,2.4,2.6,5.0,.109,,0.1,1.2,1.2,1.8,coopemi01
4096,1982-83,26,LAL,NBA,SG,82,2148,13.5,.577,.042,.262,4.4,9.5,7.1,16.7,2.5,1.2,18.8,12.5,,3.1,2.1,5.2,.116,,0.8,1.2,2.0,2.2,coopemi01
4097,1983-84,27,LAL,NBA,SG,82,2387,14.1,.586,.220,.337,2.7,9.2,6.2,23.5,2.2,1.5,19.0,13.1,,3.9,2.6,6.5,.130,,1.1,0.9,2.0,2.4,coopemi01
4098,1984-85,28,LAL,NBA,SG,82,2189,12.9,.539,.207,.224,3.2,9.5,6.6,22.4,2.0,1.2,19.3,14.9,,2.3,2.3,4.6,.102,,0.3,0.7,1.0,1.6,coopemi01
4099,1985-86,29,LAL,NBA,SG,82,2269,13.5,.557,.269,.281,2.3,9.6,6.1,24.3,1.8,1.0,18.2,14.8,,3.4,2.4,5.8,.123,,1.0,0.4,1.5,2.0,coopemi01
4100,1986-87,30,LAL,NBA,SG,82,2253,14.0,.536,.314,.201,3.1,9.0,6.3,20.6,1.6,1.1,11.3,16.3,,3.8,2.3,6.1,.131,,1.4,-0.2,1.2,1.8,coopemi01
4101,1987-88,31,LAL,NBA,SG,61,1793,11.6,.500,.369,.234,3.3,10.7,7.2,20.2,1.8,0.8,16.0,14.7,,1.3,1.8,3.1,.082,,0.0,0.5,0.5,1.1,coopemi01
4102,1988-89,32,LAL,NBA,SG,80,1943,11.9,.549,.425,.188,2.0,8.5,5.5,20.3,1.8,0.9,14.9,13.4,,2.6,1.8,4.4,.110,,0.7,-0.3,0.4,1.2,coopemi01
4103,1989-90,33,LAL,NBA,SG,80,1851,9.6,.482,.318,.191,3.8,10.0,7.0,15.3,1.8,1.1,14.6,14.4,,0.7,2.0,2.7,.070,,-1.0,0.6,-0.3,0.8,coopemi01
4104,1978-79,22,GSW,NBA,C,65,795,12.5,.464,,.208,12.1,25.8,18.9,3.5,0.4,3.0,14.0,18.9,,0.0,1.2,1.2,.073,,-4.3,-0.8,-5.1,-0.6,coopewa01
4105,1979-80,23,GSW,NBA,PF,79,1781,14.8,.525,.005,.241,12.1,19.5,15.7,3.5,0.5,2.6,14.4,22.4,,1.1,1.6,2.8,.074,,-2.0,-1.9,-3.9,-0.9,coopewa01
4106,1980-81,24,UTA,NBA,C,71,1420,12.2,.479,.006,.191,13.6,21.9,17.8,5.3,0.6,2.1,13.1,17.8,,0.5,1.0,1.5,.051,,-2.7,-1.5,-4.1,-0.8,coopewa01
4107,1981-82,25,DAL,NBA,C,76,1818,13.8,.461,.012,.239,12.1,22.8,17.3,9.0,1.0,3.4,10.6,18.7,,0.9,1.9,2.9,.076,,-1.6,1.1,-0.6,0.7,coopewa01
4108,1982-83,26,POR,NBA,C,80,2099,12.4,.479,.007,.272,11.4,21.3,16.3,7.6,0.6,3.6,16.7,18.8,,0.1,2.8,2.9,.067,,-2.4,1.2,-1.2,0.4,coopewa01
4109,1983-84,27,POR,NBA,C,81,1662,15.8,.519,.011,.347,12.2,22.0,17.0,6.2,0.7,3.8,12.6,21.2,,2.0,2.0,4.1,.118,,-1.3,-0.2,-1.5,0.2,coopewa01
4110,1984-85,28,DEN,NBA,C,80,2031,15.1,.505,.002,.275,11.3,22.5,16.6,5.4,0.6,5.4,13.4,20.6,,0.9,2.6,3.5,.082,,-2.5,0.6,-1.9,0.0,coopewa01
4111,1985-86,29,DEN,NBA,C,78,2112,16.3,.509,.008,.242,9.0,21.8,15.1,5.2,0.9,5.9,10.5,20.4,,1.6,3.5,5.1,.116,,-2.4,1.8,-0.5,0.8,coopewa01
4112,1986-87,30,DEN,NBA,C,69,1561,11.3,.480,.006,.208,10.2,22.3,15.9,5.5,0.4,3.7,12.0,16.0,,0.4,1.6,2.0,.060,,-3.6,0.2,-3.4,-0.5,coopewa01
4113,1987-88,31,DEN,NBA,C,45,865,11.7,.477,.004,.248,11.5,21.7,16.4,4.2,0.6,6.2,16.5,16.1,,-0.2,1.4,1.2,.068,,-4.5,2.3,-2.2,0.0,coopewa01
4114,1988-89,32,DEN,NBA,C,79,1864,13.6,.530,.009,.239,11.1,23.8,17.1,5.0,0.9,6.4,13.0,11.6,,1.9,3.1,5.0,.128,,-2.4,3.5,1.0,1.4,coopewa01
4115,1989-90,33,POR,NBA,C,79,1176,10.6,.469,.010,.128,10.7,20.7,15.7,4.8,0.7,4.9,10.8,12.0,,0.6,2.1,2.7,.112,,-3.1,3.1,0.0,0.6,coopewa01
4116,1990-91,34,POR,NBA,C,67,746,8.3,.450,.007,.290,8.1,19.6,13.9,3.6,0.4,5.0,11.9,10.1,,0.2,1.2,1.4,.092,,-4.5,2.6,-1.9,0.0,coopewa01
4117,1991-92,35,POR,NBA,C,35,344,10.2,.443,.000,.134,12.1,20.0,16.0,7.9,0.6,4.9,14.7,12.1,,0.1,0.6,0.7,.096,,-3.6,2.9,-0.7,0.1,coopewa01
4118,1991-92,27,SAS,NBA,C,33,132,10.7,.525,.000,.325,11.7,18.0,14.9,3.3,0.8,2.8,14.9,17.2,,0.0,0.2,0.2,.078,,-3.7,-0.9,-4.5,-0.1,copato01
4119,2012-13,28,NYK,NBA,PF,56,862,16.8,.583,.368,.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,,1.5,0.6,2.1,.117,,1.0,-3.2,-2.2,-0.1,copelch01
4120,2013-14,29,IND,NBA,SF,41,265,17.6,.621,.675,.120,3.1,10.1,6.8,12.6,0.6,2.0,10.2,23.7,,0.6,0.4,1.0,.186,,3.5,-2.1,1.4,0.2,copelch01
4121,2014-15,30,IND,NBA,SF,50,828,7.4,.468,.539,.145,3.1,11.7,7.4,9.9,0.7,1.0,15.2,21.3,,-0.9,0.8,-0.1,-0.008,,-2.8,-1.5,-4.3,-0.5,copelch01
4122,2015-16,31,MIL,NBA,PF,24,156,5.4,.462,.706,.137,0.7,6.5,3.7,10.3,0.7,0.0,10.0,17.3,,-0.1,0.0,-0.1,-0.017,,-2.5,-5.2,-7.7,-0.2,copelch01
4123,1979-80,24,NYK,NBA,SF,75,1142,11.0,.526,.005,.234,6.6,8.3,7.4,8.7,2.4,1.2,17.1,16.5,,0.5,0.8,1.2,.052,,-1.7,-0.4,-2.1,0.0,copelho01
4124,1981-82,26,NYK,NBA,SF,18,118,7.5,.455,.000,.158,2.9,2.0,2.4,10.1,1.6,1.0,9.0,15.6,,0.0,0.1,0.1,.029,,-3.7,-2.4,-6.1,-0.1,copelho01
4125,1989-90,24,PHI,NBA,SG,23,110,10.0,.499,.074,.206,4.2,6.1,5.2,14.0,0.5,0.6,20.4,35.9,,-0.3,0.0,-0.2,-0.109,,-5.6,-5.4,-11.0,-0.3,copella01
